,word,local_word,pos,examples,local_examples
8190,немыслимый,inadmissible,adjective,[],[]
8191,техника,ingénierie,noun,"['медицинская техника', 'техника автоматического управления', 'лазерная техника', 'вычислительная техника']","['ingénierie médicale', 'technique de commande', 'la technologie laser', 'computer engineering']"
8192,техника,techniques,noun,[],[]
8193,техника,technicien,noun,['компьютерная техника'],['technicien informatique']
8194,техника,matériel,noun,['автомобильная техника'],['matériel automobile']
8195,техника,matériels,noun,[],[]
8196,техника,machine,noun,[],[]
8197,техника,équipements,noun,[],[]
8198,техника,procédure,noun,[],[]
8199,техника,mécanisme,noun,[],[]
8200,путь следования,voie d'acheminement,noun,[],[]
8201,путь следования,route,noun,[],[]
8202,сломать,casser,verb,"['сломать ногу', 'сломать лед']","['casser une jambe', 'briser la glace']"
8203,сломать,tomber en panne,verb,[],[]
8204,поименовать,nommer,verb,[],[]
8205,поименовать,mentionner,verb,[],[]
8206,табличка,panonceau,noun,[],[]
8207,табличка,tablette,noun,[],[]
8208,чуть,un peu,adverb,[],[]
8209,чуть,légèrement,adverb,[],[]
8210,чуть,à peine,adverb,[],[]
8211,чуть,guère,adverb,[],[]
8212,дочь,fille,noun,['старшая дочь'],['fille aînée']
8213,дочь,gosse,noun,[],[]
8214,депутат Национальной Ассамблеи,député,noun,[],[]
8215,танцевальный вечер,soirée dansante,noun,[],[]
8216,слово,mot,noun,"['последнее слово', 'свобода слова', 'слово для поиска']","['dernier mot', 'liberté de parole', 'le terme recherché']"
8217,слово,verbe,noun,['слово жизни'],['verbe de vie']
8218,слово,vocable,noun,[],[]
8219,Слово,le Verbe divin,noun,[],[]
8220,порог,seuil,noun,['порог обнаружения'],['seuil de détection']
8221,порог,pas,noun,[],[]
8222,порог,barre,noun,[],[]
8223,порог,plancher,noun,[],[]
8224,порог,dame,noun,[],[]
8225,дива,diva,noun,[],[]
8226,дива,vedette,noun,[],[]
8227,бар,bar,noun,"['баре и ночным', 'многочисленные бары']","['bars et discothèques', 'nombreux pubs']"
8228,бар,barre,noun,['кислородный бар'],['oxygène barre']
8229,бар,cabaret,noun,[],[]
8230,бар,b,noun,[],[]
8231,бар,tapis,noun,[],[]
8232,бар,zinc,noun,[],[]
8233,факел,torche,noun,"['пылающий факел', 'нести факел', 'факел света']","['torche enflammée', 'porter le flambeau', 'flamme lumière']"
8234,факел,facule,noun,[],[]
8235,теплосодержание,enthalpie,noun,[],[]
8236,теплосодержание,contenu calorifique,noun,[],[]
8237,теплосодержание,chaleur totale,noun,[],[]
8238,неясный,obscur,adjective,['неясные факты'],['faits obscurs']
8239,неясный,peu clair,adjective,[],[]
8240,неясный,nébuleux,adjective,[],[]
8241,неясный,ésotérique,adjective,[],[]
8242,неясный,caché,adjective,[],[]
8243,неясный,apocalyptique,adjective,[],[]
8244,неясный,en suspens,adjective,[],[]
8245,авансовый,avancé,adjective,[],[]
8246,получать,recevoir,verb,"['пользователя получать', 'получать жизнь', 'получать удовольствие', 'получать доходы', 'автоматически получать']","['utilisateur reçoit', 'obtenir la vie', 'prendre plaisir', 'percevoir des revenus', 'récupérer automatiquement']"
8247,получать,bénéficier,verb,['получать услуги'],['bénéficier des services']
8248,получать,gagner,verb,"['получать заработную плату', 'получать изображения']","['gagner un salaire', 'acquérir des images']"
8249,получать,devenir,verb,['получать немного'],['devenir un peu']
8250,получать,arriver,verb,[],[]
8251,получать,générer,verb,[],[]
8252,получать,se faire,verb,[],[]
8253,получать,réaliser,verb,[],[]
8254,получать,procurer,verb,[],[]
8255,объесть,manger,verb,[],[]
8256,одерживать победу,gagner,verb,[],[]
8257,командовать,commander,verb,[],[]
8258,командовать,faire la loi,verb,[],[]
8259,командовать,régenter,verb,[],[]
8260,замораживание,congélation,noun,"['быстрое замораживание', 'замораживание цен']","['congélation rapide', 'gel des prix']"
8261,замораживание,blocage,noun,[],[]
8262,замораживание,prise en glace,noun,[],[]
8263,замораживание,glaçage,noun,[],[]
8264,целенаправленно,délibérément,adverb,[],[]
8265,целенаправленно,intentionnellement,adverb,[],[]
8266,целенаправленно,spécifiquement,adverb,[],[]
8267,провоз,transport,noun,['провоз багажа'],['transport des bagages']
8268,провоз,voiture,noun,[],[]
8269,вход,entrée,noun,"['отдельный вход', 'входы в систему', 'бесплатный вход']","['entrée privée', 'ouvertures de session', 'le libre accès']"
8270,вход,passe,noun,['вход в систему'],['passe système']
8271,вход,borne d'entrée,noun,[],[]
8272,вход,porte,noun,['главный вход'],['la porte principale']
8273,вход,orifice,noun,[],[]
8274,вход,côté d'aspiration,noun,[],[]
8275,вход,goulet,noun,[],[]
8276,изношенный,usé,adjective,['изношенные шины'],['pneus usés']
8277,изношенный,miteux,adjective,[],[]
8278,часть,partie,noun,"['части речи', 'часть кода', 'важная часть', 'часть стоимости']","['parties du discours', 'portion de code', 'part important', 'fraction du coût']"
8279,часть,pièce,noun,"['медицинские части', 'центральная часть', 'существенная часть']","['pièces médicales', 'un élément central', 'une composante essentielle']"
8280,часть,section,noun,['средняя часть'],['la section médiane']
8281,часть,troisième,noun,[],[]
8282,часть,unité,noun,[],[]
8283,часть,formation,noun,[],[]
8284,часть,proportion,noun,['значительная часть'],['proportion importante']
8285,часть,mouvement,noun,[],[]
8286,часть,quartier,noun,['единственная часть'],['le seul quartier']
8287,бочонок,baril,noun,['круглый бочонок'],['baril rond']
8288,бочонок,tonneau,noun,['бочонок пива'],['barillet de bière']
8289,бочонок,fût,noun,[],[]
8290,обрушиться,s'abattre,verb,[],[]
8291,обрушиться,crouler,verb,[],[]
8292,обрушиться,s'écrouler,verb,[],[]
8293,обрушиться,s'effondrer,verb,[],[]
8294,обрушиться,fondre,verb,[],[]
8295,радужный,irisé,adjective,[],[]
8296,радужный,arc-en-ciel,adjective,[],[]
8297,радужный,beau,adjective,[],[]
8298,поверхность,surface,noun,"['температура поверхности', 'внутренние поверхности', 'керамическая поверхность']","['température de surface', 'les faces intérieures', 'plan en céramique']"
8299,поверхность,paroi,noun,[],[]
8300,поверхность,champ,noun,[],[]
8301,поверхность,nappe,noun,[],[]
8302,поверхность,méplat,noun,[],[]
8303,поверхность,écorce,noun,[],[]
8304,поверхность,périphérie,noun,[],[]
8305,поверхность,nappe de surface,noun,[],[]
8306,поверхность,A.,noun,[],[]
8307,рекламная деятельность,publicité,noun,[],[]
8308,обрывок,fragment,noun,[],[]
8309,обрывок,bout,noun,[],[]
8310,приветствовать,saluer,verb,['сердечно приветствовать'],['saluer cordialement']
8311,приветствовать,se féliciter de,verb,[],[]
8312,приветствовать,accueillir,verb,['приветствовать посетителей'],['accueillir les visiteurs']
8313,приветствовать,applaudir,verb,[],[]
8314,приветствовать,battre des mains,verb,[],[]
8315,упорядочение,régularisation,noun,[],[]
8316,упорядочение,mise en ordre,noun,[],[]
8317,упорядочение,séquencement,noun,[],[]
8318,упорядочение,tri,noun,[],[]
8319,упорядочение,organisation,noun,[],[]
8320,упорядочение,ordre,noun,[],[]
8321,упорядочение,alignement,noun,[],[]
8322,упорядочение,normalisation,noun,[],[]
8323,упорядочение,assainissement,noun,[],[]
8324,окончательно,définitivement,adverb,['окончательно удалить'],['supprimer définitivement']
8325,окончательно,finalement,adverb,['быть окончательно'],['être finalement']
8326,окончательно,complètement,adverb,[],[]
8327,окончательно,pour de bon,adverb,[],[]
8328,окончательно,tout à fait,adverb,[],[]
8329,окончательно,en dernier recours,adverb,[],[]
8330,окончательно,à mort,adverb,[],[]
8331,окончательно,bel et bien,adverb,[],[]
8332,окончательно,à plat,adverb,[],[]
8333,баррель,baril,noun,['баррель нефти'],['baril de pétrole']
8334,ворота,porte,noun,['открывать ворота'],['ouvrer la porte']
8335,ворота,but,noun,['линия ворот'],['ligne de but']
8336,ворота,portail,noun,[],[]
8337,ворота,porte cochère,noun,[],[]
8338,ворота,arche,noun,[],[]
8339,ворота,hile,noun,[],[]
8340,лиф платья,taille,noun,[],[]
8341,единоличник,exploitant individuel,noun,[],[]
8342,стадия,stade,noun,"['личиночная стадия', 'начальная стадия', 'стадии производств']","['stade larvaire', 'phase de début', 'étapes de productions']"
8343,стадия,etape,noun,[],[]
8344,стадия,étage,noun,[],[]
8345,поднять по тревоге,alarmer,verb,[],[]
8346,срочно,d'urgence,adverb,[],[]
8347,срочно,à terme,adverb,[],[]
8348,срочно,immédiatement,adverb,[],[]
8349,срочно,rapidement,adverb,[],[]
8350,срочно,en hâte,adverb,[],[]
8351,впрямь,en vérité,adverb,[],[]
8352,впрямь,réellement,adverb,[],[]
8353,экспонировать,exposer,verb,[],[]
8354,экспонировать,impressionner,verb,[],[]
8355,умение,compétence,noun,['умение игры'],['compétence jeux']
8356,умение,habileté,noun,['большое умение'],['grande habileté']
8357,умение,savoir-faire,noun,[],[]
8358,умение,habileté à,noun,[],[]
8359,умение,talent,noun,[],[]
8360,умение,savoir,noun,['умение читать'],['savoir lire']
8361,умение,métier,noun,[],[]
8362,умение,adresse,noun,[],[]
8363,умение,secret,noun,[],[]
8364,умение,doigté,noun,[],[]
8365,умение,adresse à,noun,[],[]
8366,мало,peu,adverb,['еще слишком мало'],['encore trop peu']
8367,мало,guère,adverb,[],[]
8368,мало,rarement,adverb,[],[]
8369,мало,peu de,adjective,[],[]
8370,мало,rare,adjective,['слишком мало'],['trop rares']
8371,мало,insuffisamment,adjective,[],[]
8372,мало,pas lourd,adjective,[],[]
8373,разразиться,éclater,verb,[],[]
8374,разразиться,se déchaîner,verb,[],[]
8375,винодел,vigneron,noun,[],[]
8376,винодел,vinificateur,noun,[],[]
8377,винодел,oenologiste,noun,[],[]
8378,винодел,bouilleur de cru,noun,[],[]
8379,винодел,éleveur,noun,[],[]
8380,исправно,bien,adverb,[],[]
8381,исправно,ponctuellement,adverb,[],[]
8382,факт,fait,noun,['изложение фактов'],['exposé des faits']
8383,факт,réalité,noun,[],[]
8384,факт,cas,noun,[],[]
8385,факт,évènement,noun,[],[]
8386,факт,fait à noter,noun,[],[]
8387,удар правой,droit,noun,[],[]
8388,потерпеть крах,effondrer,verb,[],[]
8389,потерпеть крах,faire faillite,verb,[],[]
8390,потерпеть крах,échouer,verb,[],[]
8391,подземный,souterrain,adjective,['подземное хранилище'],['stockage souterrain']
8392,подземный,en souterrain,adjective,[],[]
8393,подземный,de fond,adjective,[],[]
8394,побеждать,vaincre,verb,['всегда побеждать'],['gagner toujours']
8395,добывать,extraire,verb,['добывать газ'],['extraire le gaz']
8396,добывать,récolter,verb,[],[]
8397,добывать,produire,verb,[],[]
8398,добывать,acquérir,verb,[],[]
8399,добывать,collecter,verb,[],[]
8400,добывать,pêcher,verb,[],[]
8401,добывать,abattre,verb,[],[]
8402,добывать,tirer de,verb,[],[]
8403,добывать,pourvoir,verb,[],[]
8404,пригородный район,banlieue,noun,[],[]
8405,нарушение,violation,noun,"['грубые нарушения', 'предполагаемое нарушение', 'серьезное нарушение', 'нарушения менструального', 'случай нарушения']","['violations flagrantes', 'infraction présumée', 'manquement grave', 'irrégularités menstruelles', 'cas de contravention']"
8406,нарушение,trouble,noun,"['нарушение обмена веществ', 'в результате нарушение']","['un trouble métabolique', 'entraînant des perturbations']"
8407,нарушение,troubles,noun,[],[]
8408,нарушение,rupture,noun,['нарушение гарантии'],['rupture de garantie']
8409,нарушение,atteinte,noun,['нарушение суда'],['altération du jugement']
8410,нарушение,anomalie,noun,['нарушение функционирования'],['anomalie de fonctionnement']
8411,нарушение,troubles circulatoires,noun,[],[]
8412,нарушение,maladie,noun,[],[]
8413,нарушение,inobservation,noun,[],[]
8414,индивидуальный,individuel,adjective,"['индивидуальный туризм', 'индивидуальный подход']","['tourisme individuel', 'approche personnelle']"
8415,индивидуальный,spécifique,adjective,['индивидуальные требования'],['besoins spécifiques']
8416,индивидуальный,singulier,adjective,[],[]
8417,автомобильный транспорт,transports routiers,noun,[],[]
8418,автомобильный транспорт,transport routier,noun,[],[]
8419,автомобильный транспорт,transport automobile,noun,[],[]
8420,автомобильный транспорт,route,noun,[],[]
8421,четко,clairement,adjective,"['четко говориться', 'четко определенное']","['stipule clairement', 'nettement définir']"
8422,четко,clair,adjective,[],[]
8423,четко,précisément,adjective,[],[]
8424,четко,lisiblement,adjective,[],[]
8425,четко,avec netteté,adjective,[],[]
8426,четко,vigoureusement,adjective,[],[]
8427,четко,géométriquement,adjective,[],[]
8428,четко,expressément,adverb,[],[]
8429,четко,manifestement,adverb,[],[]
8430,четко,exactement,adverb,[],[]
8431,четко,strictement,adverb,[],[]
8432,четко,parfaitement,adverb,[],[]
8433,четко,soigneusement,adverb,[],[]
8434,четко,fortement,adverb,[],[]
8435,манеры,manière,noun,[],[]
8436,манеры,manières,noun,[],[]
8437,манеры,genre,noun,[],[]
8438,манеры,maintien,noun,[],[]
8439,манеры,pratique,noun,[],[]
8440,много,beaucoup,adverb,"['сэкономить много', 'много веков']","['économiser beaucoup', 'bien des siècles']"
8441,много,beaucoup de,adverb,[],[]
8442,много,beaucoup plus,adverb,[],[]
8443,много,nombre de,adverb,[],[]
8444,много,gros,adverb,['казаться больше'],['paraître plus gros']
8445,много,autant,adverb,[],[]
8446,много,lourd,adverb,[],[]
8447,много,extrêmement,adverb,[],[]
8448,много,ferme,adverb,[],[]
8449,много,plein de,adverb,[],[]
8450,много,assez de,adverb,[],[]
8451,много,un tas de,adverb,[],[]
8452,много,sec,adverb,[],[]
8453,много,notablement,adverb,[],[]
8454,много,un paquet de,adverb,[],[]
8455,много,bien du,adverb,[],[]
8456,много,force,noun,[],[]
8457,много,copieuse,noun,[],[]
8458,выносить,prononcer,verb,[],[]
8459,выносить,porter à terme,verb,[],[]
8460,выносить,rendre,verb,[],[]
8461,выносить,porter,verb,[],[]
8462,выносить,imposer,verb,[],[]
8463,выносить,tolérer,verb,[],[]
8464,выносить,émettre,verb,[],[]
8465,выносить,sortir,verb,[],[]
8466,выносить,mettre au monde,verb,[],[]
8467,выносить,s'appuyer,verb,[],[]
8468,выносить,encaisser,verb,[],[]
8469,выносить,soutenir,verb,[],[]
8470,выносить,dispenser,verb,[],[]
8471,выносить,mûrir,verb,[],[]
8472,колба,ampoule,noun,[],[]
8473,колба,matras,noun,[],[]
8474,колба,enveloppe,noun,[],[]
8475,евро,euro,noun,['зона евро'],['la zone euro']
8476,совершить,commettre,verb,['совершить преступление'],['commettre un crime']
8477,совершить,faire,verb,[],[]
8478,совершить,engager,verb,[],[]
8479,совершить,compléter,verb,[],[]
8480,совершить,franchir,verb,[],[]
8481,совершить,finaliser,verb,[],[]
8482,ладно,d'accord,adverb,[],[]
8483,ладно,bien,adverb,[],[]
8484,ладно,soit,adverb,[],[]
8485,ладно,c'est bon,adverb,[],[]
8486,ладно,tant pis,adverb,[],[]
8487,ладно,ça va,adverb,[],[]
8488,ладно,je croyais,adverb,[],[]
8489,ладно,ça marche,adverb,[],[]
8490,проверка,vérification,noun,"['проверка полномочий', 'обычные проверки', 'регулярные проверки', 'диагностическая проверка', 'группа проверки', 'тщательная проверка', 'проверка тормозов']","['vérification des pouvoirs', 'contrôles de routine', 'inspections régulières', 'test de diagnostic', 'équipe de révision', 'examen rigoureux', 'essai de freinage']"
8491,проверка,vérificateur,noun,['проверка совместимости'],['vérificateur de compatibilité']
8492,проверка,vérication,noun,[],[]
8493,проверка,check-up,noun,[],[]
8494,проверка,instruction,noun,[],[]
8495,проверка,filtrage,noun,[],[]
8496,проверка,controle,noun,[],[]
8497,проверка,preuve,noun,[],[]
8498,проверка,revue,noun,[],[]
8499,проверка,réglage,noun,[],[]
8500,проверка,check-list,noun,[],[]
8501,подлетать,voler,verb,[],[]
8502,подлетать,se précipiter,verb,[],[]
8503,честный,honnête,adjective,['быть абсолютно честным'],['être parfaitement honnête']
8504,честный,de bonne foi,adjective,[],[]
8505,честный,propre,adjective,[],[]
8506,честный,droit,adjective,[],[]
8507,честный,incorruptible,adjective,[],[]
8508,честный,sain,adjective,[],[]
8509,честный,sportif,adjective,[],[]
8510,честный,régulier,adjective,[],[]
8511,честный,réglo,adjective,[],[]
8512,честный,de bonne volonté,adjective,[],[]
8513,честный,brave homme,adjective,[],[]
8514,честный,catholique,adjective,[],[]
8515,правопорядок,ordre juridique,noun,[],[]
8516,правопорядок,ordre,noun,[],[]
8517,правопорядок,ordre légal,noun,[],[]
8518,правопорядок,cadre juridique,noun,[],[]
8519,уметь,savoir,verb,['уметь плавать'],['savoir nager']
8520,закулисный,sournois,adjective,[],[]
8521,закулисный,secret,adjective,[],[]
8522,судебное решение,décision de justice,noun,[],[]
8523,судебное решение,jugement,noun,[],[]
8524,судебное решение,jugement définitif,noun,[],[]
8525,необходимое,nécessaire,adjective,[],[]
8526,необходимое,le nécessaire,adjective,[],[]
8527,трассат,tiré,noun,[],[]
8528,опытный,expérimenté,adjective,"['опытные программисты', 'опытный профессионал', 'опытный пользователь']","['programmeurs expérimentés', 'professionnel chevronné', 'utilisateur expert']"
8529,опытный,expérimental,adjective,"['опытная группа', 'опытная установка']","['groupe expérimental', 'installation pilote']"
8530,опытный,compétent,adjective,['опытный игрок'],['un joueur habile']
8531,опытный,averti,adjective,['опытные покупатели'],['acheteurs avertis']
8532,опытный,d'essai,adjective,[],[]
8533,опытный,pratique,adjective,[],[]
8534,опытный,entendu,adjective,[],[]
8535,опытный,rompu,adjective,[],[]
8536,опытный,dessalé,adjective,[],[]
8537,курс,taux,noun,['изменения в курсах'],['variations des taux']
8538,курс,cours,noun,['курс английского языка'],"[""cours d'anglais""]"
8539,курс,cap,noun,['изменение курса'],['changement de cap']
8540,курс,cursus,noun,[],[]
8541,курс,année,noun,[],[]
8542,курс,ligne,noun,['курс действия'],['ligne de conduite']
8543,курс,orientation,noun,[],[]
8544,курс,cotation,noun,[],[]
8545,курс,route aérienne,noun,[],[]
8546,проникать,pénétrer,verb,['способен проникать'],['capable de pénétrer']
8547,проникать,s'infiltrer,verb,[],[]
8548,проникать,s'insinuer,verb,[],[]
8549,проникать,traverser,verb,[],[]
8550,проникать,s'introduire,verb,[],[]
8551,проникать,entrer,verb,[],[]
8552,проникать,migrer,verb,[],[]
8553,проникать,prendre,verb,[],[]
8554,проникать,filtrer,verb,[],[]
8555,проникать,se glisser,verb,[],[]
8556,проникать,entamer,verb,[],[]
8557,проникать,se plonger,verb,[],[]
8558,пожилой,âgé,adjective,"['пожилые работники', 'пожилая пара']","['travailleurs âgés', 'vieux couple']"
8559,пожилой,âge,adjective,[],[]
8560,пожилой,d'un certain âge,adjective,[],[]
8561,пожилой,avancé en âge,adjective,[],[]
8562,теплота,chaleur,noun,['скрытая теплота'],['chaleur latente']
8563,теплота,affection,noun,[],[]
8564,целый век,siècle,noun,[],[]
8565,товар,marchandise,noun,"['контрабандные товары', 'город товара', 'колониальные товары']","['marchandises de contrebande', 'ville des produits', 'denrées coloniales']"
8566,товар,article,noun,['сезонные товары'],['articles saisonniers']
8567,товар,camelote,noun,[],[]
8568,товар,bien,noun,['ценный товар'],['un bien précieux']
8569,товар,came,noun,[],[]
8570,товар,article suivi,noun,[],[]
8571,обслуживать,desservir,verb,"['обслуживать несколько', 'обслуживать наших клиентов']","['desservir plusieurs', 'servir nos clients']"
8572,обслуживать,entretenir,verb,['обслуживать системы'],['entretenir les systèmes']
8573,обслуживать,services,verb,[],[]
8574,обслуживать,héberger,verb,['обслуживать больше'],['héberger davantage']
8575,обслуживать,conduire,verb,[],[]
8576,алкогольный напиток,boisson,noun,[],[]
8577,знаменитый,célèbre,adjective,"['знаменитое торговым', 'знаменитый бульваром', 'знаменитые рестораны', 'знаменитые гости']","['célèbre quartier commerçant', 'fameux boulevard', 'restaurants renommés', 'inviter illustres']"
8578,знаменитый,vedette,adjective,[],[]
8579,знаменитый,glorieux,adjective,[],[]
8580,письменное соглашение,convention écrite,noun,[],[]
8581,письменное соглашение,écrit,noun,[],[]
8582,предок,ancêtre,noun,['общий предок'],['ancêtre commun']
8583,прыгать,sauter,verb,['прыгать вверх'],['sauter haut']
8584,прыгать,sauter à cloche-pied,verb,[],[]
8585,прыгать,se précipiter,verb,[],[]
8586,прыгать,se jeter,verb,[],[]
8587,прыгать,trembler,verb,[],[]
8588,образцовый,modèle,adjective,['образцовая жизнь'],['vie exemplaire']
8589,образцовый,typé,adjective,[],[]
8590,перекусить,manger un morceau,verb,[],[]
8591,перекусить,prendre un en-cas,verb,[],[]
8592,перекусить,casser une croûte,verb,[],[]
8593,перекусить,grignoter,verb,[],[]
8594,перекусить,casser la croûte,verb,[],[]
8595,перекусить,manger un bout,verb,[],[]
8596,перекусить,couper,verb,[],[]
8597,погожий,serein,adjective,[],[]
8598,погожий,beau,adjective,[],[]
8599,соображение,considération,noun,"['главное соображение', 'соображения безопасности', 'конкретные соображения']","['considération primordiale', 'raisons de sécurité', 'réflexions spécifiques']"
8600,соображение,suggestion,noun,[],[]
8601,соображение,compréhension,noun,[],[]
8602,активно,activement,adverb,['активно участвовать'],['participer activement']
8603,активно,vigoureusement,adverb,['активно содействовать'],['promouvoir vigoureusement']
8604,активно,étroitement,adverb,[],[]
8605,активно,largement,adverb,[],[]
8606,активно,intensément,adverb,[],[]
8607,активно,profondément,adverb,[],[]
8608,активно,longuement,adverb,[],[]
8609,гравировальная игла,pointe,noun,[],[]
8610,выбрать пункт,sélectionner,verb,[],[]
8611,извинение,excuse,noun,['публичные извинения'],['excuses publiques']
8612,извинение,apologie,noun,[],[]
8613,основополагающий,fondamental,adjective,['основополагающая роль'],['le rôle fondamental']
8614,основополагающий,indispensable,adjective,[],[]
8615,настройка,réglage,noun,"['автоматическая настройка', 'ручные настройки', 'режим настройки']","['le réglage automatique', 'préréglages manuels', 'mode de syntonisation']"
8616,настройка,personnalisation,noun,['возможности настройки'],['fonctionnalités de personnalisation']
8617,настройка,paramétrage,noun,['параметры настройки'],['options de paramétrage']
8618,настройка,régulation,noun,[],[]
8619,настройка,MAP,noun,[],[]
8620,настройка,réglage d'accord,noun,[],[]
8621,настройка,accord,noun,[],[]
8622,настройка,accrochage,noun,[],[]
8623,опубликованное произведение,publication,noun,[],[]
8624,электрический звонок,sonnerie électrique,noun,[],[]
8625,электрический звонок,sonnerie,noun,[],[]
8626,прорыв,percée,noun,['технологический прорыв'],['percée technologique']
8627,прорыв,évasion,noun,[],[]
8628,прорыв,rupture,noun,['прорыв плотины'],['rupture de barrage']
8629,прорыв,pénétration,noun,[],[]
8630,прорыв,brèche,noun,[],[]
8631,прорыв,arrivée,noun,[],[]
8632,прорыв,descente,noun,[],[]
8633,долго,longtemps,adjective,['слишком долго'],['trop longtemps']
8634,долго,pendant longtemps,adjective,[],[]
8635,долго,de longue,adjective,[],[]
8636,долго,extrêmement,adverb,[],[]
8637,характеризовать,caractériser,verb,['характеризовать жизнь'],['caractériser la vie']
8638,характеризовать,décrire,verb,[],[]
8639,характеризовать,définir,verb,[],[]
8640,развитой,développé,adjective,[],[]
8641,развитой,intelligent,adjective,[],[]
8642,конечность,membre,noun,['верхние конечности'],['membres supérieurs']
8643,конечность,finitude,noun,[],[]
8644,конечность,extrémité,noun,['нижняя конечность'],['extrémité inférieure']
8645,лист,feuille,noun,"['опавшие листья', 'чистый лист', 'упаковочные листы']","['feuilles mortes', 'page vierge', 'listes de colisage']"
8646,лист,tôle,noun,"['металлический лист', 'малые листы']","['tôle restante', 'petites plaques']"
8647,лист,fiche,noun,['полный лист'],['fiche complète']
8648,лист,cape,noun,[],[]
8649,правота,bon droit,noun,[],[]
8650,правота,justesse,noun,[],[]
8651,правота,droiture,noun,[],[]
8652,правота,justice,noun,[],[]
8653,вентиляционный,de ventilation,adjective,[],[]
8654,вентиляционный,d'aérage,adjective,[],[]
8655,буквенный,littéral,adjective,['буквенные символы'],['caractères littérale']
8656,буквенный,de lettre,adjective,[],[]
8657,стриженый,taillé,adjective,[],[]
8658,малый,petit,adjective,"['малое стадо', 'малая хирургия']","['petit troupeau', 'chirurgie mineure']"
8659,малый,faible,adjective,['малая теплопроводность'],['faible conductivité thermique']
8660,малый,basse,noun,['на малая высота'],['à basse altitude']
8661,малый,garçon,noun,[],[]
8662,малый,gus,noun,[],[]
8663,тщательно,soigneusement,adverb,"['тщательно отобрать', 'тщательно спланировать']","['soigneusement sélectionné', 'minutieusement planifier']"
8664,тщательно,avec soin,adverb,[],[]
8665,тщательно,attentivement,adverb,['тщательно продумывать'],['réfléchir attentivement']
8666,тщательно,méticuleusement,adverb,['быть тщательно'],['être méticuleusement']
8667,тщательно,rigoureusement,adverb,[],[]
8668,тщательно,scrupuleusement,adverb,[],[]
8669,тщательно,complètement,adverb,[],[]
8670,тщательно,avec minutie,adverb,[],[]
8671,тщательно,étroitement,adverb,[],[]
8672,тщательно,prudemment,adverb,[],[]
8673,тщательно,avec scrupule,adverb,[],[]
8674,тщательно,à la loupe,adverb,[],[]
8675,тщательно,précieusement,adverb,[],[]
8676,акцептовать,accepter,verb,[],[]
8677,покорно,docilement,adverb,[],[]
8678,покорно,avec résignation,adverb,[],[]
8679,принужденный,forcé,adjective,[],[]
8680,остановиться на ночлег,coucher,verb,[],[]
8681,машинист,machiniste,noun,['машинист поезда'],['conducteur de train']
8682,беспошлинный,en franchise,adjective,[],[]
8683,беспошлинный,exempt de droits,adjective,[],[]
8684,беспошлинный,libre,adjective,[],[]
8685,историческая справка,rappel historique,noun,[],[]
8686,историческая справка,historique,noun,[],[]
8687,наследственный,héréditaire,adjective,"['наследственные заболевания', 'наследственное заболевание', 'наследственное право']","['maladies héréditaires', 'maladie génétique', 'droit successoral']"
8688,наследственный,ancestral,adjective,[],[]
8689,наследственный,héritable,adjective,[],[]
8690,подтянуть,resserrer,verb,[],[]
8691,подтянуть,retendre,verb,[],[]
8692,подтянуть,tirer,verb,[],[]
8693,подтянуть,faire travailler,verb,[],[]
8694,подтянуть,relever,verb,[],[]
8695,подтянуть,rentrer,verb,[],[]
8696,подтянуть,stimuler,verb,[],[]
8697,подтянуть,rassembler,verb,[],[]
8698,подтянуть,rappeler,verb,[],[]
8699,преимущество,avantage,noun,"['сравнительное преимущество', 'дополнительное преимущество', 'главные преимущества', 'техническое преимущество']","['un avantage comparatif', 'atout supplémentaire', 'principaux bénéfices', 'supériorité technique']"
8700,преимущество,point fort,noun,[],[]
8701,преимущество,préférence,noun,[],[]
8702,преимущество,atout maître,noun,[],[]
8703,огородник,maraîcher,noun,[],[]
8704,огородник,jardinier,noun,[],[]
8705,позже,plus tard,adverb,[],[]
8706,позже,ultérieurement,adverb,[],[]
8707,позже,postérieurement,adverb,[],[]
8708,связность,connectivité,noun,[],[]
8709,связность,connexion,noun,[],[]
8710,связность,ensemble,noun,[],[]
8711,связность,adhérence,noun,[],[]
8712,фантастика,fiction,noun,['научная фантастика'],['science fiction']
8713,фантастика,l'imaginaire,noun,[],[]
8714,фантастика,le fantastique,noun,[],[]
8715,перелет,vol,noun,['длительный перелет'],['long vol']
8716,перелет,passe,noun,[],[]
8717,перелет,migration,noun,[],[]
8718,перелет,parcours,noun,[],[]
8719,перелет,raid,noun,[],[]
8720,вытянуть,tirer,verb,[],[]
8721,вытянуть,allonger,verb,['вытянутая форма'],['forme allongée']
8722,вытянуть,étendre,verb,[],[]
8723,вытянуть,tenir,verb,[],[]
8724,вытянуть,détendre,verb,[],[]
8725,узловая точка,point nodal,noun,[],[]
8726,узловая точка,sommet,noun,[],[]
8727,потрясающий,magnifique,adjective,[],[]
8728,потрясающий,incroyable,adjective,[],[]
8729,потрясающий,impressionnant,adjective,[],[]
8730,потрясающий,soufflant,adjective,[],[]
8731,потрясающий,énorme,adjective,[],[]
8732,потрясающий,déchirant,adjective,[],[]
8733,потрясающий,fracassant,adjective,[],[]
8734,потрясающий,monumental,adjective,[],[]
8735,потрясающий,d'enfer,adjective,[],[]
8736,необычайное,extraordinaire,adjective,[],[]
8737,уж,vraiment,adverb,[],[]
