,eng_word,l1,l1_context,l2,l2_context
1203,fish,no_equality,,рыбный,
1204,fish,poisson,fresh fish|freshwater fish|live fish|small fish|catfish | ,рыба,fresh fish|raw fish|freshwater fish|wild fish|
1205,fish,pêche,sport fish|local fish|fish in this territory|fishery | fishing | peach | ,рыба,fresh fish|raw fish|freshwater fish|wild fish|
1206,fish,poisson,fresh fish|freshwater fish|live fish|small fish|catfish | ,рыбка,little white fish|gold fish|white fish|small fish | goldfish | 
1207,fish,pêcher,to fish in those waters|to fish for seals|to fish in the river|to fish in Moroccan waters|catch | harvest | to fish in those waters|to fish for seals|to fish in the river|to fish in Moroccan waters|catch | harvest | ,рыбка,little white fish|gold fish|white fish|small fish | goldfish | 
1208,fish,no_equality,,рыбачить,
1209,fish,no_equality,,ловить рыбу,
1210,fish,no_equality,,удить,
1211,fish,no_equality,,выловить,
1212,fish,poisson,fresh fish|freshwater fish|live fish|small fish|catfish | ,ловить,catch | catch | bring down | catch | catch | bring down | 
1213,benefit,avantage,economic benefits|employee benefit|potential benefits|clinical benefit|advantage | ,выгода,economic benefit|potential benefit|social benefit|maximum benefit|gain | advantage | profit | reward | 
1214,benefit,avantage,economic benefits|employee benefit|potential benefits|clinical benefit|advantage | ,преимущество,additional benefit|main benefit|benefits of globalization|obvious benefit|advantage | edge | strength | 
1215,benefit,avantage,economic benefits|employee benefit|potential benefits|clinical benefit|advantage | ,польза,real benefit|benefits of slowness|moral benefit|societal benefit|favour | use | advantage | good | utility | usefulness | 
1216,benefit,avantage,economic benefits|employee benefit|potential benefits|clinical benefit|advantage | ,пособие,welfare benefit|Parent’s Benefit|retirement benefit|government benefit|allowance | aid | manual | textbook | grant | welfare | stipend | guide | 
1217,benefit,avantage,economic benefits|employee benefit|potential benefits|clinical benefit|advantage | ,прибыль,net benefit|huge benefit|profit | return | gain | income | revenue | earning | yield | 
1218,benefit,bienfait,nutritional benefits|promised benefits|product benefits|social benefits|blessing | beneficial effect | health benefit | ,благо,material benefit|free benefit|joint benefit|goods | blessing | boon | welfare | wealth | good | good cause | common | 
1219,benefit,bienfait,nutritional benefits|promised benefits|product benefits|social benefits|blessing | beneficial effect | health benefit | ,выгода,economic benefit|potential benefit|social benefit|maximum benefit|gain | advantage | profit | reward | 
1220,benefit,gagner,win | earn | gain | save | win | earn | ,выиграть,win | win | gain | beat | 
1221,benefit,gagner,win | earn | gain | save | win | earn | ,выигрывать,win | gain | win | 
1222,benefit,prestation,tax benefit|child tax benefit|pension benefit|national child benefit|delivery | provision | amenity | ,no_equality,
1223,benefit,bénéfice,benefit of the doubt|mutual benefit|therapeutic benefit|long-term benefits|profit | income | earning | gain | ,выгода,economic benefit|potential benefit|social benefit|maximum benefit|gain | advantage | profit | reward | 
1224,benefit,indemnité,severance benefits|core benefit|Personalized Benefit|accident benefits|allowance | compensation | pay | indemnity | ,выгода,economic benefit|potential benefit|social benefit|maximum benefit|gain | advantage | profit | reward | 
1225,benefit,profit,immediate benefits|sole benefit|exclusive benefits|personal benefit|profit | advantage | gain | ,выгода,economic benefit|potential benefit|social benefit|maximum benefit|gain | advantage | profit | reward | 
1226,benefit,allocation,unemployment benefit|family benefit|parental benefits|housing benefit|allocation | allowance | stipend | ,no_equality,
1227,benefit,bénéficier,to benefit from these rates|to benefit all Canadians|to benefit from these measures|to benefit from the program|enjoy | receive | have | get | qualify | boast | take advantage of | gain | ,выгода,economic benefit|potential benefit|social benefit|maximum benefit|gain | advantage | profit | reward | 
1228,benefit,profiter,to benefit canadians|to benefit both sides|to benefit your business|to benefit most|enjoy | take | take advantage of | get | connect | enjoy | profit | make use of | ,благо,material benefit|free benefit|joint benefit|goods | blessing | boon | welfare | wealth | good | good cause | common | 
1229,benefit,tirer profit,,no_equality,
1230,benefit,tirer parti,,no_equality,
1231,benefit,avantager,to benefit consumers|to benefit that organization|favor | advantage | flatter | ,выгода,economic benefit|potential benefit|social benefit|maximum benefit|gain | advantage | profit | reward | 
1232,benefit,avantage,economic benefits|employee benefit|potential benefits|clinical benefit|advantage | ,выгода,economic benefit|potential benefit|social benefit|maximum benefit|gain | advantage | profit | reward | 
1233,benefit,bénéfice,benefit of the doubt|mutual benefit|therapeutic benefit|long-term benefits|profit | income | earning | gain | ,выгода,economic benefit|potential benefit|social benefit|maximum benefit|gain | advantage | profit | reward | 
1234,benefit,bienfait,nutritional benefits|promised benefits|product benefits|social benefits|blessing | beneficial effect | health benefit | ,выгода,economic benefit|potential benefit|social benefit|maximum benefit|gain | advantage | profit | reward | 
1235,benefit,indemnité,severance benefits|core benefit|Personalized Benefit|accident benefits|allowance | compensation | pay | indemnity | ,выгода,economic benefit|potential benefit|social benefit|maximum benefit|gain | advantage | profit | reward | 
1236,benefit,profit,immediate benefits|sole benefit|exclusive benefits|personal benefit|profit | advantage | gain | ,выгода,economic benefit|potential benefit|social benefit|maximum benefit|gain | advantage | profit | reward | 
1237,benefit,bénéficier,to benefit from these rates|to benefit all Canadians|to benefit from these measures|to benefit from the program|enjoy | receive | have | get | qualify | boast | take advantage of | gain | ,выгода,economic benefit|potential benefit|social benefit|maximum benefit|gain | advantage | profit | reward | 
1238,benefit,avantager,to benefit consumers|to benefit that organization|favor | advantage | flatter | ,выгода,economic benefit|potential benefit|social benefit|maximum benefit|gain | advantage | profit | reward | 
1239,benefit,avantage,economic benefits|employee benefit|potential benefits|clinical benefit|advantage | ,преимущество,additional benefit|main benefit|benefits of globalization|obvious benefit|advantage | edge | strength | 
1240,benefit,avantage,economic benefits|employee benefit|potential benefits|clinical benefit|advantage | ,польза,real benefit|benefits of slowness|moral benefit|societal benefit|favour | use | advantage | good | utility | usefulness | 
1241,benefit,avantage,economic benefits|employee benefit|potential benefits|clinical benefit|advantage | ,пособие,welfare benefit|Parent’s Benefit|retirement benefit|government benefit|allowance | aid | manual | textbook | grant | welfare | stipend | guide | 
1242,benefit,no_equality,,льгота,tax benefit|pension benefit|housing benefit|special benefit|privilege | break | concession | incentive | perk | exemption | preference | rebate | 
1243,benefit,bienfait,nutritional benefits|promised benefits|product benefits|social benefits|blessing | beneficial effect | health benefit | ,благо,material benefit|free benefit|joint benefit|goods | blessing | boon | welfare | wealth | good | good cause | common | 
1244,benefit,profiter,to benefit canadians|to benefit both sides|to benefit your business|to benefit most|enjoy | take | take advantage of | get | connect | enjoy | profit | make use of | ,благо,material benefit|free benefit|joint benefit|goods | blessing | boon | welfare | wealth | good | good cause | common | 
1245,benefit,avantage,economic benefits|employee benefit|potential benefits|clinical benefit|advantage | ,прибыль,net benefit|huge benefit|profit | return | gain | income | revenue | earning | yield | 
1246,benefit,no_equality,,выплата,social insurance benefit|monetary benefit|payment | pay | payout | payoff | disbursement | slot | multispin | transfer | 
1247,benefit,gagner,win | earn | gain | save | win | earn | ,выиграть,win | win | gain | beat | 
1248,benefit,no_equality,,принести пользу,
1249,benefit,no_equality,,извлечь выгоду,
1250,benefit,gagner,win | earn | gain | save | win | earn | ,выигрывать,win | gain | win | 
1251,benefit,no_equality,,извлекать выгоду,
1252,benefit,no_equality,,приносить пользу,
1253,benefit,no_equality,,извлечь пользу,
1254,benefit,no_equality,,получать выгоду,
1255,benefit,no_equality,,получить выгоду,
1256,intelligent,intelligent,intelligent enough|very intelligent|remarkably intelligent|highly intelligent|smart | clever | sensible | ,умный,most intelligent|smart | clever | bright | wise | 
1257,intelligent,intelligent,intelligent enough|very intelligent|remarkably intelligent|highly intelligent|smart | clever | sensible | ,разумный,reasonable | sensible | sound | smart | rational | wise | prudent | meaningful | 
1258,intelligent,intelligent,intelligent enough|very intelligent|remarkably intelligent|highly intelligent|smart | clever | sensible | ,умный,most intelligent|smart | clever | bright | wise | 
1259,intelligent,no_equality,,интеллектуальный,intellectual | smart | mental | 
1260,intelligent,intelligent,intelligent enough|very intelligent|remarkably intelligent|highly intelligent|smart | clever | sensible | ,разумный,reasonable | sensible | sound | smart | rational | wise | prudent | meaningful | 
1261,intelligent,no_equality,,интеллигентный,
1262,intelligent,no_equality,,грамотный,literate | competent | educated | well-informed | 
1263,follow,suivre,to follow the instructions|to follow the on-screen instructions|to follow these steps|to follow the steps below|monitor | take | track | follow up | complete | watch | pursue | ,идти,go | come | walk | go | move | keep | run | walk | 
1264,follow,respecter,to follow the rules|to follow the law|to follow three fundamental principles|to follow these policies|respect | meet | observe | adhere | fulfill | respect | keep | honor | ,no_equality,
1265,follow,s'ensuivre,ensue | ensue | result | ,no_equality,
1266,follow,appliquer,to simply follow the policy|apply | implement | apply | enforce | implement | ,no_equality,
1267,follow,se conformer,to follow the study design|to follow these principles|to follow the school rules|conform | comply | adhere | meet | abide | obey | adhere | ,no_equality,
1268,follow,no_equality,,следовать,to follow the on-screen instructions|to follow the instructions|to follow the signs|to follow the rules|pursue | have to | 
1269,follow,no_equality,,последовать,to follow suit|to follow the troop deployment|to follow that advice|embrace | ensue | result | emulate | 
1270,follow,no_equality,,соблюдать,to follow any comments|to follow any comments here|observe | respect | obey | honor | enforce | uphold | practice | adhere | 
1271,follow,no_equality,,следить,to follow our news|to follow my cards|watch | monitor | track | care | watch out | maintain | keep track of | 
1272,follow,no_equality,,придерживаться,to follow policy|hold | maintain | pursue | embrace | favor | obey | uphold | 
1273,follow,no_equality,,выполнить,perform | do | fulfill | meet | execute | complete | accomplish | carry out | implement | 
1274,follow,suivre,to follow the instructions|to follow the on-screen instructions|to follow these steps|to follow the steps below|monitor | take | track | follow up | complete | watch | pursue | ,идти,go | come | walk | go | move | keep | run | walk | 
1275,follow,no_equality,,вытекать,to follow from inequality|derive | result | arise | stem | 
1276,follow,no_equality,,предшествовать,precede | predate | 
1277,follow up,suivre,followed up by action|to follow up each project|followed up by concrete action|followed up by a diplomatic note|follow | follow | monitor | take | track | complete | watch | pursue | ,no_equality,
1278,follow up,donner suite,,no_equality,
1279,follow up,enchaîner,chain | shackle | queue | shackle | tie | concatenate | manacle | enslave | ,no_equality,
1280,follow up,no_equality,,проконсультироваться,consult | 
1281,journey,trajet,bilateral journeys|short journey|transit journey|journey by car|trip | route | ride | journey time | ,путешествие,fascinating journey|musical journey|vagina journey|continuous journey|travel | trip | voyage | tour | 
1282,journey,trajet,bilateral journeys|short journey|transit journey|journey by car|trip | route | ride | journey time | ,путь,life journey|long journey|journey of suffering|long journey of suffering|way | path | road | route | track | 
1283,journey,trajet,bilateral journeys|short journey|transit journey|journey by car|trip | route | ride | journey time | ,поездка,rail journey|trip | travel | drive | visit | ride | tour | traveler | 
1284,journey,voyage,long journey|continuous journey|good journey|first journey|travel | trip | voyage | tour | traveller | ,путь,life journey|long journey|journey of suffering|long journey of suffering|way | path | road | route | track | 
1285,journey,parcours,personal journey|road journeys|historic journey|difficult journey|course | route | path | pathway | trail | golf course | ,путь,life journey|long journey|journey of suffering|long journey of suffering|way | path | road | route | track | 
1286,journey,périple,arduous journey|voyage | trek | perilous journey | ,no_equality,
1287,journey,cheminement,spiritual journey|path | pathway | ,путь,life journey|long journey|journey of suffering|long journey of suffering|way | path | road | route | track | 
1288,journey,aventure,extraordinary journey|adventure | venture | ,путь,life journey|long journey|journey of suffering|long journey of suffering|way | path | road | route | track | 
1289,journey,itinéraire,international journey|route | itinerary | routing | ,no_equality,
1290,journey,trajet,bilateral journeys|short journey|transit journey|journey by car|trip | route | ride | journey time | ,путешествие,fascinating journey|musical journey|vagina journey|continuous journey|travel | trip | voyage | tour | 
1291,journey,trajet,bilateral journeys|short journey|transit journey|journey by car|trip | route | ride | journey time | ,путь,life journey|long journey|journey of suffering|long journey of suffering|way | path | road | route | track | 
1292,journey,voyage,long journey|continuous journey|good journey|first journey|travel | trip | voyage | tour | traveller | ,путь,life journey|long journey|journey of suffering|long journey of suffering|way | path | road | route | track | 
1293,journey,parcours,personal journey|road journeys|historic journey|difficult journey|course | route | path | pathway | trail | golf course | ,путь,life journey|long journey|journey of suffering|long journey of suffering|way | path | road | route | track | 
1294,journey,cheminement,spiritual journey|path | pathway | ,путь,life journey|long journey|journey of suffering|long journey of suffering|way | path | road | route | track | 
1295,journey,aventure,extraordinary journey|adventure | venture | ,путь,life journey|long journey|journey of suffering|long journey of suffering|way | path | road | route | track | 
1296,journey,trajet,bilateral journeys|short journey|transit journey|journey by car|trip | route | ride | journey time | ,поездка,rail journey|trip | travel | drive | visit | ride | tour | traveler | 
1297,news,nouvelle,good news|bad news|last news|sad news|,новость,good news|bad news|weekly news|international news|
1298,news,nouvelle,good news|bad news|last news|sad news|,ньюз,News added | news report | 
1299,news,nouvelle,good news|bad news|last news|sad news|,Ньюз,news international|
1300,news,nouvelle,good news|bad news|last news|sad news|,собщение,message | report | post | e-mail | communication | link | statement | messaging | connection | 
1301,news,actualité,international news|program news|Members’ news|social news|current event | current affairs | timeliness | topicality | latest updates | last news | actuality | ,новость,good news|bad news|weekly news|international news|
1302,news,presse,news in the international press|press | medium | newspaper | release | ,новость,good news|bad news|weekly news|international news|
1303,news,nouveauté,novelty | newness | ,no_equality,
1304,news,nouvelle,good news|bad news|last news|sad news|,новость,good news|bad news|weekly news|international news|
1305,news,actualité,international news|program news|Members’ news|social news|current event | current affairs | timeliness | topicality | latest updates | last news | actuality | ,новость,good news|bad news|weekly news|international news|
1306,news,presse,news in the international press|press | medium | newspaper | release | ,новость,good news|bad news|weekly news|international news|
1307,news,nouvelle,good news|bad news|last news|sad news|,ньюз,News added | news report | 
1308,news,no_equality,,известие,welcome news|lime | proceeding | 
1309,news,nouvelle,good news|bad news|last news|sad news|,Ньюз,news international|
1310,news,nouvelle,good news|bad news|last news|sad news|,собщение,message | report | post | e-mail | communication | link | statement | messaging | connection | 
1311,write,écrire,to write code|to write a letter|to write a book|to write data|,писать,to write software|to write a book|to write here|to write off the West|report | paint | 
1312,write,écrire,to write code|to write a letter|to write a book|to write data|,написать,to write this page|to write a program|to write this book|to write an article|contact | label | 
1313,write,rédiger,to write a guide|to write the report|to write a review|written in english|draft | prepare | draw up | produce | draft | draw up | author | ,писать,to write software|to write a book|to write here|to write off the West|report | paint | 
1314,write,inscrire,to write the elector’s name|written into the treaty|to write a signature|written into the constitution|register | enter | list | record | enroll | place | put | enshrine | ,написать,to write this page|to write a program|to write this book|to write an article|contact | label | 
1315,write,écrire,to write code|to write a letter|to write a book|to write data|,писать,to write software|to write a book|to write here|to write off the West|report | paint | 
1316,write,rédiger,to write a guide|to write the report|to write a review|written in english|draft | prepare | draw up | produce | draft | draw up | author | ,писать,to write software|to write a book|to write here|to write off the West|report | paint | 
1317,write,écrire,to write code|to write a letter|to write a book|to write data|,написать,to write this page|to write a program|to write this book|to write an article|contact | label | 
1318,write,inscrire,to write the elector’s name|written into the treaty|to write a signature|written into the constitution|register | enter | list | record | enroll | place | put | enshrine | ,написать,to write this page|to write a program|to write this book|to write an article|contact | label | 
1319,write,no_equality,,записать,to write those stories|record | burn | write down | capture | enroll | record | insert | 
1320,write,no_equality,,записывать,to write the genetic code|to write messages|record | write down | burn | record | log | enroll | recode | 
1321,write,no_equality,,сочинять,compose | 
1322,write,no_equality,,писаться,
1323,write down,noter,note | notice | record | observe | down-~-write down | note | score | ,no_equality,
1324,write down,écrire votre nom,,no_equality,
1325,write down,écrire le nom,,no_equality,
1326,write down,écrire toute autre raison,,no_equality,
1327,write down,écrire les faits nécessaires,,no_equality,
1328,write down,écrire des choses,,no_equality,
1329,write down,no_equality,,записать,record | write | burn | write down | capture | enroll | record | write | insert | 
1330,write down,no_equality,,записывать,record | write | write down | burn | write | record | log | enroll | recode | 
1331,write down,no_equality,,списать,write down | write off | dispose of | 
1332,write down,no_equality,,выписать,discharge | write down | go home | 
1333,approbation,approbation,expert approbation|approval | acceptance | adoption | endorsement | ,no_equality,
1334,approbation,aval,endorsement | backing | ,no_equality,
1335,approbation,louange,praise | worship | commendation | ,no_equality,
1336,approbation,no_equality,,апробация,clinical approbation|
1337,read,lire,lira | lit | to read the report|to read a book|to read this section|to read the newspaper|play | ,чтение,read ahead|reading | reader | 
1338,read,lire,lira | lit | to read the report|to read a book|to read this section|to read the newspaper|play | ,прочитать,to read the book|to read this message|to read a book|to read that chapter|
1339,read,lire,lira | lit | to read the report|to read a book|to read this section|to read the newspaper|play | ,прочесть,to read all your essays|to read the letter|to read our technical documents|to read this article|
1340,read,lire,lira | lit | to read the report|to read a book|to read this section|to read the newspaper|play | ,узнать,learn | know | find out | recognize | discover | hear | 
1341,read,consulter,to read the label|to read the Rules of Procedure|to read the FAQ|see | consult | refer to | view | visit | check | access | consult | review | ,читать,to read more|to read more here|to read full article|to read books|recite | 
1342,read,consulter,to read the label|to read the Rules of Procedure|to read the FAQ|see | consult | refer to | view | visit | check | access | consult | review | ,прочитать,to read the book|to read this message|to read a book|to read that chapter|
1343,read,lecture,tough read|sequential read|Direct Read|charming read|reading | playback | play | ,прочитать,to read the book|to read this message|to read a book|to read that chapter|
1344,read,lecture-écriture,,no_equality,
1345,read,cultivé,cultured | educated | well-educated | well-read | donnish | bookish | tilled | ,no_equality,
1346,read,lettré,literate | well-read | educated | lettered | erudite | ,no_equality,
1347,read,se lire,,no_equality,
1348,read,renseigner,inform | fill | educate | out-~-find out | populate | inform | fill in | out-~-fill out | ,no_equality,
1349,read,lire,lira | lit | to read the report|to read a book|to read this section|to read the newspaper|play | ,чтение,read ahead|reading | reader | 
1350,read,consulter,to read the label|to read the Rules of Procedure|to read the FAQ|see | consult | refer to | view | visit | check | access | consult | review | ,читать,to read more|to read more here|to read full article|to read books|recite | 
1351,read,lire,lira | lit | to read the report|to read a book|to read this section|to read the newspaper|play | ,прочитать,to read the book|to read this message|to read a book|to read that chapter|
1352,read,lecture,tough read|sequential read|Direct Read|charming read|reading | playback | play | ,прочитать,to read the book|to read this message|to read a book|to read that chapter|
1353,read,consulter,to read the label|to read the Rules of Procedure|to read the FAQ|see | consult | refer to | view | visit | check | access | consult | review | ,прочитать,to read the book|to read this message|to read a book|to read that chapter|
1354,read,lire,lira | lit | to read the report|to read a book|to read this section|to read the newspaper|play | ,прочесть,to read all your essays|to read the letter|to read our technical documents|to read this article|
1355,read,no_equality,,почитать,to read the newspaper|esteem | honor | revere | worship | 
1356,read,no_equality,,ознакомиться,familiarize | learn | review | view | check | acquaint | observe | access | 
1357,read,lire,lira | lit | to read the report|to read a book|to read this section|to read the newspaper|play | ,узнать,learn | know | find out | recognize | discover | hear | 
1358,read,no_equality,,читаться,
1359,read,no_equality,,зачитать,
1360,read,no_equality,,гласить,stipulate | read as follows | 
1361,hear,écouter,to hear your reply|to hear Parliament|to hear my voice|to hear your recording|listen | listen | watch | listen for | ,слышать,to hear yesterday|to hear a lot|to hear music|to regularly hear often|hear of | listen | 
1362,hear,écouter,to hear your reply|to hear Parliament|to hear my voice|to hear your recording|listen | listen | watch | listen for | ,услышать,to hear the song|to hear a few weird songs|to hear the sound|to hear gunfire|
1363,hear,écouter,to hear your reply|to hear Parliament|to hear my voice|to hear your recording|listen | listen | watch | listen for | ,слушать,listen | listen | listen for | obey | 
1364,hear,écouter,to hear your reply|to hear Parliament|to hear my voice|to hear your recording|listen | listen | watch | listen for | ,послушать,listen | 
1365,hear,écouter,to hear your reply|to hear Parliament|to hear my voice|to hear your recording|listen | listen | watch | listen for | ,выслушать,listen | hear out | 
1366,hear,entendre,to hear the news|to hear the Commissioner|to hear the answer|heard by the commission|intend | mean | listen | understand | want | wish | ,узнать,learn | know | find out | recognize | discover | read | 
1367,hear,entendre,to hear the news|to hear the Commissioner|to hear the answer|heard by the commission|intend | mean | listen | understand | want | wish | ,слышать,to hear yesterday|to hear a lot|to hear music|to regularly hear often|hear of | listen | 
1368,hear,apprendre,to hear from the Commission|to hear this news|to hear this morning|learn | teach | learn | learn how | tell | out-~-find out | inform | ,слышать,to hear yesterday|to hear a lot|to hear music|to regularly hear often|hear of | listen | 
1369,hear,connaître,know | experience | know | understand | verify | out-~-find out | inform | ,слышать,to hear yesterday|to hear a lot|to hear music|to regularly hear often|hear of | listen | 
1370,hear,audiencer,commission | abridge | ,no_equality,
1371,hear,instruire,educate | instruct | instruct | teach | appraise | investigate | educate | entertain | ,no_equality,
1372,hear,écouter,to hear your reply|to hear Parliament|to hear my voice|to hear your recording|listen | listen | watch | listen for | ,слышать,to hear yesterday|to hear a lot|to hear music|to regularly hear often|hear of | listen | 
1373,hear,entendre,to hear the news|to hear the Commissioner|to hear the answer|heard by the commission|intend | mean | listen | understand | want | wish | ,слышать,to hear yesterday|to hear a lot|to hear music|to regularly hear often|hear of | listen | 
1374,hear,apprendre,to hear from the Commission|to hear this news|to hear this morning|learn | teach | learn | learn how | tell | out-~-find out | inform | ,слышать,to hear yesterday|to hear a lot|to hear music|to regularly hear often|hear of | listen | 
1375,hear,connaître,know | experience | know | understand | verify | out-~-find out | inform | ,слышать,to hear yesterday|to hear a lot|to hear music|to regularly hear often|hear of | listen | 
1376,hear,écouter,to hear your reply|to hear Parliament|to hear my voice|to hear your recording|listen | listen | watch | listen for | ,услышать,to hear the song|to hear a few weird songs|to hear the sound|to hear gunfire|
1377,hear,écouter,to hear your reply|to hear Parliament|to hear my voice|to hear your recording|listen | listen | watch | listen for | ,слушать,listen | listen | listen for | obey | 
1378,hear,entendre,to hear the news|to hear the Commissioner|to hear the answer|heard by the commission|intend | mean | listen | understand | want | wish | ,узнать,learn | know | find out | recognize | discover | read | 
1379,hear,écouter,to hear your reply|to hear Parliament|to hear my voice|to hear your recording|listen | listen | watch | listen for | ,послушать,listen | 
1380,hear,no_equality,,заслушать,
1381,hear,écouter,to hear your reply|to hear Parliament|to hear my voice|to hear your recording|listen | listen | watch | listen for | ,выслушать,listen | hear out | 
1382,hear of,entendre,to hear of such a thing|hear | intend | mean | listen | hear | understand | want | wish | ,слышать,hear | hear | listen | 
1383,hear of,entendre,to hear of such a thing|hear | intend | mean | listen | hear | understand | want | wish | ,слышать,hear | hear | listen | 
1384,feel,se sentir,to feel at home|to feel much better|to feel at ease|to feel much better today|,ощущение,feeling | sense | sensation | experience | perception | impression | 
1385,feel,se sentir,to feel at home|to feel much better|to feel at ease|to feel much better today|,чувствовать,to feel pain|to feel God's love|to feel the need|to feel pressure|sense | experience | 
1386,feel,se sentir,to feel at home|to feel much better|to feel at ease|to feel much better today|,почувствовать,experience | sense | 
1387,feel,se sentir,to feel at home|to feel much better|to feel at ease|to feel much better today|,считать,believe | think | consider | say | see | find | count | regard | 
1388,feel,se sentir,to feel at home|to feel much better|to feel at ease|to feel much better today|,испытывать,to feel some happiness|experience | face | test | suffer | 
1389,feel,se sentir,to feel at home|to feel much better|to feel at ease|to feel much better today|,казаться,seem | think | appear | look | believe | sound | 
1390,feel,se sentir,to feel at home|to feel much better|to feel at ease|to feel much better today|,прибавить,add | pick up | couple | 
1391,feel,ressentir,to feel the need|to feel the effects|to feel pain|to feel a need for speed|experience | perceive | sense | ,ощутить,experience | sense | perceive | 
1392,feel,ressentir,to feel the need|to feel the effects|to feel pain|to feel a need for speed|experience | perceive | sense | ,чувствовать,to feel pain|to feel God's love|to feel the need|to feel pressure|sense | experience | 
1393,feel,atmosphère,elegant feel|welcoming feel|modern feel|rustic feel|atmosphere | air | ambience | ambiance | ,чувствовать,to feel pain|to feel God's love|to feel the need|to feel pressure|sense | experience | 
1394,feel,ambiance,tropical feel|historic feel|family feel|retro feel|atmosphere | ambience | ambiance | mood | surroundings | ,чувствовать,to feel pain|to feel God's love|to feel the need|to feel pressure|sense | experience | 
1395,feel,sensation,sensation | feeling | sense | thrill | ,чувствовать,to feel pain|to feel God's love|to feel the need|to feel pressure|sense | experience | 
1396,feel,toucher,touch | sense of touch | ,чувствовать,to feel pain|to feel God's love|to feel the need|to feel pressure|sense | experience | 
1397,feel,feel,,no_equality,
1398,feel,allure,look | appearance | pace | allure | gait | ,no_equality,
1399,feel,convivialité,friendliness | conviviality | user-friendliness | usability | warmth | friendly atmosphere | ease | ease-of-use | ,no_equality,
1400,feel,estimer,estimate | believe | consider | think | find | deem | estimate | esteem | ,чувствовать,to feel pain|to feel God's love|to feel the need|to feel pressure|sense | experience | 
1401,feel,penser,to feel about natural gas|think | believe | think | consider | suggest | design | conceive | ,чувствовать,to feel pain|to feel God's love|to feel the need|to feel pressure|sense | experience | 
1402,feel,sentir,to feel the implant|to feel the pressure|to feel his knee|to feel resistance|smell | sense | sense | ,чувствовать,to feel pain|to feel God's love|to feel the need|to feel pressure|sense | experience | 
1403,feel,croire,to feel very strongly|believe | think | suggest | believe | ,считать,believe | think | consider | say | see | find | count | regard | 
1404,feel,considérer,consider | regard | see | view | believe | look | think | treat | ,считать,believe | think | consider | say | see | find | count | regard | 
1405,feel,sembler,seem | appear | think | look | believe | sound | strike | ,казаться,seem | think | appear | look | believe | sound | 
1406,feel,avoir le sentiment,,no_equality,
1407,feel,se sentir,to feel at home|to feel much better|to feel at ease|to feel much better today|,ощущение,feeling | sense | sensation | experience | perception | impression | 
1408,feel,se sentir,to feel at home|to feel much better|to feel at ease|to feel much better today|,чувствовать,to feel pain|to feel God's love|to feel the need|to feel pressure|sense | experience | 
1409,feel,atmosphère,elegant feel|welcoming feel|modern feel|rustic feel|atmosphere | air | ambience | ambiance | ,чувствовать,to feel pain|to feel God's love|to feel the need|to feel pressure|sense | experience | 
1410,feel,ambiance,tropical feel|historic feel|family feel|retro feel|atmosphere | ambience | ambiance | mood | surroundings | ,чувствовать,to feel pain|to feel God's love|to feel the need|to feel pressure|sense | experience | 
1411,feel,sensation,sensation | feeling | sense | thrill | ,чувствовать,to feel pain|to feel God's love|to feel the need|to feel pressure|sense | experience | 
1412,feel,toucher,touch | sense of touch | ,чувствовать,to feel pain|to feel God's love|to feel the need|to feel pressure|sense | experience | 
1413,feel,estimer,estimate | believe | consider | think | find | deem | estimate | esteem | ,чувствовать,to feel pain|to feel God's love|to feel the need|to feel pressure|sense | experience | 
1414,feel,penser,to feel about natural gas|think | believe | think | consider | suggest | design | conceive | ,чувствовать,to feel pain|to feel God's love|to feel the need|to feel pressure|sense | experience | 
1415,feel,ressentir,to feel the need|to feel the effects|to feel pain|to feel a need for speed|experience | perceive | sense | ,чувствовать,to feel pain|to feel God's love|to feel the need|to feel pressure|sense | experience | 
1416,feel,sentir,to feel the implant|to feel the pressure|to feel his knee|to feel resistance|smell | sense | sense | ,чувствовать,to feel pain|to feel God's love|to feel the need|to feel pressure|sense | experience | 
1417,feel,se sentir,to feel at home|to feel much better|to feel at ease|to feel much better today|,почувствовать,experience | sense | 
1418,feel,ressentir,to feel the need|to feel the effects|to feel pain|to feel a need for speed|experience | perceive | sense | ,ощутить,experience | sense | perceive | 
1419,feel,se sentir,to feel at home|to feel much better|to feel at ease|to feel much better today|,считать,believe | think | consider | say | see | find | count | regard | 
1420,feel,croire,to feel very strongly|believe | think | suggest | believe | ,считать,believe | think | consider | say | see | find | count | regard | 
1421,feel,considérer,consider | regard | see | view | believe | look | think | treat | ,считать,believe | think | consider | say | see | find | count | regard | 
1422,feel,se sentir,to feel at home|to feel much better|to feel at ease|to feel much better today|,испытывать,to feel some happiness|experience | face | test | suffer | 
1423,feel,se sentir,to feel at home|to feel much better|to feel at ease|to feel much better today|,казаться,seem | think | appear | look | believe | sound | 
1424,feel,sembler,seem | appear | think | look | believe | sound | strike | ,казаться,seem | think | appear | look | believe | sound | 
1425,feel,no_equality,,ощутиться,linger | 
1426,feel,no_equality,,полезть,climb | 
1427,feel,se sentir,to feel at home|to feel much better|to feel at ease|to feel much better today|,прибавить,add | pick up | couple | 
1428,be,devenir,become | become | get | ,быть,to be in CG|to be here|to be there|have | include | feature | get | come | go | offer | become | 
1429,be,devenir,become | become | get | ,стать,become | begin | start | become | get | make | come | 
1430,be,devenir,become | become | get | ,иметь,have | make | mean | feature | hold | enjoy | keep | possess | 
