,en,ru,fr
7208,XX,обман,no_equality
7209,affability,приветливость,no_equality
7210,affability,любезность,amabilité
7211,unreel,размотать,no_equality
7212,prist,поп,no_equality
7213,Balmoral,Балморал,balmoral
7214,improvidence,непредусмотрительность,no_equality
7215,reproachfully,укоризненно,no_equality
7216,reproachfully,с упреком,no_equality
7217,interruptible,прерываемый,no_equality
7218,race course,ипподром,hippodrome
7219,race course,ипподром,champ de courses
7220,Nimrod,Нимрод,nimrod
7221,gunman,бандит,no_equality
7222,gunman,террорист,no_equality
7223,gunman,вооруженный человек,homme armé
7224,gunman,боевик,no_equality
7225,gunman,стрелок,no_equality
7226,gunman,автоматчик,no_equality
7227,gunman,вооруженный,no_equality
7228,gunman,стрелявший,tireur
7229,waistband,пояс,ceinture
7230,waistband,пояс,taille
7231,miscalculation,просчет,mauvais calcul
7232,miscalculation,неправильный расчет,no_equality
7233,miscalculation,ошибка в расчетах,erreur de calcul
7234,poignantly,остро,no_equality
7235,poignantly,едко,no_equality
7236,Fischer,Фишер,fisher
7237,Fischer,Фишер,fischer
7238,auto-complete,автозаполнение,no_equality
7239,South Africa,Южная Африка,afrique du sud
7240,South Africa,Южная Африка,afrique australe
7241,South Africa,южноафриканская Республика,no_equality
7242,deluge,потоп,déluge
7243,deluge,поток,déluge
7244,deluge,град,no_equality
7245,deluge,затопить,inonder
7246,Tricorn,треуголка,tricorne
7247,supermarket,супермаркет,no_equality
7248,supermarket,магазин самообслуживания,supermarché
7249,supermarket,магазин самообслуживания,magasin
7250,supermarket,магазин самообслуживания,course
7251,cataclysmic,катастрофический,catastrophique
7252,edgewise,по ширине,no_equality
7253,edgewise,на боку,no_equality
7254,attentively,внимательно,attentivement
7255,attentively,внимательно,avec attention
7256,Kore,кора,kore
7257,offshoot,ответвление,no_equality
7258,offshoot,отводок,no_equality
7259,offshoot,отпрыск,rejeton
7260,offshoot,побег,no_equality
7261,offshoot,отрог,no_equality
7262,take back,забрать,reprendre
7263,take back,забрать,retirer
7264,take back,забрать,récupérer
7265,take back,забрать,ramener
7266,take back,принять обратно,no_equality
7267,take back,взять обратно,retirer
7268,take back,возвращать,récupérer
7269,take back,возвращать,ramener
7270,take back,возвращать,rendre
7271,take back,брать назад,no_equality
7272,body,тело,corps
7273,body,тело,cadavre
7274,body,тело,torse
7275,body,корпус,corps
7276,body,корпус,boîtier
7277,body,корпус,corpus
7278,body,орган,organe
7279,body,орган,organisme
7280,body,орган,instance
7281,body,орган,entité
7282,body,организация,organisme
7283,body,труп,corps
7284,body,труп,cadavre
7285,body,туловище,corps
7286,body,туловище,torse
7287,body,структура,entité
7288,body,структура,organisation
7289,body,объект,no_equality
7290,body,тельце,corps
7291,body,свод,corps
7292,body,свод,ensemble
7293,body,свод,corpus
7294,body,телесный,no_equality
7295,body,кузовной,no_equality
7296,grass snake,уж,no_equality
7297,silversmith,серебряник,no_equality
7298,humane,гуманный,humain
7299,humane,гуманный,humanitaire
7300,humane,гуманитарный,humain
7301,humane,гуманитарный,humanitaire
7302,humane,общечеловеческий,humain
7303,motorboat,моторная лодка,bateau à moteur
7304,motorboat,моторный катер,bateau à moteur
7305,motorboat,моторный катер,vedette
7306,motorboat,мотолодка,no_equality
7307,motorboat,лодка с мотором,no_equality
7308,outsider,посторонний,étranger
7309,outsider,посторонний,extérieur
7310,outsider,посторонний,inconnu
7311,outsider,пришлый,no_equality
7312,outsider,аутсайдер,outsider
7313,outsider,постороннее лицо,no_equality
7314,outsider,неспециалист,no_equality
7315,outsider,чужак,étranger
7316,outsider,чужак,intrus
7317,outsider,сторонний наблюдатель,no_equality
7318,outsider,иностранец,étranger
7319,outsider,со стороны,extérieur
7320,Mongoloid,монголоидный,no_equality
7321,Mongoloid,монголоид,mongolien
7322,serene,безмятежный,serein
7323,serene,ясный,no_equality
7324,serene,погожий,no_equality
7325,serene,безоблачный,no_equality
7326,serene,безмятежность,sérénité
7327,Vern,Верн,vern
7328,harpoon,гарпун,harpon
7329,harpoon,гарпунный,no_equality
7330,harpoon,загарпунить,no_equality
7331,broadband,широкополосный,à large bande
7332,broadband,широкополосная связь,no_equality
7333,broadband,широкополосная передача,no_equality
7334,thicken,сгущать,no_equality
7335,thicken,утолщать,no_equality
7336,thicken,сгуститься,no_equality
7337,thicken,застыть,no_equality
7338,thicken,уплотняться,no_equality
7339,thicken,учащаться,no_equality
7340,rummy,Рамми,rami
7341,smidgen,капля,no_equality
7342,appraiser,оценщик,évaluateur
7343,appraiser,оценщик,expert
7344,lieutenant,лейтенант,lieutenant
7345,lieutenant,лейтенант,inspecteur
7346,lieutenant,лейтенант,sous-lieutenant
7347,lieutenant,лейтенант,lt
7348,lieutenant,заместитель,no_equality
7349,after-action,последействие,no_equality
7350,handprint,отпечаток руки,empreinte de main
7351,Dutch oven,голландская печь,no_equality
7352,fryer,фритюрница,friteuse
7353,fryer,плита,no_equality
7354,small-caliber,малокалиберный,de petit calibre
7355,small caliber,малый калибр,no_equality
7356,small caliber,малокалиберный,no_equality
7357,tapioca,тапиока,tapioca
7358,folkways,нравы,no_equality
7359,folkways,народные обычаи,no_equality
7360,Cote,загон,no_equality
7361,hypertext,гипертекст,no_equality
7362,hypertext,гипертекстовый,no_equality
7363,Newcastle,Ньюкасл,newcastle
7364,synergetic,синергетический,no_equality
7365,nonchalant,беззаботный,no_equality
7366,nonchalant,бесстрастный,no_equality
7367,video conference,видеоконференция,vidéoconférence
7368,video conference,видео конференции,no_equality
7369,video conference,видеосвязь,no_equality
7370,video-conference,видеоконференция,vidéoconférence
7371,incompetent,некомпетентный,incompétent
7372,incompetent,неправоспособный,no_equality
7373,incompetent,неспособный,incapable
7374,incompetent,неправомочный,no_equality
7375,incompetent,несведущий,no_equality
7376,incompetent,малокомпетентный,no_equality
7377,incompetent,некомпетентность,no_equality
7378,tetchy,обидчивый,no_equality
7379,perdu,притаившийся,no_equality
7380,driftwood,плавник,no_equality
7381,driftwood,сплавной лес,no_equality
7382,athame,Атам,no_equality
7383,two-mile,две мили,3 km
7384,liberate,освобождать,libérer
7385,liberate,освобождать,libération
7386,liberate,освобождать,dégager
7387,liberate,освобождать,délivrer
7388,liberate,освобождать,affranchir
7389,liberate,раскрепостить,no_equality
7390,liberate,вызволить,libérer
7391,liberate,вызволить,délivrer
7392,long-dead,давно умерший,défunt
7393,long dead,давно умереть,no_equality
7394,good day,добрый день,bonjour
7395,good day,добрый день,bonne journée
7396,good day,хороший день,no_equality
7397,good day,лучшее время,no_equality
7398,good day,до свидания,au revoir
7399,good day,до свидания,bonne journée
7400,note book,записная книжка,carnet
7401,veg,Вега,no_equality
7402,joyfully,радостно,no_equality
7403,joyfully,удовлетворенно,no_equality
7404,joyfully,счастливо,joyeusement
7405,impel,побуждать,inciter
7406,impel,подталкивать,pousser
7407,impel,толкать,pousser
7408,Leeson,Лисон,leeson
7409,guy,парень,type
7410,guy,парень,gars
7411,guy,парень,mec
7412,guy,парень,homme
7413,guy,парень,garçon
7414,guy,парень,personne
7415,guy,парень,celui
7416,guy,ванта,no_equality
7417,guy,Гай,guy
7418,guy,оттяжка,no_equality
7419,guy,пугало,no_equality
7420,lag,отставание,retard
7421,lag,зависание,no_equality
7422,lag,инерционность,no_equality
7423,lag,отставать,no_equality
7424,lag,плестись,no_equality
7425,armament,вооружение,armement
7426,armament,бронетехника,no_equality
7427,armament,гонка вооружений,no_equality
7428,armament,вооруженность,no_equality
7429,armament,оборонный,no_equality
7430,watch,смотреть,regarder
7431,watch,смотреть,voir
7432,watch,смотреть,surveiller
7433,watch,смотреть,observer
7434,watch,смотреть,assister
7435,watch,наблюдать,regarder
7436,watch,наблюдать,voir
7437,watch,наблюдать,surveiller
7438,watch,наблюдать,observer
7439,watch,наблюдать,veiller
7440,watch,наблюдать,suivre
7441,watch,наблюдать,assister
7442,watch,бодрствовать,veiller
7443,watch,присматривать,surveiller
7444,watch,присматривать,faire attention
7445,watch,сторожить,no_equality
7446,watch,просматривать,regarder
7447,watch,просматривать,visionner
7448,watch,часы,montre
7449,watch,вахта,no_equality
7450,watch,наблюдение,surveillance
7451,watch,стража,garde
7452,watch,стража,gardien
7453,watch,просмотр,regarder
7454,watch,часовой,no_equality
7455,watch,вахтенный,no_equality
7456,art Director,художественный руководитель,directeur artistique
7457,art Director,художественный руководитель,directrice artistique
7458,art Director,художественный редактор,no_equality
7459,art Director,художник,no_equality
7460,art Director,художник-постановщик,no_equality
7461,art Director,руководитель театра,no_equality
7462,art Director,главный художник,no_equality
7463,art-Director,художник-постановщик,no_equality
7464,Orinoco,Ориноко,no_equality
7465,terrific,потрясающий,formidable
7466,terrific,потрясающий,super
7467,terrific,потрясающий,magnifique
7468,terrific,потрясающий,superbe
7469,terrific,потрясающий,merveilleux
7470,terrific,потрясающий,extraordinaire
7471,terrific,страшный,terrible
7472,terrific,страшный,terrifiant
7473,terrific,страшный,effrayant
7474,terrific,огромный,formidable
7475,terrific,огромный,super
7476,terrific,огромный,énorme
7477,terrific,отличный,formidable
7478,terrific,отличный,super
7479,terrific,отличный,excellent
7480,terrific,отличный,superbe
7481,radio,радио,radio
7482,radio,радио,radiodiffusion
7483,radio,радио,onde
7484,radio,радиоприемник,radio
7485,radio,рация,radio
7486,radio,радиоустановка,no_equality
7487,radio,радиотелефон,no_equality
7488,radio,радиосообщение,no_equality
7489,radio,радиотехнический,no_equality
7490,radio,эфирный,no_equality
7491,radio,радиоприемный,no_equality
7492,radio,радировать,no_equality
7493,intentional,преднамеренный,intentionnel
7494,intentional,преднамеренный,prémédité
7495,intentional,интенциональный,no_equality
7496,intentional,непреднамеренный,involontaire
7497,notification,уведомление,notification
7498,notification,уведомление,avis
7499,notification,уведомление,déclaration
7500,notification,уведомление,communication
7501,notification,уведомление,préavis
7502,notification,уведомление,annonce
7503,notification,уведомление,notifié
7504,notification,уведомление,avisé
7505,notification,уведомление,notifier
7506,notification,оповещение,notification
7507,notification,оповещение,préavis
7508,notification,оповещение,avertissement
7509,notification,нотификация,notification
7510,notification,заявление,déclaration
7511,notification,заявление,annonce
7512,notification,уведомительный,no_equality
7513,aftershave,лосьон после бритья,après-rasage
7514,aftershave,лосьон после бритья,after-shave
7515,aftershave,после бритья,après-rasage
7516,aftershave,после бритья,after-shave
7517,aftershave,после бритья,aftershave
7518,riverside,берег,rive
7519,riverside,берег,berge
7520,riverside,прибрежная полоса,no_equality
7521,riverside,Риверсайд,riverside
7522,riverside,прибрежный,no_equality
7523,riverside,на берегу реки,no_equality
7524,Episcopal,епископальный,épiscopal
7525,carpool,автобаза,no_equality
7526,naivety,наивность,naïveté
7527,naivety,наивность,naïf
7528,naivety,Наив,no_equality
7529,catabolic,катаболический,no_equality
7530,plantar,подошвенный,no_equality
7531,inlay,инкрустация,no_equality
7532,inlay,вкладка,no_equality
7533,inlay,вкладыш,no_equality
7534,inlay,мозаика,mosaïque
7535,inlay,насечка,no_equality
7536,inlay,пломба,no_equality
7537,inlay,мозаичная работа,no_equality
7538,inlay,вкладывать,no_equality
7539,inlay,выложить,no_equality
7540,log-house,бревенчатый дом,no_equality
7541,log house,бревенчатый дом,no_equality
7542,log house,дом,no_equality
7543,log house,изба,no_equality
7544,log house,бревенчатый,no_equality
7545,Lexington,Лексингтон,lexington
7546,Lexington,лексингтонский,no_equality
7547,sulphate,сульфат,sulfate
7548,sulphate,сульфатный,no_equality
7549,planner,планировщик,planificateur
7550,planner,планировщик,urbaniste
7551,planner,плановик,no_equality
7552,planner,проектировщик,no_equality
7553,planner,планирование,planificateur
7554,planner,планирование,planification
7555,planner,планирование,planning
7556,planner,градостроитель,no_equality
7557,planner,организатор,organisateur
7558,planner,технолог,no_equality
7559,planner,землеустроитель,no_equality
7560,planner,планирующий,no_equality
7561,enthuse,восторгаться,no_equality
7562,varnish,лак,verni
7563,varnish,лакировка,no_equality
7564,varnish,нагар,no_equality
7565,varnish,покрывать лаком,verni
7566,varnish,лаковый,no_equality
7567,nutty,пряный,épicé
7568,nutty,чокнутый,fou
7569,nutty,чокнутый,dingue
7570,nutty,чокнутый,cinglé
7571,nutty,чокнутый,timbré
7572,nutty,нарядный,no_equality
7573,nutty,рехнувшийся,no_equality
7574,nutty,увлекающийся,no_equality
7575,wager,ставка,pari
7576,wager,ставка,mise
7577,wager,ставка,enjeu
7578,wager,держать пари,parier
7579,wager,ставить,parier
7580,wager,ставить,miser
7581,wager,спорить,parier
7582,geneticist,генетик,généticien
7583,geneticist,генетик,généticienne
7584,retraining,переподготовка,recyclage
7585,retraining,переподготовка,reconversion
7586,biology,биология,biologie
7587,Howbeit,хотя,mai
7588,Howbeit,хотя,cependant
7589,Howbeit,хотя,pourtant
7590,fission,деление,fission
7591,fission,реакция деления,fission
7592,fission,расщепление ядра,fission
7593,fission,расщепляться,no_equality
7594,himself,сам,même
7595,himself,сам,propre
7596,himself,себя,lui-même
7597,himself,себя,seul
7598,himself,себя,elle-même
7599,himself,себя,soi-même
7600,liveable,пригодный для жизни,no_equality
7601,liveable,приемлемый,no_equality
7602,delirium,бред,délire
7603,delirium,делирий,délire
7604,delirium,исступление,no_equality
7605,delirium,бредовое состояние,délire
7606,delirium,делириум,no_equality
7607,delirium,расстройство сознания,no_equality
7608,Neva,Нева,no_equality
7609,Neva,Невский,no_equality
7610,sothat,так что,no_equality
7611,humongous,огромный,énorme
7612,humongous,огромный,gigantesque
7613,retransmit,ретранслировать,no_equality
7614,retransmit,повторно передавать,no_equality
7615,retransmit,передавать повторно,no_equality
7616,retransmit,повторная передача,no_equality
7617,highland,нагорье,no_equality
7618,highland,горная страна,no_equality
7619,highland,горная местность,no_equality
7620,highland,возвышенность,no_equality
7621,highland,Хайленд,highland
7622,highland,горный,des montagnes
7623,highland,горный,montagnard
7624,highland,Нагорный,no_equality
7625,waiting room,зал ожидания,salle d'attente
7626,waiting room,приемная,salle d'attente
7627,opera,опера,opéra
7628,opera,оперное искусство,no_equality
7629,opera,оперный спектакль,théâtre
7630,opera,оперный,no_equality
7631,mit,Массачусетский технологический институт,mit
7632,mit,Массачусетский технологический институт,m.i.t
7633,abductee,похищенный,no_equality
7634,force,сила,force
7635,force,сила,vigueur
7636,force,сила,puissance
7637,force,принуждение,contrainte
7638,force,действие,vigueur
7639,force,войско,armée
7640,force,подразделение,no_equality
7641,force,заставлять,forcer
7642,force,заставлять,obliger
7643,force,заставлять,pousser
7644,force,форсировать,forcer
7645,force,навязывать,imposer
7646,force,вытеснить,no_equality
7647,force,нагнетать,no_equality
7648,force,силовой,no_equality
7649,cushion,подушка,coussin
7650,cushion,подушка,oreiller
7651,cushion,подкладка,no_equality
7652,cushion,борт,no_equality
7653,cushion,валик,no_equality
7654,cushion,амортизатор,amortisseur
7655,cushion,буфер,amortisseur
7656,cushion,буфер,tampon
7657,cushion,подстилка,no_equality
7658,cushion,смягчать,amortir
7659,cushion,смягчать,atténuer
7660,cushion,амортизировать,amortir
7661,blister,блистер,no_equality
7662,blister,мозоль,no_equality
7663,blister,вздутие,no_equality
7664,blister,нарыв,no_equality
7665,blister,водяной пузырь,ampoule
7666,blister,водяной пузырь,bulle
7667,blister,блистерный,no_equality
7668,blister,пузырчатый,no_equality
7669,blister,покрываться волдырями,cloque
7670,blister,пузыриться,no_equality
7671,fourthly,в четвертых,quatrièmement
7672,sidetrack,отвлекать,détourner
7673,sidetrack,запасной путь,no_equality
7674,sidetrack,боковой ствол,no_equality
7675,perceiver,воспринимающий,no_equality
7676,off-topic,не по теме,hors sujet
7677,off topic,не по теме,hors sujet
7678,off topic,вне темы,no_equality
7679,overgrowth,разрастание,prolifération
7680,overgrowth,чрезмерно быстрый рост,no_equality
7681,overgrowth,заросли,no_equality
7682,overgrowth,перерост,no_equality
7683,overgrowth,наращивание,no_equality
7684,overgrowth,чрезмерный,no_equality
7685,asterisk,звездочка,astérisque
7686,asterisk,звездочка,étoile
7687,asterisk,знак сноски,no_equality
7688,asterisk,знак,no_equality
7689,NASA,НАСА,nasa
7690,jiffy,миг,seconde
7691,jiffy,миг,instant
7692,sickbay,изолятор,infirmerie
7693,sickbay,медотсек,infirmerie
7694,sht,ФПШ,no_equality
7695,add,добавлять,ajouter
7696,add,добавлять,rajouter
7697,add,добавлять,additionner
7698,add,добавлять,insérer
7699,add,складывать,ajouter
7700,add,складывать,additionner
7701,add,дополнить,ajouter
7702,add,дополнить,compléter
7703,add,придавать,no_equality
7704,add,добавиться,no_equality
7705,add,подлить,no_equality
7706,add,пополнять,compléter
7707,add,пополнять,enrichir
7708,add,дописать,no_equality
7709,add,присовокупить,no_equality
7710,add,дополнительный,no_equality
7711,Chevrolet,Шевроле,chevrolet
7712,break off,откалываться,no_equality
7713,break off,отламывать,no_equality
7714,break off,замолчать,no_equality
7715,break off,обломаться,no_equality
7716,break off,отломаться,no_equality
7717,break-off,разрыв,rupture
7718,shod,обутый,no_equality
7719,shod,подкованный,no_equality
7720,shod,кованый,no_equality
7721,godsend,находка,bénédiction
7722,godsend,находка,don du ciel
7723,godsend,удача,aubaine
7724,godsend,неожиданное счастливое событие,no_equality
7725,godsend,Божий дар,bénédiction
7726,godsend,Божий дар,don du ciel
7727,respectability,респектабельность,respectabilité
7728,respectability,добропорядочность,no_equality
7729,respectability,респектабельный,no_equality
7730,East-West,Восток-запад,est-ouest
7731,East-West,Восток-запад,east-west
7732,East-West,запад-Восток,ouest-est
7733,East-West,Ист-Вест,no_equality
7734,East-West,Восточно-западный,no_equality
7735,East-West,Западно-восточный,no_equality
7736,Alaskan,Аляскинский,no_equality
7737,Alaskan,житель Аляски,no_equality
7738,Yankee,янки,yankee
7739,Yankee,янки,amerloque
7740,Yankee,янки,ricain
7741,Yankee,северянин,no_equality
7742,Yankee,американский,américain
7743,fat,жир,graisse
7744,fat,жир,gras
7745,fat,жир,lard
7746,fat,ожирение,no_equality
7747,fat,содержание жира,matière grasse
7748,fat,толстяк,no_equality
7749,fat,лишний жир,graisse
7750,fat,шпик,no_equality
7751,fat,толстуха,no_equality
7752,fat,жировая клетчатка,no_equality
7753,fat,жирный,gras
7754,fat,жирный,gros
7755,fat,жирный,obèse
7756,fat,полный,no_equality
7757,fat,упитанный,no_equality
7758,fat,толстеть,grossir
7759,bulge,выпуклость,bosse
7760,bulge,выпуклость,protubérance
7761,bulge,выступ,saillie
7762,bulge,балдж,no_equality
7763,bulge,вздутие,gonflement
7764,bulge,горб,bosse
7765,bulge,раздув,no_equality
7766,bulge,наплыв,no_equality
7767,bulge,шишка,bosse
7768,bulge,выпирать,no_equality
7769,bulge,вздуться,no_equality
7770,bulge,выпячиваться,no_equality
7771,bulge,выпучить,no_equality
7772,bulge,выпучиться,no_equality
7773,bulge,выступать,no_equality
7774,bulge,деформироваться,no_equality
7775,bulge,вздуваться,no_equality
7776,bulge,раздуваться,gonfler
7777,bulge,выпуклый,no_equality
7778,Menna,Менна,no_equality
7779,calisthenics,пластика,no_equality
7780,calisthenics,гимнастика,gym
7781,prepare,готовиться,se préparer
7782,prepare,готовить,préparer
7783,prepare,готовить,établir
7784,prepare,готовить,élaborer
7785,prepare,готовить,rédiger
7786,prepare,готовить,cuisiner
7787,prepare,составлять,établir
7788,prepare,составлять,élaborer
7789,prepare,составлять,rédiger
7790,prepare,составлять,dresser
7791,prepare,подготовлять,no_equality
7792,prepare,заготовить,no_equality
7793,prepare,собираться,no_equality
7794,prepare,уготовить,préparer
7795,prepare,уготовить,établir
7796,prepare,уготовить,élaborer
7797,prepare,уготовить,rédiger
7798,prepare,уготовить,cuisiner
7799,prepare,оформлять,no_equality
7800,prepare,препарировать,no_equality
7801,fork,вилка,no_equality
7802,fork,развилка,fourche
7803,fork,развилка,bifurcation
7804,fork,ответвление,no_equality
7805,fork,камертон,diapason
7806,fork,рогатина,no_equality
7807,fork,вилочный захват,no_equality
7808,fork,автопогрузчики,no_equality
7809,fork,форк,fork
7810,fork,раскошелиться,no_equality
7811,fork,разветвить,no_equality
7812,fork,ветвиться,no_equality
7813,fork,разветвляться,no_equality
7814,fork,раздвоиться,no_equality
7815,fork,вилочный,no_equality
7816,altruistic,альтруистический,altruiste
7817,altruistic,бескорыстный,altruiste
7818,notable,заметный,notable
7819,notable,заметный,remarquable
7820,notable,заметный,sensible
7821,notable,заметный,considérable
7822,notable,заметный,appréciable
7823,notable,заметный,nette
7824,notable,заметный,marquée
7825,notable,примечательный,remarquable
7826,notable,известный,notoire
7827,notable,известный,connu
7828,notable,выдающийся,remarquable
7829,notable,выдающийся,éminent
7830,notable,достопримечательный,no_equality
7831,notable,отличающийся,no_equality
7832,notable,достойный внимания,remarquable
7833,notable,нотабль,no_equality
7834,notable,знаменитость,connu
7835,fictive,вымышленный,fictif
7836,mugwort,чернобыльник,no_equality
7837,Leir,Лейр,no_equality
7838,foolishness,глупость,folie
7839,foolishness,глупость,sottise
7840,foolishness,глупость,bêtise
7841,foolishness,глупость,stupidité
7842,foolishness,глупость,idiotie
7843,foolishness,безрассудство,folie
7844,foolishness,неблагоразумие,no_equality
7845,nothing,ничего,no_equality
7846,nothing,ничего нет,no_equality
7847,nothing,нуль,zéro
7848,nothing,пустота,néant
7849,nothing,пустяк,rien
7850,nothing,даром,vain
7851,teak,тик,no_equality
7852,teak,тиковый,no_equality
7853,irreparable,непоправимый,no_equality
7854,irreparable,неисправимый,no_equality
7855,irreparable,невозместимый,no_equality
7856,irreparable,безысходный,no_equality
7857,barista,бариста,barista
7858,barista,бариста,serveuse
7859,barista,бариста,barman
7860,barista,бариста,serveur
7861,impersonality,безличность,no_equality
7862,rinderpest,чума рогатого скота,peste bovine
7863,rinderpest,падеж,no_equality
7864,truculent,агрессивный,agressif
7865,truculent,свирепый,no_equality
7866,truculent,грубый,no_equality
7867,potation,глоток,no_equality
7868,potation,пьянство,no_equality
7869,turn indicator,указатель поворота,no_equality
7870,boggart,Боггарт,no_equality
7871,schoolroom,классная комната,salle de classe
7872,schoolroom,классная комната,classe
7873,schoolroom,класс,salle de classe
7874,schoolroom,класс,classe
7875,radiative,радиационный,no_equality
7876,radiative,лучистый,no_equality
7877,radiative,излучающий,no_equality
7878,repression,репрессия,répression
7879,repression,подавление,répression
7880,repression,подавление,oppression
7881,repression,подавление,réprimer
7882,repression,репрессированный,no_equality
7883,repression,преследование,répression
7884,repression,подавленность,no_equality
7885,repression,репрессирование,no_equality
7886,repression,репрессивный,no_equality
7887,Tagus,Тахо,tage
7888,Menard,Менар,no_equality
7889,bookstore,книжный магазин,librairie
7890,bookstore,книжный магазин,libraire
7891,Isfahan,Исфахан,ispahan
7892,Isfahan,исфаханский,no_equality
7893,coastguard,береговая охрана,garde-côte
7894,coastguard,береговая охрана,garde côtière
7895,coastguard,береговая охрана,gendarmerie maritime
7896,blight,упадок,ruine
7897,blight,погибель,ruine
7898,blight,запустение,no_equality
7899,blight,ожог,brûlure
7900,blight,ржавчина,rouille
7901,blight,мор,peste
7902,blight,бактериальная пятнистость,no_equality
7903,blight,омрачать,no_equality
7904,blight,отравлять,no_equality
7905,blight,губить,no_equality
7906,blight,приносить вред,no_equality
7907,blight,губительный,no_equality
7908,endurance,выносливость,endurance
7909,endurance,выносливость,résistance
7910,endurance,продолжительность,no_equality
7911,endurance,терпение,patience
7912,endurance,выдержка,extrait
7913,endurance,переносимость,no_equality
7914,endurance,автономность,autonomie
7915,endurance,износостойкость,endurance
7916,endurance,продолжительность полета,no_equality
7917,endurance,дальность плавания,no_equality
7918,endurance,выносливый,no_equality
7919,endurance,усталостный,no_equality
7920,manifest,проявляться,se manifester
7921,manifest,проявляться,se manifestent
7922,manifest,проявлять,manifester
7923,manifest,обнародовать,no_equality
7924,manifest,обнаруживать,no_equality
7925,manifest,манифестировать,no_equality
7926,manifest,очевидный,manifeste
7927,manifest,ясный,no_equality
7928,manifest,манифест,manifeste
7929,manifest,проявление,manifeste
7930,manifest,проявление,manifestation
7931,manifest,декларация,no_equality
7932,manifest,грузовой манифест,no_equality
7933,lank,худой,no_equality
7934,lank,длинный,no_equality
7935,Bluebeard,синяя борода,barbe-bleue
7936,Bluebeard,синяя борода,barbe bleue
7937,camel,верблюд,chameau
7938,camel,Камель,no_equality
7939,camel,верблюжий,no_equality
7940,muskrat,ондатра,no_equality
7941,retinal,ретинальный,no_equality
7942,retinal,отслоение сетчатки,rétinien
7943,race,гонка,course
7944,race,раса,race
7945,race,раса,espèce
7946,race,народ,no_equality
7947,race,заезд,course
7948,race,дистанция,no_equality
7949,race,соревнование,épreuve
7950,race,соревнование,compétition
7951,race,расовая принадлежность,no_equality
7952,race,пробег,no_equality
7953,race,признаки расы,race
7954,race,признаки расы,espèce
7955,race,мчаться,no_equality
7956,race,гонять,no_equality
7957,race,участвовать в гонках,course
7958,race,гоночный,no_equality
7959,race,расовый,no_equality
7960,race,Races,no_equality
7961,gig,двуколка,no_equality
7962,gig,кабриолет,cabriolet
7963,gig,гичка,no_equality
7964,gig,концерт,concert
7965,gig,концерт,spectacle
7966,gig,концерт,show
7967,gig,ангажемент,engagement
7968,Spiegel,Шпигель,no_equality
7969,misogynistic,женоненавистнический,misogyne
7970,balloonist,воздухоплаватель,no_equality
7971,calipers,кронциркуль,no_equality
7972,calipers,суппорты,no_equality
7973,calipers,калибр,no_equality
7974,epistemic,эпистемологический,no_equality
7975,cuppa,чашка чаю,no_equality
7976,marsupial,сумчатый,no_equality
7977,marsupial,сумчатое животное,no_equality
7978,attenuate,ослаблять,no_equality
7979,attenuate,смягчать,atténuer
7980,attenuate,смягчать,amortir
7981,attenuate,истощать,no_equality
7982,attenuate,уменьшать,atténuer
7983,attenuate,затухать,no_equality
7984,attenuate,поглощать,no_equality
7985,attenuate,тонкий,no_equality
7986,hose,шланг,tuyau
7987,hose,шланг,durite
7988,hose,рейтузы,no_equality
7989,hose,металлорукав,no_equality
7990,hose,брандспойт,no_equality
7991,hose,чулки,bas
7992,hose,гибкий трубопровод,no_equality
7993,hose,шланговый,no_equality
7994,confrontational,конфронтационный,confrontation
7995,Desdemona,Дездемона,desdémone
7996,Gestapo,гестапо,gestapo
7997,Gestapo,гестаповский,no_equality
7998,front door,входная дверь,porte d'entrée
7999,front door,парадный вход,no_equality
8000,front door,парадное,no_equality
8001,incidental,случайный,accidentel
8002,incidental,случайный,occasionnel
8003,incidental,случайный,fortuit
8004,incidental,дополнительный,no_equality
8005,incidental,эпизодический,no_equality
8006,incidental,попутный,no_equality
8007,incidental,инцидентный,no_equality
8008,incidental,второстепенный,accessoire
8009,incidental,связанный,connexe
8010,incidental,случайность,no_equality
8011,yeasty,дрожжевой,no_equality
8012,yeasty,пенистый,no_equality
8013,diversify,разнообразить,diversifier
8014,diversify,разнообразить,diversification
8015,diversify,разнообразить,varier
8016,diversify,дифференцировать,no_equality
8017,mixer,смеситель,mélangeur
8018,mixer,микшер,mélangeur
8019,mixer,микшер,mixeur
8020,mixer,бетономешалка,bétonnière
8021,mixer,перемешивающее устройство,no_equality
8022,mixer,электромиксер,no_equality
8023,mixer,звукорежиссер,no_equality
8024,mixer,смешиватель,no_equality
8025,mixer,общительный человек,no_equality
8026,mixer,микшерный,no_equality
8027,acrobatics,акробатика,no_equality
8028,acrobatics,элементы акробатики,no_equality
8029,acrobatics,акробатический,no_equality
8030,Artemisia,полынь,armoise
8031,biographer,биограф,biographe
8032,commendably,похвально,no_equality
8033,pledge,залог,engagement
8034,pledge,залог,nantissement
8035,pledge,залог,caution
8036,pledge,обещание,engagement
8037,pledge,обещание,promesse
8038,pledge,обещание,serment
8039,pledge,обещание,promis
8040,pledge,обет,promesse
8041,pledge,обет,serment
8042,pledge,заклад,no_equality
8043,pledge,заверение,no_equality
8044,pledge,взнос,caution
8045,pledge,обещать,promettre
8046,pledge,закладывать,no_equality
8047,pledge,клясться,jurer
8048,pledge,заверять,no_equality
