,eng_word,l1,l1_context,l2,l2_context
886,meet,se réunir,to meet in ordinary session|to meet for the first time|to meet in public|to meet in ordinary session once|gather | get together | convene | together-~-come together | ,встретиться,to meet again|to meet last week|to meet that woman|to meet next week|confer | 
887,meet,atteindre,to meet its objectives|to meet these objectives|to meet their objectives|to meet the targets|achieve | reach | achieve | attain | reach | affect | get | ,встретить,to meet people|to meet here|to meet a Vietnamese lady|to meet a theater director|greet | encounter | welcome | 
888,meet,relever,to meet these challenges|to meet the challenges|to meet the challenges of globalisation|to meet the national challenge|identify | address | note | report | raise | face | address | take up | ,встретиться,to meet again|to meet last week|to meet that woman|to meet next week|confer | 
889,meeting,réunion,next meeting|first meeting|annual meeting|informal meeting|conference | ,встреча,business meeting|first meeting|next meeting|annual meeting|summit | appointment | conference | gathering | encounter | 
890,meeting,réunion,next meeting|first meeting|annual meeting|informal meeting|conference | ,конференц-зал,conference room | meeting room | conference hall | 
891,meeting,réunion,next meeting|first meeting|annual meeting|informal meeting|conference | ,совещание,emergency meeting|small meeting|spring meeting|high-level meeting|conference | session | gathering | consultation | 
892,meeting,séance,plenary meeting|committee meeting|joint meeting|council meeting|session | sitting | briefing | ,заседание,cabinet meeting|joint meeting|third meeting|plenary meeting|session | conference | hearing | sitting | 
893,meeting,assemblée,general meeting|annual general meeting|public meeting|special meeting|house | assembly | parliament | chamber | ,собрание,general meeting|public meeting|political meeting|staff meeting|assembly | gathering | rally | 
894,meeting,rencontre,bilateral meetings|international meeting|ministerial meeting|regular meetings|encounter | gathering | ,митинг,rally | demonstration | protest | gathering | march | protester | demonstrator | campaign rally | 
895,meeting,rencontre,bilateral meetings|international meeting|ministerial meeting|regular meetings|encounter | gathering | ,встреча,business meeting|first meeting|next meeting|annual meeting|summit | appointment | conference | gathering | encounter | 
896,meeting,session,extraordinary meeting|last meeting|ordinary meeting|meeting of the standing committee|session | part-session | sitting | sign | logon | login | ,заседание,cabinet meeting|joint meeting|third meeting|plenary meeting|session | conference | hearing | sitting | 
897,actually,effectivement,indeed | effectively | ,фактический,in fact | virtually | indeed | effectively | 
898,actually,réellement,really | truly | genuinely | ,действительно,indeed | really | truly | in fact | 
899,actually,réellement,really | truly | genuinely | ,в действительности,indeed | in fact | really | in reality | 
900,actually,réellement,really | truly | genuinely | ,собственно,strictly speaking | 
901,actually,en fait,,no_equality,
902,actually,en réalité,,no_equality,
903,actually,vraiment,really | truly | genuinely | ,действительно,indeed | really | truly | in fact | 
904,actually,en effet,indeed | ,действительно,indeed | really | truly | in fact | 
905,actually,véritablement,really | truly | genuinely | ,действительно,indeed | really | truly | in fact | 
906,actually,no_equality,,на самом деле,
907,actually,no_equality,,вообще-то,
908,add,ajouter,to add value|to add code|to add the following code|added to the list|say | ,добавить,to add present-hedonism|to add funds|to add sites|added later|merge | 
909,add,ajouter,to add value|to add code|to add the following code|added to the list|say | ,добавлять,to add comments|to add photos|to add another level|append | 
910,add,ajouter,to add value|to add code|to add the following code|added to the list|say | ,отметить,say | note | mark | celebrate | point out | mention | click | observe | notice | 
911,add,ajouter,to add value|to add code|to add the following code|added to the list|say | ,отмечать,celebrate | note | mark | point out | observe | 
912,add,s'ajouter,to add to the Commission's proposal|complement | supplement | up-~-add up | augment | ,добавить,to add present-hedonism|to add funds|to add sites|added later|merge | 
913,add,apporter,to add value to your business|to add enhancements to GCIMS|to add enhancements|make | bring | provide | give | contribute | make | deliver | provide | ,добавить,to add present-hedonism|to add funds|to add sites|added later|merge | 
914,add up,se résumer,summarize | sum up | down-~-boil down | amount | come down | up-~-add up | ,сводиться,boil down | come down | add up | amount | confine | focus | 
915,add up,additionner,add | up-~-add up | sum | add together | total | sweeten | supplement | ,складываться,fold | add up | fold up | 
916,add up,additionner,add | up-~-add up | sum | add together | total | sweeten | supplement | ,сложить,lay down | fold | surrender | put down | stack | sum | give up | add up | 
917,add up,s'ajouter,add | complement | add | supplement | up-~-add up | augment | ,сводиться,boil down | come down | add up | amount | confine | focus | 
918,add up,totaliser,total | total | tabulate | up-~-add up | sum | ,сложить,lay down | fold | surrender | put down | stack | sum | give up | add up | 
919,add up,s'additionner,up-~-add up | ,no_equality,
920,add up,cumuler,accumulate | combine | cumulate | aggregate | accrue | cumulate | accumulate | up-~-add up | up-~-roll up | ,no_equality,
921,add up,concorder,coincide | accord | concur | tally | conflict | match | align | fit in | up-~-add up | ,no_equality,
922,draw,dessiner,to draw a straight line|to draw the shape|to draw a circle|to draw a picture|design | shape | ,рисовать,to draw a picture of God|to draw the story|to draw a steering wheel|paint | paint | illustrate | draw by hand | draw again | 
923,draw,dessiner,to draw a straight line|to draw the shape|to draw a circle|to draw a picture|design | shape | ,нарисовать,to draw this article|to draw a sheep|to draw a little car|paint | 
924,draw,attirer,to draw your attention|to draw attention|to draw our attention|to draw customers|attract | bring | attract | call | focus | entice | lure | ,привлечь,to draw attention|attract | bring | raise | engage | attract | involve | catch | recruit | 
925,draw,attirer,to draw your attention|to draw attention|to draw our attention|to draw customers|attract | bring | attract | call | focus | entice | lure | ,привлекать,attract | attract | involve | engage | recruit | enlist | 
926,draw,attirer,to draw your attention|to draw attention|to draw our attention|to draw customers|attract | bring | attract | call | focus | entice | lure | ,вызвать,cause | call | trigger | summon | provoke | generate | arouse | spark | 
927,draw,tirer,to draw conclusions|to draw the necessary conclusions|to draw the following conclusions|to draw a line|learn | pull | get | derive | fire | shoot | gain | ,провести,to draw a line|to draw a distinction|to draw a parallel|hold | spend | conduct | carry out | do | perform | launch | lead | host | 
928,draw,tirer,to draw conclusions|to draw the necessary conclusions|to draw the following conclusions|to draw a line|learn | pull | get | derive | fire | shoot | gain | ,извлечь,learn | extract | remove | derive | retrieve | pull | reap | benefit | 
929,draw,prélever,to draw monthly payments|draw according to the protocol|collect | charge | take | levy | withdraw | collect | deduct | pick | take in | ,обратить,pay | turn | convert | reverse | 
930,draw,prélever,to draw monthly payments|draw according to the protocol|collect | charge | take | levy | withdraw | collect | deduct | pick | take in | ,обращать,pay | pay | point | convert | invert | leave aside | 
931,draw,tracer,to draw a plot|trace | plot | outline | chart | chart | paint | lay out | ,рисовать,to draw a picture of God|to draw the story|to draw a steering wheel|paint | paint | illustrate | draw by hand | draw again | 
932,draw,puiser,to draw water|tap | dip | dig | dip | ,рисовать,to draw a picture of God|to draw the story|to draw a steering wheel|paint | paint | illustrate | draw by hand | draw again | 
933,draw,vider,empty | clear | flush | empty | drain | dump | gut | strip | purge | ,рисовать,to draw a picture of God|to draw the story|to draw a steering wheel|paint | paint | illustrate | draw by hand | draw again | 
934,draw,opérer,to draw a distinction|operate | operate | effect | ,рисовать,to draw a picture of God|to draw the story|to draw a steering wheel|paint | paint | illustrate | draw by hand | draw again | 
935,draw up,élaborer,to draw up proposals|drawn up by private bodies|drawn up by the convention|to draw up a report|develop | develop | prepare | draft | produce | elaborate | build | design | ,разработать,develop | design | devise | work out | elaborate | formulate | 
936,draw up,élaborer,to draw up proposals|drawn up by private bodies|drawn up by the convention|to draw up a report|develop | develop | prepare | draft | produce | elaborate | build | design | ,оформить,decorate | feature | furnish | design | issue | arrange | shape | feature | 
937,draw up,élaborer,to draw up proposals|drawn up by private bodies|drawn up by the convention|to draw up a report|develop | develop | prepare | draft | produce | elaborate | build | design | ,вырабатывать,develop | produce | generate | work out | devise | craft | produce | generate | 
938,draw up,élaborer,to draw up proposals|drawn up by private bodies|drawn up by the convention|to draw up a report|develop | develop | prepare | draft | produce | elaborate | build | design | ,разрабатываться,develop | plot | elaborate | 
939,draw up,formuler,to draw up the following opinion|to draw up guidelines|to draw up the resolution|make | formulate | express | make | word | formulate | put forward | articulate | ,составить,total | make up | reach | compile | account for | amount | form | put together | 
940,draw up,établir,drawn up by the commission|drawn up by the director|to draw up their report|to draw up an invitation to tender|establish | set | establish | determine | make | develop | set out | lay down | ,заключать,conclude | enclose | lock | strike | forge | pitch | embody | consist | 
941,draw up,établir,drawn up by the commission|drawn up by the director|to draw up their report|to draw up an invitation to tender|establish | set | establish | determine | make | develop | set out | lay down | ,вырабатывать,develop | produce | generate | work out | devise | craft | produce | generate | 
942,draw up,rédiger,to draw up this report|drawn up in english|to draw up the report|to draw up a resolution|write | draft | prepare | produce | draft | write | author | ,вырабатывать,develop | produce | generate | work out | devise | craft | produce | generate | 
943,draw up,dresser,to draw up an action plan|to draw up a balance sheet|to draw up this list|drawn up this year|compile | paint | erect | train | pit | setup | lay | ,составить,total | make up | reach | compile | account for | amount | form | put together | 
944,drawing,dessin,said Drawing|technical drawing|little drawing|detailed drawings|design | draw | cartoon | sketch | ,рисунок,pencil drawing|children's drawings|famous drawing|vector drawing|figure | picture | image | pattern | painting | cartoon | sketch | 
945,drawing,dessin,said Drawing|technical drawing|little drawing|detailed drawings|design | draw | cartoon | sketch | ,чертеж,technical drawing|detailed drawing|blueprint | sketch | design drawing | 
946,drawing,dessin,said Drawing|technical drawing|little drawing|detailed drawings|design | draw | cartoon | sketch | ,рисование,painting | paint | 
947,drawing,dessin,said Drawing|technical drawing|little drawing|detailed drawings|design | draw | cartoon | sketch | ,графика,graphic | graph | chart | schedule | timetable | curve | 
948,drawing,dessin,said Drawing|technical drawing|little drawing|detailed drawings|design | draw | cartoon | sketch | ,втягивание,drawing into an aggressive bloc|drawing into a conflict|
949,drawing,tirage,drawing of lots|draw | print | circulation | prize draw | random drawing | raffle | sweepstake | lottery | ,жеребьевка,toss | draw | lottery | 
950,drawing,tirage,drawing of lots|draw | print | circulation | prize draw | random drawing | raffle | sweepstake | lottery | ,розыгрыш,draw | lottery | raffle | hoax | practical joke | 
951,drawing,esquisse,sketch | outline | strawman | etching | ,чертеж,technical drawing|detailed drawing|blueprint | sketch | design drawing | 
952,drawing,no_equality,,заимствование,borrowing | lending | 
953,drawing,no_equality,,вытяжка,extract | extraction | hood | 
954,dream,utopie,utopian dream | utopian idea | oxymoron | utopian ideal | utopianism | idealism | utopian fantasy | pipe dream | ,мечта,american dream|european dream|distant dream|first dream|vision | 
955,dream,utopie,utopian dream | utopian idea | oxymoron | utopian ideal | utopianism | idealism | utopian fantasy | pipe dream | ,сон,sweet dream|Underworld Dreams|pleasant dream|sleep | nap | slumber | 
956,dream,utopie,utopian dream | utopian idea | oxymoron | utopian ideal | utopianism | idealism | utopian fantasy | pipe dream | ,соня,bad dream|sleep | nap | dormouse | 
957,dream,rêver,to dream of a world|dream about | ,мечтать,wish | think | dream about | yearn | aspire | have dreams | 
958,dream,rêve,idyllic | dreamlike | dreamy | ,no_equality,
959,dream,rêverie,reverie | daydream | stargazing | abstraction | daydreaming | fantasizing | imagining | musing | ,мечта,american dream|european dream|distant dream|first dream|vision | 
960,dream,fantasme,fantasy | phantasm | delusion | imagining | phantom | ,мечта,american dream|european dream|distant dream|first dream|vision | 
961,dream,songe,,no_equality,
962,dream,reve,,no_equality,
963,dream,dream,,no_equality,
964,dream,grand dessein,,no_equality,
965,dream,songer,consider | consider | think | contemplate | bear in mind | contemplate | ,мечтать,wish | think | dream about | yearn | aspire | have dreams | 
966,dream,no_equality,,сказочный,fabulous | fantastic | fairy | magic | supernatural | enchanting | 
967,dream,no_equality,,dreams,
968,dream,no_equality,,мечтание,
969,dream,no_equality,,сновидение,
970,dream,no_equality,,сниться,
971,dress,vêtir,dressed in red|clothe | wear | attire | outfit | ,одеваться,dress up | 
972,dress,vêtir,dressed in red|clothe | wear | attire | outfit | ,одеть,wear | clothe | dress up | put on | 
973,dress,vêtir,dressed in red|clothe | wear | attire | outfit | ,одевать,wear | clothe | 
974,dress,vêtir,dressed in red|clothe | wear | attire | outfit | ,одеться,dress up | 
975,dress,assaisonner,to dress the salad|season | spice | season | flavor | ,оделить,put on | 
976,dress,assaisonner,to dress the salad|season | spice | season | flavor | ,одеть,wear | clothe | dress up | put on | 
977,dress,habiller,dressed in white|dressed in black|up-~-dress up | clothe | adorn | ,одеть,wear | clothe | dress up | put on | 
978,dress,panser,to dress the wound|heal | bandage | lick | groom | heal | bind up | ,одеть,wear | clothe | dress up | put on | 
979,dress,se vêtir,clothe | ,одевать,wear | clothe | 
980,dress,déguiser,disguise | hide | conceal | veil | disguise | revamp | cap | ,одеть,wear | clothe | dress up | put on | 
981,dress,dresser,draw up | compile | paint | erect | train | draw up | pit | setup | lay | ,оделить,put on | 
982,dress,revêtir,to dress decently|coat | line | clothe | don | pave | ,одеть,wear | clothe | dress up | put on | 
983,dress,se habiller,,no_equality,
984,dress,no_equality,,оделиться,
985,dress,no_equality,,переодеться,
986,dress up,habiller,up-~-dress up | dress | clothe | adorn | dress | ,наряжаться,dress up | 
987,dress up,habiller,up-~-dress up | dress | clothe | adorn | dress | ,одеваться,dress | dress | dress up | 
988,dress up,habiller,up-~-dress up | dress | clothe | adorn | dress | ,нарядиться,dress up | 
989,dress up,habiller,up-~-dress up | dress | clothe | adorn | dress | ,одеть,wear | dress | clothe | dress up | put on | 
990,dress up,habiller,up-~-dress up | dress | clothe | adorn | dress | ,одеться,dress | dress up | 
991,dress up,habiller,up-~-dress up | dress | clothe | adorn | dress | ,наряжать,dress up | 
992,dress up,se déguiser,up-~-dress up | ,no_equality,
993,dress up,enrober,coat | wrap | up-~-dress up | overlay | ,одеваться,dress | dress | dress up | 
994,drive,se rendre,go | visit | travel | get | reach | travel | go | proceed | ,доехать,reach | drive away | catch | get there | 
995,drive,se rendre,go | visit | travel | get | reach | travel | go | proceed | ,ехать,to drive home|go | travel | go | travel | ride | 
996,drive,se rendre,go | visit | travel | get | reach | travel | go | proceed | ,ездить,go | travel | ride | travel | 
997,drive,se rendre,go | visit | travel | get | reach | travel | go | proceed | ,проехать,travel | ride | drive away | 
998,drive,conduire,to drive a car|to drive too fast|to drive the emergence of nas|to drive the car|lead | conduct | result | operate | lead | head | ,управлять,to drive cars|manage | control | run | govern | rule | operate | manage | administer | 
999,drive,conduire,to drive a car|to drive too fast|to drive the emergence of nas|to drive the car|lead | conduct | result | operate | lead | head | ,привести,lead | bring | produce | cite | lead | result | put | lead up | 
1000,drive,conduire,to drive a car|to drive too fast|to drive the emergence of nas|to drive the car|lead | conduct | result | operate | lead | head | ,вести,lead | conduct | wage | keep | maintain | run | carry out | fight | lead | 
1001,drive,conduire,to drive a car|to drive too fast|to drive the emergence of nas|to drive the car|lead | conduct | result | operate | lead | head | ,приводить,lead | bring | cite | lead | contribute | cause | 
1002,drive,pousser,to drive production|driven by this desire|push | grow | prompt | push | force | urge | press | grow | ,доехать,reach | drive away | catch | get there | 
1003,drive,rouler,to drive at night|roll | roll | ride | cycle | taxi | furl | ,ехать,to drive home|go | travel | go | travel | ride | 
1004,drive,motiver,drive by congestive symptom|driven by the need|motivate | reason | motivate | substantiate | inspire | justify | prompt | ,вести,lead | conduct | wage | keep | maintain | run | carry out | fight | lead | 
1005,drive,piloter,fly | pilot | ride | pilot | lead | steer | ride | fly | ,проехать,travel | ride | drive away | 
1006,drive,circuler,circulate | move | travel | flow | circulate | move around | travel | ,ехать,to drive home|go | travel | go | travel | ride | 
1007,drive,stimuler,to drive growth|to drive regulatory modernization|to drive innovation|stimulate | boost | stimulate | encourage | promote | foster | boost | promote | ,вести,lead | conduct | wage | keep | maintain | run | carry out | fight | lead | 
1008,drive,animer,driven by the desire|animate | host | facilitate | enliven | inspire | motivate | moderate | animate | ,управлять,to drive cars|manage | control | run | govern | rule | operate | manage | administer | 
1009,drive out,chasser,hunt | hunt | drive | chase | expel | evict | dispel | banish | ,изгнать,expel | drive | oust | evict | flush out | banish | expel | route | 
1010,drive out,chasser,hunt | hunt | drive | chase | expel | evict | dispel | banish | ,вытеснить,displace | drive | supplant | supersede | dislodge | oust | push | crowd out | 
1011,drive out,chasser,hunt | hunt | drive | chase | expel | evict | dispel | banish | ,вытеснять,crowd out | supplant | supersede | displace | 
1012,drive out,chasser,hunt | hunt | drive | chase | expel | evict | dispel | banish | ,выгнать,expel | drive | kick | chase | evict | turn out | drive away | 
1013,drive out,expulser,expel | deport | evict | expel | deport | eject | discharge | ,изгнать,expel | drive | oust | evict | flush out | banish | expel | route | 
1014,drive out,vider,to drive out Rubbish|empty | clear | flush | empty | drain | dump | gut | strip | purge | ,выгнать,expel | drive | kick | chase | evict | turn out | drive away | 
1015,driving,moteur,motor | leading | motive | driven | moving | motorial | engine | locomotive | ,ведущий,leading | lead | guiding | 
1016,driving,cinglant,cutting | biting | slashing | piercing | penetrating | stinging | ,no_equality,
1017,driving,no_equality,,движущий,motive | 
1018,driving,no_equality,,возбуждающий,exciting | 
1019,drum,tambour,imaging drum|PC drum|war drum|blue drum|drummer | bowl | ,барабан,war drum|Turkish drum|tin drum|reel | barrel | roulette wheel | sheave | roller | 
1020,drum,tambour,imaging drum|PC drum|war drum|blue drum|drummer | bowl | ,перкуссия,percussion | 
1021,drum,fût,pressure drums|barrel | cask | keg | shaft | ,валик,roll | roller | cylinder | paint roller | shaft | 
1022,drum,fût,pressure drums|barrel | cask | keg | shaft | ,барабан,war drum|Turkish drum|tin drum|reel | barrel | roulette wheel | sheave | roller | 
1023,drum,batterie,battery | array | battery power | ,валик,roll | roller | cylinder | paint roller | shaft | 
1024,drum,baril,barrel | keg | ,барабан,war drum|Turkish drum|tin drum|reel | barrel | roulette wheel | sheave | roller | 
1025,drum,cornemuse,bagpipe | pipe | piper | pipe band | ,барабан,war drum|Turkish drum|tin drum|reel | barrel | roulette wheel | sheave | roller | 
1026,drum,bidon,can | jug | canister | jerry can | tin | sham | canteen | ,no_equality,
1027,drum,tambouriner,,no_equality,
1028,drum,no_equality,,ударная установка,
1029,dry,aride,rather dry|arid | barren | parched | ,засушливый,arid | drought-ridden | 
1030,dry,sécher,to dry our tears|dried in the sun|to dry in an upright position|dry out | cure | dry out | ,сушить,to dry fruit|
1031,dry,sécher,to dry our tears|dried in the sun|to dry in an upright position|dry out | cure | dry out | ,высохнуть,dry up | dry up | 
1032,dry,essuyer,to dry my tears|wipe | off-~-wipe off | away-~-wipe away | wipe | weather | come in | ,вытереть,wipe | clean off | 
1033,dry,séché,,no_equality,
1034,dry,se sécher,,no_equality,
1035,dry,sec,completely dry|relatively dry|particularly dry|extremely dry|dried | ,no_equality,
1036,dry,à sec,almost dry|,no_equality,
1037,dry,prévu,cut-and-dried | cut-and-dry | ,no_equality,
1038,dry,dessécher,desiccate | dry out | parch | wither | scorch | dehydrate | shrivel | ,no_equality,
1039,dry,assécher,drain | dry out | dewater | up-~-dry up | drain | reclaim | ,высохнуть,dry up | dry up | 
1040,dry,déshydrater,dehydrate | desiccate | ,no_equality,
1041,dry,no_equality,,сухой,
1042,dry,no_equality,,сохнуть,
1043,dry,no_equality,,высыхать,
1044,dry,no_equality,,высушить,
1045,dry,no_equality,,высушивать,
1046,dry,no_equality,,просушить,
1047,dry,no_equality,,закрепляться,settle | 
1048,dry up,s'assécher,dry out | up-~-dry up | dry up | dry up | ,иссякать,dry up | 
1049,dry up,s'assécher,dry out | up-~-dry up | dry up | dry up | ,высохнуть,dry | dry up | dry up | 
1050,dry up,s'assécher,dry out | up-~-dry up | dry up | dry up | ,иссякнуть,run out | dry up | taper off | peter out | 
1051,dry up,s'assécher,dry out | up-~-dry up | dry up | dry up | ,пересыхать,dry up | 
1052,dry up,se tarir,up-~-dry up | dry up | dry up | ,высохнуть,dry | dry up | dry up | 
1053,dry up,assécher,dry | drain | dry out | dewater | up-~-dry up | drain | reclaim | ,высохнуть,dry | dry up | dry up | 
1054,dry up,s'épuiser,exhaust | deplete | up-~-dry up | run out | out-~-run out | deplete | ,no_equality,
1055,dry up,tarir,up-~-dry up | ,no_equality,
1056,duck,canard,mallard ducks|Black Duck|wild ducks|sea duck|canard | ,no_equality,
1057,duck,no_equality,,утка,flock | 
1058,advance,progresser,to advance in their careers|progress | make progress | move | move forward | grow | proceed | progress | move ahead | ,продвинуться,push | move on | make a lot of progress | move | make any progress | 
1059,advance,progresser,to advance in their careers|progress | make progress | move | move forward | grow | proceed | progress | move ahead | ,развиваться,develop | evolve | grow | develop | progress | evolve | unfold | flourish | 
1060,advance,progresser,to advance in their careers|progress | make progress | move | move forward | grow | proceed | progress | move ahead | ,продвигаться,move | progress | move | move forward | proceed | 
1061,advance,progresser,to advance in their careers|progress | make progress | move | move forward | grow | proceed | progress | move ahead | ,продвинуть,promote | push | 
1062,advance,s'avancer,jut | march | step | stretch out | step forward | tread | come forward | ,выйти,go out | go | come out | leave | reach | release | emerge | enter | step | 
1063,advance,avancer,to advance to the next marker|to advance many recommendations|to advance sick leave|to advance funds|move | put forward | move forward | progress | make progress | argue | proceed | bring forward | ,пройти,pass | go | hold | took place | undergo | receive | host | walk | complete | 
1064,advance,avancer,to advance to the next marker|to advance many recommendations|to advance sick leave|to advance funds|move | put forward | move forward | progress | make progress | argue | proceed | bring forward | ,выслать,send | expel | come out | go out | emerge | qualify | get out | step | 
1065,advance,avancer,to advance to the next marker|to advance many recommendations|to advance sick leave|to advance funds|move | put forward | move forward | progress | make progress | argue | proceed | bring forward | ,выдвигать,nominate | put forward | field | file | level | 
1066,advance,avancer,to advance to the next marker|to advance many recommendations|to advance sick leave|to advance funds|move | put forward | move forward | progress | make progress | argue | proceed | bring forward | ,продвигаться,move | progress | move | move forward | proceed | 
1067,advance,promouvoir,to advance an innovative economy|to advance canadian value|to advance its quality culture|to advance its management priorities|promote | promote | encourage | foster | advertize | ,продвигать,promote | push | promote | further | champion | 
1068,advance,invoquer,invoke | cite | invoke | plead | rely | put forward | allege | adduce | ,пройти,pass | go | hold | took place | undergo | receive | host | walk | complete | 
1069,advance,préconiser,advocate | recommend | advocate | favor | recommend | promote | ,продвигать,promote | push | promote | further | champion | 
1070,advanced,avancé,sufficiently advanced|highly advanced|technologically advanced|relatively advanced|put forward | enhanced | ,развитой,rich | industrial | well-developed | 
1071,advanced,avancé,sufficiently advanced|highly advanced|technologically advanced|relatively advanced|put forward | enhanced | ,передовой,forward | leading | cutting-edge | progressive | innovative | front | state-of-the-art | up-to-date | 
1072,advanced,avancé,sufficiently advanced|highly advanced|technologically advanced|relatively advanced|put forward | enhanced | ,передов,forward | cutting-edge | front-line | sophisticated | foremost | 
1073,advanced,avancé,sufficiently advanced|highly advanced|technologically advanced|relatively advanced|put forward | enhanced | ,опытный,experienced | senior | skilled | experimental | expert | seasoned | pilot | sophisticated | 
1074,advanced,avancé,sufficiently advanced|highly advanced|technologically advanced|relatively advanced|put forward | enhanced | ,перспективный,promising | prospective | future | up-and-coming | forward-look | challenging | viable | most promising | 
1075,advanced,avancé,sufficiently advanced|highly advanced|technologically advanced|relatively advanced|put forward | enhanced | ,прогрессивный,progressive | innovative | 
1076,advanced,avancé,sufficiently advanced|highly advanced|technologically advanced|relatively advanced|put forward | enhanced | ,новейший,latest | recent | state-of-the-art | up-to-date | brand new | innovative | cutting-edge | most modern | 
1077,advanced,avancé,sufficiently advanced|highly advanced|technologically advanced|relatively advanced|put forward | enhanced | ,предварительный,preliminary | prior | initial | tentative | early | advance | provisional | 
1078,advanced,évolué,sophisticated | evolved | mature | ,передов,forward | cutting-edge | front-line | sophisticated | foremost | 
1079,advanced,perfectionné,sophisticated | perfected | ,опытный,experienced | senior | skilled | experimental | expert | seasoned | pilot | sophisticated | 
1080,during,durant,,no_equality,
1081,during,pendant,over | ,no_equality,
1082,during,au cours de,over | in the course of | ,no_equality,
1083,during,lors,at | ,no_equality,
1084,during,au cours des,over | ,no_equality,
1085,during,au cours du,in the course of | ,no_equality,
1086,during,no_equality,,во время,
1087,during,no_equality,,в течение,within | over | throughout | 
1088,during,no_equality,,за,for | per | over | behind | 
1089,during,no_equality,,при,at | under | 
1090,earn,gagner,to earn money|to earn points|to earn Airline Rewards|to earn income|win | gain | save | win | benefit | ,зарабатывать,to earn money|to earn more|to earn ten times more today|make money | earn money | make | 
1091,earn,gagner,to earn money|to earn points|to earn Airline Rewards|to earn income|win | gain | save | win | benefit | ,заработать,to earn more money|to earn foreign exchange|to earn extra money|make money | make | score | 
1092,earn,gagner,to earn money|to earn points|to earn Airline Rewards|to earn income|win | gain | save | win | benefit | ,получить,to earn for being here|to earn a nice profit|get | receive | obtain | gain | win | have | find | grant | 
1093,earn,gagner,to earn money|to earn points|to earn Airline Rewards|to earn income|win | gain | save | win | benefit | ,завоевать,win | gain | conquer | win | capture | 
1094,earn,gagner,to earn money|to earn points|to earn Airline Rewards|to earn income|win | gain | save | win | benefit | ,заслужить,deserve | gain | win | 
1095,earn,gagner,to earn money|to earn points|to earn Airline Rewards|to earn income|win | gain | save | win | benefit | ,набрать,score | gain | type | dial | recruit | accumulate | poll | gather | 
1096,earn,obtenir,to earn rewards|to earn a CF qualification|to earn discounts|to earn credits|obtain | get | achieve | receive | obtain | see | have | secure | seek | ,получать,receive | get | obtain | receive | gain | get | 
1097,earn,rapporter,to no longer earn interest|report | report | bring back | yield | ,принести,bring | yield | deliver | bring | carry | sacrifice | 
1098,earn,acquérir,earned under this clause|acquire | gain | purchase | acquire | buy | learn | grant | vest | ,получить,to earn for being here|to earn a nice profit|get | receive | obtain | gain | win | have | find | grant | 
1099,earn,mériter,to earn the right|to earn our deepest respect|deserve | merit | need | warrant | be worth | deserve | ,зарабатывать,to earn money|to earn more|to earn ten times more today|make money | earn money | make | 
1100,earn,accumuler,accumulate | accrue | build up | accumulate | amass | up-~-rack up | stockpile | ,набрать,score | gain | type | dial | recruit | accumulate | poll | gather | 
1101,earn,valoir,be worth | apply | argue | claim | assert | ,зарабатывать,to earn money|to earn more|to earn ten times more today|make money | earn money | make | 
1102,earn,subvenir,look after | ,зарабатывать,to earn money|to earn more|to earn ten times more today|make money | earn money | make | 
1103,earn,tirer,earned by the related project|draw | learn | pull | get | derive | fire | shoot | draw | gain | ,получать,receive | get | obtain | receive | gain | get | 
1104,east,oriental,eastern | oriental | east european | ,восточный,eastern | oriental | 
1105,east,est,east of the country|east of the island|east to the Ionian Sea|east of the drc|,восток,far east|Arabian east|easterner | 
1106,east,de l'est,,no_equality,
1107,east,à l'est,,no_equality,
1108,east,orient,oriental style | ,no_equality,
1109,east,no_equality,,истый,
1110,east,no_equality,,восточная сторона,
1111,adventure,aventure,European adventure|military adventure|human adventure|culinary adventure|journey | venture | ,приключение,epic adventure|dangerous adventure|exciting adventure|
1112,adventure,aventure,European adventure|military adventure|human adventure|culinary adventure|journey | venture | ,авантюра,foreign adventure|arm adventure|caudillist adventures|venture | adventurism | gamble | proposed adventure | 
1113,adventure,aventure,European adventure|military adventure|human adventure|culinary adventure|journey | venture | ,тура,tour | round | runoff | 
1114,adverb,adverbe,,no_equality,
1115,adverb,no_equality,,наречие,
1116,electric,électrique,electrical | ,электрический,electrical | 
1117,electric,magnétoélectrique,magneto-electric | ,no_equality,
1118,electric,no_equality,,электр,electro | 
1119,advertisement,publicité,print advertisement|best advertisement|unsolicited advertisements|targeted advertisements|advertising | ad | publicity | commercial | ,реклама,outdoor advertisement|visual advertisement|complete advertisement|banner advertisement|advertising | ad | commercial | promotion | 
1120,advertisement,annonce,television advertisements|advertisement for a food|last advertisement|newspaper advertisements|announcement | listing | ad | post | ,объявление,ad | announcement | offer | declaration | advertising | 
1121,advertisement,annonce,television advertisements|advertisement for a food|last advertisement|newspaper advertisements|announcement | listing | ad | post | ,реклама,outdoor advertisement|visual advertisement|complete advertisement|banner advertisement|advertising | ad | commercial | promotion | 
1122,advertisement,message publicitaire,,no_equality,
1123,advertisement,no_equality,,рекламный ролик,
1124,century,siècle,last century|next century|past century|twentieth centuries|half-century | ,веко,century of our era|twentieth centuries|american century|past century|age | eyelid | 
1125,century,siècle,last century|next century|past century|twentieth centuries|half-century | ,столетие,next century|long century|century of war|third century|
1126,century,no_equality,,век,Centuries of Financial Folly|age | 
