,en,ru,fr
29515,curtailment,ограничения,réduction
29516,curtailment,ограничения,limitation
29517,curtailment,ограничения,restriction
29518,curtailment,ограничения,restreindre
29519,curtailment,свертыванию,no_equality
29520,curtailment,урезания,no_equality
29521,procurements,закупок,marché
29522,procurements,закупок,acquisition
29523,procurements,закупок,approvisionnement
29524,procurements,закупки,marché
29525,procurements,закупки,achat
29526,procurements,закупки,approvisionnement
29527,procurements,закупках,marché
29528,procurements,закупках,achat
29529,procurements,закупочной деятельности,achat
29530,procurements,закупками,achat
29531,procurements,закупками,acquisition
29532,procurements,закупками,approvisionnement
29533,bluebottles,васильки,no_equality
29534,raised,выращенный,no_equality
29535,raised,приподнятый,no_equality
29536,raised,возведенный,no_equality
29537,raised,поставленный,no_equality
29538,raised,увеличенный,no_equality
29539,raised,возвышенный,no_equality
29540,raised,воскресший,no_equality
29541,raised,воспитывающийся,no_equality
29542,raised,взимаемый,no_equality
29543,raised,поставленный на дрожжах,no_equality
29544,raised,возвышающийся,no_equality
29545,raised,повысившийся,no_equality
29546,raised,рельефный,no_equality
29547,raised,повышенный,no_equality
29548,draped,драпированные,no_equality
29549,draped,покрывал,no_equality
29550,integrators,интеграторов,no_equality
29551,integrators,интеграторы,no_equality
29552,integrators,интеграторами,no_equality
29553,integrators,системной интеграции,no_equality
29554,slipped,поскользнулся,no_equality
29555,slipped,поскользнулась,no_equality
29556,slipped,подскользнулся,no_equality
29557,slipped,проскользнул,no_equality
29558,slipped,вылетело из,no_equality
29559,slipped,соскользнула,no_equality
29560,slipped,подсунул,no_equality
29561,slipped,соскользнул,no_equality
29562,slipped,подсыпал,no_equality
29563,slipped,подскользнулась,no_equality
29564,slipped,упал,no_equality
29565,slipped,подсыпала,no_equality
29566,slipped,упала,no_equality
29567,slipped,проскользнула,no_equality
29568,slipped,сунул,no_equality
29569,grouping,группировка,no_equality
29570,grouping,классификация,no_equality
29571,grouping,объединение,groupement
29572,grouping,объединение,regroupement
29573,grouping,объединение,rassemblement
29574,grouping,кучность,no_equality
29575,grouping,распределение по группам,no_equality
29576,grouping,группирующий,no_equality
29577,grouping,Группирующийся,no_equality
29578,grouping,групповой,no_equality
29579,resigned,покорный,no_equality
29580,resigned,отставной,no_equality
29581,resigned,смирившийся,no_equality
29582,resigned,покорно,no_equality
29583,confederate,конфедерат,no_equality
29584,confederate,конфедерации,no_equality
29585,confederate,конфедеративной,no_equality
29586,confederate,конфедеративная,no_equality
29587,confederate,южан,sudiste
29588,confederate,конфедеративных,no_equality
29589,hindered,препятствует,no_equality
29590,hindered,препятствуют,entravent
29591,hindered,препятствуют,entraver
29592,hindered,препятствуют,entravaient
29593,hindered,препятствуют,empêchent
29594,hindered,мешает,empêchent
29595,hindered,препятствовали,freiné
29596,hindered,препятствовали,entravent
29597,hindered,препятствовали,entraver
29598,hindered,препятствовали,entravaient
29599,hindered,препятствовали,empêchent
29600,hindered,мешают,no_equality
29601,hindered,затрудняет,entravent
29602,hindered,затрудняет,entraver
29603,hindered,затрудняют,entravent
29604,hindered,затрудняют,empêchent
29605,hindered,сдерживается,entraver
29606,hindered,сдерживается,entravaient
29607,hindered,мешали,empêchent
29608,hindered,затрудняется,no_equality
29609,hindered,препятствия,no_equality
29610,hindered,затруднено,entravé
29611,hindered,сдерживает,entravent
29612,hindered,сдерживает,fait obstacle
29613,hindered,затрудняли,no_equality
29614,hindered,затруднен,entravé
29615,gynecologist,гинеколог,gynécologue
29616,gynecologist,гинеколог,gynéco
29617,gynecologist,гинеколог,gynécologiste
29618,summarily,произвольно,no_equality
29619,summarily,суммарно,no_equality
29620,summarily,без промедления,no_equality
29621,summarily,без долгих рассуждений,no_equality
29622,summarily,порядке суммарного производства,no_equality
29623,summarily,суммарном порядке,no_equality
29624,summarily,порядке упрощенного производства,no_equality
29625,summarily,порядке упрощенного судопроизводства,no_equality
29626,summarily,упрощенной процедуре,no_equality
29627,summarily,дисциплинарном порядке,no_equality
29628,summarily,увольнении,no_equality
29629,summarily,упрощенном порядке,no_equality
29630,Czechoslovakian,чехословацкий,no_equality
29631,glacier,ледник,glacier
29632,glacier,Глейшер,no_equality
29633,glacier,ледниковый,no_equality
29634,crunching,хруст,no_equality
29635,crunching,перемалывание,no_equality
29636,crunching,хрустящий,no_equality
29637,crunching,скрипящий,no_equality
29638,emanation,испускание,no_equality
29639,emanation,излучение,no_equality
29640,deferred,отложено,différé
29641,deferred,отложено,reporté
29642,deferred,отложено,ajourné
29643,deferred,отложено,repoussé
29644,deferred,отложено,retardé
29645,deferred,отложено,report
29646,deferred,отсроченных,no_equality
29647,deferred,отсроченные,différé
29648,deferred,отложила,no_equality
29649,deferred,отложены,différé
29650,deferred,отложены,reporté
29651,deferred,отложены,retardé
29652,deferred,отложены,report
29653,deferred,перенесено,reporté
29654,deferred,перенесено,renvoyé
29655,deferred,перенесено,ajourné
29656,deferred,перенесено,retardé
29657,deferred,отложенные,no_equality
29658,deferred,отсрочка,no_equality
29659,deferred,откладывается,no_equality
29660,deferred,отложена,reporté
29661,deferred,отложена,retardé
29662,deferred,отложена,report
29663,deferred,отложенных,reporté
29664,deferred,отложенных,retardé
29665,deferred,отложенных,report
29666,deferred,перенесены,reporté
29667,deferred,перенесены,retardé
29668,deferred,отсроченной,no_equality
29669,deferred,отложен,différé
29670,deferred,отложен,ajourné
29671,deferred,отложен,repoussé
29672,deferred,отложен,retardé
29673,deferred,отложенный,retardé
29674,factories,фабрики,usine
29675,factories,фабрики,fabrique
29676,factories,фабрик,no_equality
29677,factories,фабриках,usine
29678,factories,заводов,no_equality
29679,factories,заводы,usine
29680,factories,предприятий,usine
29681,factories,предприятий,entreprise
29682,factories,предприятий,industrie
29683,factories,заводах,usine
29684,factories,заводах,cimenterie
29685,factories,предприятия,no_equality
29686,factories,промышленных предприятиях,industrie
29687,factories,заводами,usine
29688,factories,завода,cimenterie
29689,factories,фабриками,usine
29690,factories,фабрикам,usine
29691,factories,заводам,usine
29692,factories,производству,usine
29693,factories,производству,industrie
29694,infringe,нарушать,enfreindre
29695,infringe,нарушать,violer
29696,infringe,нарушать,contrevenir
29697,infringe,нарушать,violation
29698,infringe,нарушать,transgresser
29699,infringe,ущемлять,no_equality
29700,infringe,посягать,porter atteinte
29701,infringe,посягать,empiéter
29702,infringe,нарушить,porter atteinte
29703,infringe,нарушить,enfreindre
29704,infringe,нарушить,violer
29705,infringe,нарушить,violation
29706,infringe,нарушить,transgresser
29707,infringe,нарушение,no_equality
29708,infringe,посягательства,no_equality
29709,infringe,нарушения,no_equality
29710,infringe,нарушению,no_equality
29711,infringe,посягательством,no_equality
29712,divertingly,отвлечение,no_equality
29713,divertingly,отвлекая,no_equality
29714,divertingly,отвлекает,no_equality
29715,divertingly,отвлекать,no_equality
29716,divertingly,отвлекают,no_equality
29717,divertingly,отвлечь,no_equality
29718,divertingly,занимательно,no_equality
29719,divertingly,перенаправлять,no_equality
29720,divertingly,перенаправляют,no_equality
29721,divertingly,утечки,no_equality
29722,implodes,взрывается,implose
29723,lame,отстойный,nul
29724,lame,отстойный,boiteux
29725,lame,отстойный,craint
29726,lame,отстойный,ringard
29727,lame,хромой,boiteux
29728,lame,убогий,no_equality
29729,lame,отстой,nul
29730,lame,отстой,pourri
29731,lame,хромать,no_equality
29732,lame,глупо,débile
29733,lame,глупо,ridicule
29734,lame,глупо,stupide
29735,lame,фигня,no_equality
29736,lame,слабак,no_equality
29737,lame,тупо,nul
29738,lame,тупо,naze
29739,lame,тупо,débile
29740,lame,тупо,stupide
29741,lame,неубедительно,boiteux
29742,lame,неубедительные,no_equality
29743,lame,жалким,minable
29744,Pis,ПИС,no_equality
29745,hitmen,киллеров,no_equality
29746,hitmen,киллера,no_equality
29747,hitmen,киллеры,tueurs à gages
29748,hitmen,киллерам,no_equality
29749,hitmen,киллерами,no_equality
29750,updating,обновление,mise à jour
29751,updating,обновление,actualisation
29752,updating,обновление,modernisation
29753,updating,обновление,mise à niveau
29754,updating,модернизация,modernisation
29755,updating,модернизация,moderniser
29756,updating,актуализация,actualisation
29757,updating,совершенствование,modernisation
29758,updating,пересмотр,no_equality
29759,updating,корректировка,no_equality
29760,updating,обновить,no_equality
29761,updating,обновлять,no_equality
29762,updating,обновляет,no_equality
29763,updating,обновляют,no_equality
29764,updating,обновляя,mettant à jour
29765,updating,пополнение,no_equality
29766,updating,уточнения,no_equality
29767,updating,модификация,no_equality
29768,updating,обновлены,mis à jour
29769,updating,обновлены,actualisé
29770,updating,усовершенствования,no_equality
29771,outpatients,амбулаторных больных,no_equality
29772,outpatients,амбулаторным больным,no_equality
29773,outpatients,амбулаторным пациентам,no_equality
29774,outpatients,амбулаторном,ambulatoire
29775,outpatients,амбулаторном,soins ambulatoires
29776,outpatients,лечатся амбулаторно,no_equality
29777,outpatients,амбулаторных пациентов,consultations externes
29778,outpatients,врачебных амбулаторий,no_equality
29779,proteinaceous,белковый,no_equality
29780,stuffer,непокрытый чек,no_equality
29781,stuffer,рекламная вставка,no_equality
29782,stuffer,чучела,no_equality
29783,overreaching,хитрость,ruse
29784,blanketed,покрытый,no_equality
29785,survival,выживание,survie
29786,survival,выживание,survival
29787,survival,выживание,survivre
29788,survival,существование,survie
29789,survival,существование,subsistance
29790,survival,существование,survivre
29791,survival,существование,vie
29792,survival,существование,existence
29793,survival,существование,vivre
29794,survival,выживаемость,no_equality
29795,survival,сохранение,survie
29796,survival,жизни,subsistance
29797,survival,жизни,vie
29798,survival,жизни,existence
29799,survival,жизнь,vie
29800,survival,жизнь,existence
29801,survival,спасение,survie
29802,survival,спасение,sauvetage
29803,survival,выжить,no_equality
29804,survival,жизнеобеспечения,subsistance
29805,survival,жизнеобеспечения,vie
29806,survival,жизнеобеспечения,existence
29807,survival,жизнеспособности,pérennité
29808,tensions,обострение напряженности,no_equality
29809,tensions,напряженность отношений,tension
29810,transparence,прозрачность,transparence
29811,optimizations,процессы оптимизации,optimisation
29812,welled,хлынуть,no_equality
29813,welled,навернулись,no_equality
29814,labyrinth,лабиринт,no_equality
29815,amps,усилители,ampli
29816,amps,усилители,amplificateur
29817,amps,ампер,ampère
29818,amps,амперы,ampère
29819,amps,ампулы,ampoule
29820,amps,усилителей,no_equality
29821,amps,усилителя,no_equality
29822,amps,развитая мобильная телефонная служба,no_equality
29823,amps,пож,no_equality
29824,amps,усилки,no_equality
29825,amps,усилителях,no_equality
29826,amps,ампера,no_equality
29827,amps,амперов,no_equality
29828,amps,амперах,no_equality
29829,flops,провалы,no_equality
29830,flops,провалов,no_equality
29831,flops,провальными,no_equality
29832,flops,ничего не попишешь,no_equality
29833,flops,конфетки,no_equality
29834,bazaars,базары,no_equality
29835,bazaars,базаров,no_equality
29836,bazaars,базарах,no_equality
29837,bazaars,базарам,no_equality
29838,cherubs,херувимов,no_equality
29839,cherubs,херувимы,no_equality
29840,cherubs,ангелочки,no_equality
29841,cherubs,херувимчики,no_equality
29842,dukedom,герцогство,duché
29843,tresses,локоны,tresse
29844,steadying,стабилизация,stabiliser
29845,steadying,стабилизация,stabilisation
29846,slatted,решетчатый,no_equality
29847,slatted,решетчатым полом,no_equality
29848,slatted,пола решетчатая,no_equality
29849,slatted,зарешеченном,no_equality
29850,slatted,решетчатых полов,no_equality
29851,thinner,растворитель,diluant
29852,thinner,растворитель,dissolvant
29853,thinner,разбавитель,diluant
29854,thinner,истончение,no_equality
29855,thinner,прореживатель,no_equality
29856,thinner,похудевший,no_equality
29857,thinner,худеющий,no_equality
29858,houseguests,гости,no_equality
29859,occupancy,владение,occupation
29860,occupancy,занятость,no_equality
29861,occupancy,занятие,occupation
29862,occupancy,занятие,occuper
29863,occupancy,аренда,no_equality
29864,occupancy,заполняемость,taux d'occupation
29865,occupancy,размещение,locaux
29866,occupancy,загрузка,no_equality
29867,occupancy,заселение,no_equality
29868,occupancy,вместимость,no_equality
29869,occupancy,заполнение,remplissage
29870,occupancy,заселенность,no_equality
29871,occupancy,степень занятости,no_equality
29872,Smiler,улыбчивый,no_equality
29873,coalescing,объединения,no_equality
29874,coalescing,объединение,no_equality
29875,coalescing,соединение,no_equality
29876,ported,портирован,no_equality
29877,ported,портирована на,no_equality
29878,ported,перенесён,no_equality
29879,ported,портировала,no_equality
29880,ported,перенесено на,no_equality
29881,formulation,разработка,formulation
29882,formulation,разработка,élaboration
29883,formulation,разработка,préparation
29884,formulation,разработка,définition
29885,formulation,разработка,établissement
29886,formulation,разработка,rédaction
29887,formulation,формулировка,formulation
29888,formulation,формулировка,formule
29889,formulation,формулировка,libellé
29890,formulation,формулировка,rédaction
29891,formulation,формулирование,formulation
29892,formulation,формулирование,élaboration
29893,formulation,составление,élaboration
29894,formulation,составление,établissement
29895,formulation,составление,rédaction
29896,formulation,подготовка,élaboration
29897,formulation,подготовка,préparation
29898,formulation,подготовка,établissement
29899,formulation,подготовка,rédaction
29900,formulation,выработка,formulation
29901,formulation,выработки,formulation
29902,formulation,выработки,élaboration
29903,formulation,выработки,définition
29904,formulation,формирование,élaboration
29905,formulation,формирование,établissement
29906,formulation,состав,composition
29907,formulation,определении,élaboration
29908,formulation,определении,définition
29909,formulation,определении,établissement
29910,formulation,сформулированы,formulation
29911,formulation,разработана,élaboration
29912,formulation,постановка,no_equality
29913,formulation,сформулирована,formulée
29914,avoid,избегать,éviter
29915,avoid,избегать,échapper
29916,avoid,избегать,se soustraire
29917,avoid,избегать,fuir
29918,avoid,избегать,éluder
29919,avoid,избегать,s'abstenir
29920,avoid,избегать,esquiver
29921,avoid,избегать,ne pas
29922,avoid,сторониться,no_equality
29923,avoid,уклоняться,éviter
29924,avoid,уклоняться,se soustraire
29925,avoid,уклоняться,esquiver
29926,avoid,исключить,éviter
29927,avoid,исключить,empêcher
29928,avoid,исключить,écarter
29929,avoid,обойти,éviter
29930,avoid,обойти,contourner
29931,avoid,обойти,éluder
29932,avoid,устранить,éviter
29933,avoid,во избежание,no_equality
29934,legionaries,легионеров,légionnaire
29935,legionaries,бундеслиги,no_equality
29936,legionaries,легионеры,no_equality
29937,agonist,использованием агонистов опиоидных рецепторов,no_equality
29938,agonist,агонистом,no_equality
29939,salute,приветствовать,saluer
29940,salute,поприветствовать,saluer
29941,salute,поприветствовать,féliciter
29942,salute,салют,salut
29943,salute,салют,salve
29944,salute,приветствую,féliciter
29945,salute,воздать должное,saluer
29946,salute,воздать должное,rendre hommage
29947,salute,воздать должное,féliciter
29948,salute,отдавать честь,saluer
29949,salute,салютовать,no_equality
29950,salute,приветствие,salut
29951,salute,приветствие,salutation
29952,salute,отдаем должное,rendre hommage
29953,salute,салютуем,no_equality
29954,salute,воздаем должное,rendre hommage
29955,solvent,растворитель,solvant
29956,solvent,растворитель,dissolvant
29957,solvent,растворитель,diluant
29958,solvent,сольвент,no_equality
29959,solvent,растворяющее вещество,no_equality
29960,solvent,растворяющий,no_equality
29961,solvent,платежеспособный,no_equality
29962,solvent,состоятельный,solvable
29963,restraints,ограничений,restriction
29964,restraints,ограничений,contrainte
29965,restraints,ограничений,limitation
29966,restraints,ограничения,restriction
29967,restraints,ограничения,contrainte
29968,restraints,ограничения,limitation
29969,restraints,удерживающих устройств,no_equality
29970,restraints,ограничениям,restriction
29971,restraints,ограничениям,contrainte
29972,restraints,ограничениям,entrave
29973,restraints,ограничениям,limitation
29974,restraints,ограничениями,restriction
29975,restraints,ограничениями,contrainte
29976,restraints,ограничениями,limitation
29977,restraints,средств усмирения,contrainte
29978,restraints,средств усмирения,entrave
29979,restraints,удерживающие устройства,dispositif
29980,restraints,сдерживающих средств,no_equality
29981,restraints,ограничение,restriction
29982,restraints,ограничение,contrainte
29983,restraints,ограничение,limitation
29984,restraints,наручники,menotte
29985,restraints,средств сдерживания,no_equality
29986,restraints,удерживающих систем,no_equality
29987,restraints,наручников,menotte
29988,feast,праздник,fête
29989,feast,праздник,festin
29990,feast,праздник,banquet
29991,feast,пир,festin
29992,feast,пир,banquet
29993,feast,слава,no_equality
29994,feast,пиршество,festin
29995,feast,банкет,fête
29996,feast,банкет,festin
29997,feast,банкет,banquet
29998,feast,пировать,festoyer
29999,feast,пировать,régaler
30000,feast,ужин,repas
30001,feast,застолье,no_equality
30002,feast,деликатес,no_equality
30003,feast,попировать,festoyer
30004,Tongans,тонганцев,no_equality
30005,Tongans,граждан тонги,tonga
30006,Tongans,население тонги,tonga
30007,Tongans,тонге,no_equality
30008,Tongans,тонганцы,no_equality
30009,symphonize,симфонии,symphonie
30010,symphonize,симфониями,no_equality
30011,cutting,сокращение,coupe
30012,cutting,сокращение,réduction
30013,cutting,сокращение,diminution
30014,cutting,резка,no_equality
30015,cutting,снижение,réduction
30016,cutting,снижение,diminution
30017,cutting,обрезание,no_equality
30018,cutting,резание,no_equality
30019,cutting,режущий,no_equality
30020,cutting,резать,no_equality
30021,cutting,сократить,no_equality
30022,cutting,сокращении,réduction
30023,cutting,сокращении,diminution
30024,cutting,вырезать,no_equality
30025,cutting,сокращая,no_equality
30026,cutting,стричь,no_equality
30027,cutting,разрезания,coupe
30028,cutting,сокращают,no_equality
30029,cutting,перерезать,no_equality
30030,cutting,вырезание,couper
30031,cutting,перерезание,coupe
30032,cutting,срезание,no_equality
30033,cutting,вырезка,coupure
30034,cutting,черенок,no_equality
30035,tens,десятки,dizaine
30036,tens,десятки,dix
30037,tens,десятков,dizaine
30038,tens,десятками,dizaine
30039,tens,десятках,no_equality
30040,tens,трансъевропейских сетей,no_equality
30041,tens,дес€тки,dix
30042,tens,десять,dizaine
30043,tens,десять,dix
30044,tens,тес,no_equality
30045,timing,синхронизация,synchronisation
30046,timing,расчет времени,timing
30047,timing,своевременность,no_equality
30048,timing,хронометраж,chronométrage
30049,timing,расписание,calendrier
30050,timing,расписание,timing
30051,timing,тактирование,no_equality
30052,timing,определение времени,moment
30053,timing,чувство времени,timing
30054,timing,распределение во времени,distribution
30055,timing,временная диаграмма,temporelle
30056,timing,хронирование,no_equality
30057,timing,распределение по времени,timing
30058,timing,распределение по времени,distribution
30059,timing,Таймирование,no_equality
30060,timing,хронометрирование,no_equality
30061,timing,временный,no_equality
30062,timing,тактовый,no_equality
30063,timing,рассчитывающий,no_equality
30064,timing,по срокам,date
30065,aptness,уместность,pertinence
30066,aptness,действенности,no_equality
30067,bootlegging,бутлегерство,no_equality
30068,bootlegging,бутлегерства,no_equality
30069,exorcism,экзорцизм,exorcisme
30070,exorcism,экзорцизм,exorcisé
30071,exorcism,экзорцизм,exorciser
30072,exorcism,изгнание нечистой силы,no_equality
30073,exorcism,обряд экзорцизма,exorcisme
30074,exorcism,изгнания нечистой силы,exorcisme
30075,exorcism,изгнать,no_equality
30076,weeds,сорняков,mauvaises herbes
30077,weeds,сорняков,désherbage
30078,weeds,сорняки,mauvaises herbes
30079,weeds,сорняки,mauvaise herbe
30080,weeds,сорняками,mauvaises herbes
30081,weeds,сорняками,plantes adventices
30082,weeds,сорняках,no_equality
30083,weeds,бурьян,mauvaises herbes
30084,weeds,бурьяном,no_equality
30085,weeds,дебри,no_equality
30086,weeds,сорная трава,no_equality
30087,weeds,трава,no_equality
30088,revolutionized,революционизировали,no_equality
30089,revolutionized,коренным образом изменил,no_equality
30090,revolutionized,революционизировала,no_equality
30091,revolutionized,коренным образом изменили,no_equality
30092,revolutionized,произвела революцию,a révolutionné
30093,revolutionized,произвели революцию,no_equality
30094,revolutionized,революционизировал,no_equality
30095,revolutionized,революционизировало,no_equality
30096,rioting,беспорядок,no_equality
30097,studiously,старательно,soigneusement
30098,studiously,намеренно,délibérément
30099,studiously,тщательно,soigneusement
30100,yellowness,желтизна,no_equality
30101,Prussian,прусский,prussien
30102,Prussian,прусский,prusse
30103,Prussian,пруссак,prussien
30104,Prussian,пруссии,no_equality
30105,Prussian,прусские,no_equality
30106,Prussian,берлинская лазурь,no_equality
30107,Prussian,берлинска€,no_equality
30108,Prussian,прусских,no_equality
30109,Prussian,прусскую,no_equality
30110,Prussian,прусская,no_equality
30111,franking,франкирование,no_equality
30112,franking,франкировального устройства,no_equality
30113,franking,франкировальные,no_equality
30114,franking,франкировальной,no_equality
30115,songwriters,авторы песен,no_equality
30116,songwriters,композиторы,no_equality
30117,blissfully,блаженно,no_equality
30118,blissfully,в неведении,no_equality
30119,productivity,продуктивность,productivité
30120,productivity,производительность,productivité
30121,productivity,производительность,rendement
30122,productivity,производства,productif
30123,productivity,эффективность,productivité
30124,productivity,эффективность,rendement
30125,productivity,урожайность,no_equality
30126,productivity,производство,productivité
30127,productivity,производительности труда,productivité
30128,productivity,производительностью труда,productivité
30129,productivity,отдачи,rendement
30130,productivity,результативность,productivité
30131,productivity,производи-тельности,productivité
30132,productivity,плодородия,no_equality
30133,productivity,производственного,no_equality
30134,productivity,отдачу,rendement
30135,productivity,производитель-ности,productivité
30136,productivity,производитель-ности,rendement
30137,mangroves,мангровые заросли,mangrove
30138,mangroves,мангровых зарослей,mangrove
30139,mangroves,мангровых лесов,no_equality
30140,mangroves,мангровые леса,mangrove
30141,mangroves,мангровых деревьев,mangrove
30142,mangroves,мангровыми экосистемами,no_equality
30143,mangroves,мангры,no_equality
30144,mangroves,мангровым зарослям,mangrove
30145,mangroves,мангровым лесам,no_equality
30146,mangroves,мангровые деревья,no_equality
30147,mangroves,мангровым экосистемам,mangrove
30148,mangroves,мангровых экосистем,no_equality
30149,adulterated,фальсифицированный,no_equality
30150,adulterated,фальсифицированных,no_equality
30151,adulterated,фальсифицированной,no_equality
30152,gimmicks,уловок,artifice
30153,gimmicks,уловок,stratagème
30154,gimmicks,гиммики,no_equality
30155,lunchings,линчевания,lynchage
30156,lunchings,линчевание,lynchage
30157,lunchings,самосуд,lynchage
30158,lunchings,случаев самосуда,lynchage
30159,lunchings,линчеваний,no_equality
30160,lunchings,случаи самосуда,lynchage
30161,lunchings,случаях самосуда,no_equality
30162,lunchings,самосуде,lynchage
30163,lunchings,самосуды,no_equality
30164,lunchings,самосудах,no_equality
30165,lunchings,самосудом,no_equality
30166,lunchings,самочинные расправы,no_equality
30167,eclairs,эклера,no_equality
30168,cloaks,плащи,no_equality
30169,cloaks,плащей,cape
30170,cloaks,скрывает,no_equality
30171,cloaks,плащах,no_equality
30172,trumps,важнее,no_equality
30173,trumps,превосходит,surpasse
30174,trumps,превосходит,supplante
30175,trumps,бьет,bat
30176,trumps,козыри,atout
30177,trumps,козырей,atout
30178,trumps,берут верх над,no_equality
30179,trumps,перевешивает,no_equality
30180,trumps,козыря,no_equality
30181,trumps,всегда побеждает,no_equality
30182,trumps,перекрывает,no_equality
30183,trumps,превыше,no_equality
30184,trumps,козырях,no_equality
30185,trumps,голос души,no_equality
30186,trumps,лучше обходов,no_equality
30187,years,лет,an
30188,years,лет,année
30189,years,лет,temps
30190,years,лет,longtemps
30191,years,лет,demi
30192,years,лет,siècle
30193,years,лет,âge
30194,years,лет,anniversaire
30195,years,годы,année
30196,years,годы,temps
30197,years,годы,exercice
30198,years,годы,longtemps
30199,years,годы,âge
30200,years,года,année
30201,years,годам,an
30202,years,годам,année
30203,years,год,année
30204,years,годах,an
30205,years,годах,année
30206,years,периода,an
30207,years,периода,temps
30208,years,периода,exercice
30209,years,периода,période
30210,years,годов,année
30211,years,годов,exercice
30212,years,годов,période
30213,years,срок,période
30214,years,возраста,âge
30215,years,возраста,anniversaire
30216,years,подряд,no_equality
30217,years,годами,an
30218,years,период,an
30219,years,период,année
30220,years,период,période
30221,years,давности,an
30222,years,время,temps
30223,years,время,période
30224,recurred,повторилась,reproduite
30225,sociology,социология,sociologie
30226,sociology,обществоведение,no_equality
30227,sociology,социолога,no_equality
30228,sociology,социологические вопросы,sociologique
30229,sociology,социологических,no_equality
30230,communisations,связи,communication
30231,communisations,сообщений,communication
30232,communisations,сообщений,notification
30233,communisations,сообщений,information
30234,communisations,сообщений,message
30235,communisations,сообщений,plainte
30236,communisations,сообщения,communication
30237,communisations,сообщения,notification
30238,communisations,сообщения,communiquer
30239,communisations,сообщения,information
30240,communisations,сообщения,message
30241,communisations,коммуникации,communication
30242,communisations,коммуникации,transmission
30243,communisations,коммуникации,télécommunication
30244,communisations,коммуникации,communiquer
30245,communisations,коммуникации,média
30246,communisations,коммуникации,information
30247,communisations,связь,communication
30248,communisations,связь,transmission
30249,communisations,сообщениях,communication
30250,communisations,сообщениях,information
30251,communisations,сообщениях,message
30252,communisations,коммуникационной,no_equality
30253,communisations,коммуникационных,communication
30254,communisations,коммуникационных,télécommunication
30255,communisations,сообщениям,communication
30256,communisations,сообщениям,information
30257,communisations,сообщениям,plainte
30258,communisations,сообщениями,communication
30259,communisations,сообщениями,message
30260,communisations,сообщениями,échange
30261,communisations,коммуникационные,no_equality
30262,communisations,коммуникационную,communication
30263,communisations,связей,communication
30264,communisations,связей,échange
30265,communisations,коммуникационным,communication
30266,communisations,коммуникация,communication
30267,easter,пасхальный,de pâques
30268,easter,пасхальный,easter
30269,easter,пасха,pâque
30270,easter,пасхи,pâque
30271,easter,пасху,pâque
30272,easter,истер,no_equality
30273,easter,пасхе,pâque
30274,easter,христианская пасха,pâque
30275,easter,пасхой,pâque
30276,Zeppelins,цеппелины,no_equality
30277,Zeppelins,дирижабли,no_equality
30278,Zeppelins,дирижаблей,no_equality
30279,nationals,граждан,ressortissant
30280,nationals,граждан,nationaux
30281,nationals,граждан,citoyen
30282,nationals,граждан,nationalité
30283,nationals,граждан,personne
30284,nationals,граждане,ressortissant
30285,nationals,граждане,nationaux
30286,nationals,граждане,nationalité
30287,nationals,гражданами,ressortissant
30288,nationals,гражданами,nationaux
30289,nationals,гражданами,citoyen
30290,nationals,гражданами,nationalité
30291,nationals,гражданами,originaires
30292,nationals,гражданами,étranger
30293,nationals,гражданами,non-ressortissants
30294,nationals,гражданам,citoyen
30295,nationals,стран,nationalité
30296,nationals,стран,national
30297,nationals,национальных,nationaux
30298,nationals,национальных,national
30299,nationals,гражданина,citoyen
30300,nationals,гражданах,ressortissant
30301,nationals,гражданах,nationaux
30302,nationals,гражданах,citoyen
30303,nationals,выходцев,ressortissant
30304,nationals,государств,étranger
30305,nationals,национальные,nationaux
30306,nationals,национальные,national
30307,nationals,гражданство,citoyen
30308,nationals,гражданство,nationalité
30309,nationals,выходцы,ressortissant
30310,nationals,подданных,ressortissant
30311,nationals,подданными,ressortissant
30312,blighted,омрачена,no_equality
30313,blighted,омрачали,no_equality
30314,blighted,пришедшим в упадок,no_equality
30315,blighted,отравлены заболеваниями или нарушениями работы различных,no_equality
30316,blighted,анэмбриональная,no_equality
30317,Sumerians,шумеров,no_equality
30318,Sumerians,шумеры,no_equality
30319,Sumerians,шумерцев,no_equality
30320,Sumerians,сумерия,no_equality
30321,Daltons,дальтон,no_equality
30322,trinkets,безделушки,babiole
30323,trinkets,безделушки,bibelot
30324,trinkets,безделушки,colifichet
30325,trinkets,безделушек,babiole
30326,trinkets,безделушек,bibelot
30327,trinkets,побрякушки,bijou
30328,trinkets,безделушками,bibelot
30329,trinkets,барахло,no_equality
30330,trinkets,сувениры,no_equality
30331,trinkets,побрякушек,bijou
30332,trinkets,пустяк,broutille
30333,Bhutans,бутан,bhoutan
30334,Bhutans,бутан,bhoutanais
30335,Bhutans,бутанский,no_equality
30336,Bhutans,бутана,bhoutan
30337,Bhutans,бутана,bhoutanais
30338,Bhutans,бутане,no_equality
30339,Bhutans,бутаном,bhoutan
30340,Bhutans,бутану,no_equality
30341,Bhutans,бутанском,bhoutanais
30342,Bhutans,бутанском,bhoutanaise
30343,unplugged,отключил,no_equality
30344,unplugged,отключила,no_equality
30345,unplugged,отключен,débranché
30346,unplugged,отсоединил,no_equality
30347,unplugged,выключен,no_equality
30348,unplugged,отключили,débranché
30349,unplugged,отключили,déconnecté
30350,unplugged,отключать,no_equality
30351,unplugged,отсоединился,no_equality
