,trigram,freq
68305,"('cup_NOUN', 'on_ADP', 'the_DET')",1
68304,"('the_DET', 'cup_NOUN', 'on_ADP')",1
68275,"('so_SCONJ', 'she_PRON', 'make_VERB')",1
68282,"('bank_NOUN', 'to_ADP', 'the_DET')",1
68281,"('the_DET', 'bank_NOUN', 'to_ADP')",1
68280,"('to_ADP', 'the_DET', 'bank_NOUN')",1
68279,"('run_NOUN', 'to_ADP', 'the_DET')",1
68278,"('the_DET', 'run_NOUN', 'to_ADP')",1
68277,"('make_VERB', 'the_DET', 'run_NOUN')",1
68276,"('she_PRON', 'make_VERB', 'the_DET')",1
68274,"('useful_ADJ', 'so_SCONJ', 'she_PRON')",1
68284,"('the_DET', 'post_NOUN', 'office_NOUN')",1
68273,"('her_ADV', 'useful_ADJ', 'so_SCONJ')",1
68272,"('make_VERB', 'her_ADV', 'useful_ADJ')",1
68271,"('least_ADV', 'make_VERB', 'her_ADV')",1
68268,"('she_PRON', 'can_AUX', 'at_ADV')",1
68267,"('break_NOUN', 'she_PRON', 'can_AUX')",1
68266,"('smoke_NOUN', 'break_NOUN', 'she_PRON')",1
68265,"('for_ADP', 'smoke_NOUN', 'break_NOUN')",1
68283,"('to_ADP', 'the_DET', 'post_NOUN')",1
68285,"('post_NOUN', 'office_NOUN', 'to_ADP')",1
68303,"('put_VERB', 'the_DET', 'cup_NOUN')",1
68295,"('door_NOUN', 'down_ADP', 'for_ADP')",1
68302,"('she_PRON', 'put_VERB', 'the_DET')",1
68301,"('as_SCONJ', 'she_PRON', 'put_VERB')",1
68300,"('grumpy_NOUN', 'she_PRON', 'say_VERB')",1
68299,"('“Hey_ADV', 'grumpy_NOUN', 'she_PRON')",1
68298,"('lunch_NOUN', '“Hey_ADV', 'grumpy_NOUN')",1
68297,"('and_CCONJ', 'lunch_NOUN', '“Hey_ADV')",1
68296,"('coffee_NOUN', 'and_CCONJ', 'lunch_NOUN')",1
68294,"('few_ADJ', 'door_NOUN', 'down_ADP')",1
68286,"('office_NOUN', 'to_ADP', 'the_DET')",1
68293,"('a_DET', 'few_ADJ', 'door_NOUN')",1
68292,"('Nest_PROPN', 'a_DET', 'few_ADJ')",1
68291,"('’s_ADP', 'Nest_PROPN', 'a_DET')",1
68290,"('woman_NOUN', '’s_ADP', 'Nest_PROPN')",1
68289,"('Monkey_PROPN', 'woman_NOUN', '’s_ADP')",1
68288,"('the_DET', 'Monkey_PROPN', 'woman_NOUN')",1
68287,"('to_ADP', 'the_DET', 'Monkey_PROPN')",1
68182,"('lift_VERB', 'his_DET', 'gaze_NOUN')",1
68181,"('he_PRON', 'lift_VERB', 'his_DET')",1
68180,"('he_PRON', 'he_PRON', 'lift_VERB')",1
68179,"('behind_NOUN', 'he_PRON', 'he_PRON')",1
68075,"('be_AUX', 'with_ADP', 'for_ADP')",1
68074,"('be_AUX', 'expect_VERB', 'to_PART')",1
68073,"('’_NOUN', 'be_AUX', 'expect_VERB')",1
68072,"('he_PRON', '’_NOUN', 'be_AUX')",1
68071,"('person_NOUN', 'he_PRON', '’_NOUN')",1
68070,"('the_DET', 'person_NOUN', 'he_PRON')",1
68069,"('with_ADP', 'the_DET', 'person_NOUN')",1
68068,"('shar_VERB', 'with_ADP', 'the_DET')",1
68067,"('longer_ADV', 'shar_VERB', 'with_ADP')",1
68066,"('no_ADV', 'longer_ADV', 'shar_VERB')",1
68064,"('apartment_NOUN', 'he_PRON', 'no_ADV')",1
68063,"('a_DET', 'apartment_NOUN', 'he_PRON')",1
68062,"('in_ADP', 'a_DET', 'apartment_NOUN')",1
68061,"('hollowly_ADV', 'in_ADP', 'a_DET')",1
68060,"('rang_ADJ', 'hollowly_ADV', 'in_ADP')",1
68059,"('footstep_NOUN', 'rang_ADJ', 'hollowly_ADV')",1
68058,"('his_DET', 'footstep_NOUN', 'rang_ADJ')",1
68076,"('with_ADP', 'for_ADP', 'the_DET')",1
68077,"('for_ADP', 'the_DET', 'rest_NOUN')",1
68078,"('rest_NOUN', 'of_ADP', 'his_DET')",1
68089,"('thirty_ADV', 'eight_NUM', 'year_NOUN')",1
68096,"('for_ADP', 'his_DET', 'life_NOUN')",1
68095,"('show_VERB', 'for_ADP', 'his_DET')",1
68094,"('to_PART', 'show_VERB', 'for_ADP')",1
68093,"('have_VERB', 'to_PART', 'show_VERB')",1
68092,"('all_PRON', 'he_PRON', 'have_VERB')",1
68091,"('and_CCONJ', 'all_PRON', 'he_PRON')",1
68090,"('old_ADJ', 'and_CCONJ', 'all_PRON')",1
68088,"('be_AUX', 'thirty_ADV', 'eight_NUM')",1
68080,"('his_DET', 'life_NOUN', 'it_PRON')",1
68087,"('he_PRON', 'be_AUX', 'thirty_ADV')",1
68086,"('pathetic_ADJ', 'he_PRON', 'be_AUX')",1
68085,"('so_ADV', 'pathetic_ADJ', 'he_PRON')",1
68084,"('seem_VERB', 'so_ADV', 'pathetic_ADJ')",1
68083,"('all_PRON', 'seem_VERB', 'so_ADV')",1
68082,"('it_PRON', 'all_PRON', 'seem_VERB')",1
68081,"('life_NOUN', 'it_PRON', 'all_PRON')",1
68057,"('and_CCONJ', 'his_DET', 'footstep_NOUN')",1
68056,"('sale_NOUN', 'and_CCONJ', 'his_DET')",1
68055,"('slump_VERB', 'sale_NOUN', 'and_CCONJ')",1
68025,"('when_SCONJ', 'John_PROPN', 'make_VERB')",1
68032,"('couldn_VERB', '’t_ADV', 'be_AUX')",1
68031,"('that_PRON', 'couldn_VERB', '’t_ADV')",1
68030,"('offer_NOUN', 'that_PRON', 'couldn_VERB')",1
68029,"('the_DET', 'offer_NOUN', 'that_PRON')",1
68028,"('he_PRON', 'the_DET', 'offer_NOUN')",1
68027,"('make_VERB', 'he_PRON', 'the_DET')",1
68026,"('John_PROPN', 'make_VERB', 'he_PRON')",1
68024,"('so_ADV', 'when_SCONJ', 'John_PROPN')",1
68034,"('be_AUX', 'refuse_VERB', 'it_PRON')",1
68023,"('place_NOUN', 'so_ADV', 'when_SCONJ')",1
68022,"('own_ADJ', 'place_NOUN', 'so_ADV')",1
68021,"('his_DET', 'own_ADJ', 'place_NOUN')",1
68020,"('open_VERB', 'his_DET', 'own_ADJ')",1
68019,"('of_ADP', 'open_VERB', 'his_DET')",1
68018,"('dream_VERB', 'of_ADP', 'open_VERB')",1
68017,"('always_ADV', 'dream_VERB', 'of_ADP')",1
68033,"('’t_ADV', 'be_AUX', 'refuse_VERB')",1
68035,"('refuse_VERB', 'it_PRON', 'have_AUX')",1
68054,"('face_VERB', 'slump_VERB', 'sale_NOUN')",1
68046,"('but_CCONJ', 'on_ADP', 'a_DET')",1
68053,"('he_PRON', 'face_VERB', 'slump_VERB')",1
68052,"('when_SCONJ', 'he_PRON', 'face_VERB')",1
68051,"('this_PRON', 'when_SCONJ', 'he_PRON')",1
68050,"('like_ADP', 'this_PRON', 'when_SCONJ')",1
68049,"('day_NOUN', 'like_ADP', 'this_PRON')",1
68048,"('a_DET', 'day_NOUN', 'like_ADP')",1
68047,"('on_ADP', 'a_DET', 'day_NOUN')",1
68045,"('he_PRON', 'but_CCONJ', 'on_ADP')",1
68036,"('it_PRON', 'have_AUX', 'seeme_VERB')",1
68044,"('to_ADP', 'he_PRON', 'but_CCONJ')",1
68043,"('happen_VERB', 'to_ADP', 'he_PRON')",1
68042,"('ever_ADV', 'have_AUX', 'happen_VERB')",1
68041,"('can_AUX', 'ever_ADV', 'have_AUX')",1
68040,"('that_PRON', 'can_AUX', 'ever_ADV')",1
68039,"('like_ADP', 'the_DET', 'best_ADJ')",1
68038,"('seeme_VERB', 'like_ADP', 'the_DET')",1
68097,"('his_DET', 'life_NOUN', 'to_PART')",1
68098,"('life_NOUN', 'to_PART', 'date_VERB')",1
68099,"('to_PART', 'date_VERB', 'be_AUX')",1
68151,"('find_VERB', 'some_DET', 'sweet_NOUN')",1
68158,"('around_ADV', 'in_ADP', 'it_PRON')",1
68157,"('drive_VERB', 'around_ADV', 'in_ADP')",1
68156,"('to_PART', 'drive_VERB', 'around_ADV')",1
68155,"('thing_NOUN', 'to_PART', 'drive_VERB')",1
68154,"('young_ADJ', 'thing_NOUN', 'to_PART')",1
68153,"('sweet_NOUN', 'young_ADJ', 'thing_NOUN')",1
68152,"('some_DET', 'sweet_NOUN', 'young_ADJ')",1
68150,"('mention_NOUN', 'find_VERB', 'some_DET')",1
68160,"('it_PRON', 'with_ADP', 'he_PRON')",1
68149,"('to_ADP', 'mention_NOUN', 'find_VERB')",1
68148,"('not_PART', 'to_ADP', 'mention_NOUN')",1
68147,"('sportscar_NOUN', 'not_PART', 'to_ADP')",1
68146,"('red_VERB', 'sportscar_NOUN', 'not_PART')",1
68145,"('nice_NOUN', 'red_VERB', 'sportscar_NOUN')",1
68144,"('a_DET', 'nice_NOUN', 'red_VERB')",1
68143,"('buy_VERB', 'a_DET', 'nice_NOUN')",1
68159,"('in_ADP', 'it_PRON', 'with_ADP')",1
68161,"('with_ADP', 'he_PRON', 'he_PRON')",1
68141,"('look_VERB', 'to_PART', 'buy_VERB')",1
68171,"('hole_NOUN', 'crawl_ADJ', 'in_ADP')",1
68178,"('in_ADP', 'behind_NOUN', 'he_PRON')",1
68177,"('dirt_NOUN', 'in_ADP', 'behind_NOUN')",1
68176,"('the_DET', 'dirt_NOUN', 'in_ADP')",1
68175,"('pull_VERB', 'the_DET', 'dirt_NOUN')",1
68174,"('then_ADV', 'pull_VERB', 'the_DET')",1
68173,"('in_ADP', 'then_ADV', 'pull_VERB')",1
68172,"('crawl_ADJ', 'in_ADP', 'then_ADV')",1
68170,"('a_DET', 'hole_NOUN', 'crawl_ADJ')",1
68162,"('he_PRON', 'he_PRON', 'sigh_VERB')",1
68169,"('dig_ADJ', 'a_DET', 'hole_NOUN')",1
68168,"('be_AUX', 'dig_ADJ', 'a_DET')",1
68167,"('do_VERB', 'be_AUX', 'dig_ADJ')",1
68166,"('he_PRON', 'really_ADV', 'want_VERB')",1
68165,"('all_PRON', 'he_PRON', 'really_ADV')",1
68164,"('sigh_VERB', 'all_PRON', 'he_PRON')",1
68163,"('he_PRON', 'sigh_VERB', 'all_PRON')",1
68142,"('to_PART', 'buy_VERB', 'a_DET')",1
68140,"('out_ADV', 'look_VERB', 'to_PART')",1
68100,"('date_VERB', 'be_AUX', 'a_DET')",1
68109,"('the_DET', 're_ADJ', 'and_CCONJ')",1
68117,"('proverbial_ADJ', 'millstone_NOUN', 'hange_VERB')",1
68116,"('the_DET', 'proverbial_ADJ', 'millstone_NOUN')",1
68115,"('become_VERB', 'the_DET', 'proverbial_ADJ')",1
68114,"('have_AUX', 'become_VERB', 'the_DET')",1
68112,"('a_DET', 'store_NOUN', 'that_PRON')",1
68111,"('and_CCONJ', 'a_DET', 'store_NOUN')",1
68110,"('re_ADJ', 'and_CCONJ', 'a_DET')",1
68108,"('towards_ADP', 'the_DET', 're_ADJ')",1
68119,"('hange_VERB', 'round_NOUN', 'his_DET')",1
68107,"('precariously_ADV', 'towards_ADP', 'the_DET')",1
68106,"('edge_VERB', 'precariously_ADV', 'towards_ADP')",1
68105,"('that_PRON', 'edge_VERB', 'precariously_ADV')",1
68104,"('balance_NOUN', 'that_PRON', 'edge_VERB')",1
68103,"('bank_NOUN', 'balance_NOUN', 'that_PRON')",1
68102,"('a_DET', 'bank_NOUN', 'balance_NOUN')",1
68101,"('be_AUX', 'a_DET', 'bank_NOUN')",1
68118,"('millstone_NOUN', 'hange_VERB', 'round_NOUN')",1
68120,"('round_NOUN', 'his_DET', 'neck_NOUN')",1
68139,"('be_AUX', 'out_ADV', 'look_VERB')",1
68130,"('crisis_NOUN', 'though_SCONJ', 'if_SCONJ')",1
68138,"('he_PRON', 'be_AUX', 'out_ADV')",1
68137,"('’t_NOUN', 'he_PRON', 'be_AUX')",1
68136,"('shouldn_VERB', '’t_NOUN', 'he_PRON')",1
68135,"('case_NOUN', 'shouldn_VERB', '’t_NOUN')",1
68134,"('the_DET', 'case_NOUN', 'shouldn_VERB')",1
68133,"('be_AUX', 'the_DET', 'case_NOUN')",1
68131,"('though_SCONJ', 'if_SCONJ', 'that_PRON')",1
68129,"('life_NOUN', 'crisis_NOUN', 'though_SCONJ')",1
68121,"('his_DET', 'neck_NOUN', 'maybe_ADV')",1
68128,"('mid_ADJ', 'life_NOUN', 'crisis_NOUN')",1
68127,"('a_DET', 'mid_ADJ', 'life_NOUN')",1
68126,"('have_VERB', 'a_DET', 'mid_ADJ')",1
68125,"('be_AUX', 'only_ADV', 'have_VERB')",1
68124,"('he_PRON', 'be_AUX', 'only_ADV')",1
68123,"('maybe_ADV', 'he_PRON', 'be_AUX')",1
68122,"('neck_NOUN', 'maybe_ADV', 'he_PRON')",1
66308,"('brim_NOUN', 'Amiable_ADJ', 'and_CCONJ')",1
66306,"('of_ADP', 'the_DET', 'brim_NOUN')",1
74325,"('each_PRON', 'be_AUX', 'as_ADV')",1
64519,"('throat_NOUN', 'a_DET', 'faint_ADJ')",1
64497,"('Don_PROPN', '’t_VERB', 'even_ADV')",1
64496,"('puke_NOUN', 'Don_PROPN', '’t_VERB')",1
64495,"('his_DET', 'puke_NOUN', 'Don_PROPN')",1
64494,"('be_AUX', 'his_DET', 'puke_NOUN')",1
64493,"('smell_VERB', 'be_AUX', 'his_DET')",1
64492,"('can_AUX', 'smell_VERB', 'be_AUX')",1
64491,"('she_PRON', 'can_AUX', 'smell_VERB')",1
64490,"('taste_VERB', 'all_PRON', 'she_PRON')",1
64489,"('can_AUX', 'taste_VERB', 'all_PRON')",1
64488,"('she_PRON', 'can_AUX', 'taste_VERB')",1
64486,"('CPR_PROPN', 'all_PRON', 'she_PRON')",1
64485,"('the_DET', 'CPR_PROPN', 'all_PRON')",1
64484,"('with_ADP', 'the_DET', 'CPR_PROPN')",1
64483,"('continu_VERB', 'with_ADP', 'the_DET')",1
64482,"('she_PRON', 'continu_VERB', 'with_ADP')",1
64481,"('so_ADV', 'she_PRON', 'continu_VERB')",1
64480,"('nothing_NOUN', 'so_ADV', 'she_PRON')",1
64498,"('’t_VERB', 'even_ADV', 'think_NOUN')",1
64499,"('even_ADV', 'think_NOUN', 'about_ADP')",1
64500,"('it_PRON', 'she_PRON', 'told_VERB')",1
64510,"('fourth_ADJ', 'time_NOUN', 'she_PRON')",1
64517,"('deep_NOUN', 'in_ADP', 'his_DET')",1
64516,"('gurgle_ADJ', 'deep_NOUN', 'in_ADP')",1
64515,"('a_DET', 'gurgle_ADJ', 'deep_NOUN')",1
64514,"('be_VERB', 'a_DET', 'gurgle_ADJ')",1
64513,"('lung_NOUN', 'there_ADV', 'be_VERB')",1
64512,"('his_DET', 'lung_NOUN', 'there_ADV')",1
64511,"('time_NOUN', 'she_PRON', 'ventilate_VERB')",1
64509,"('the_DET', 'fourth_ADJ', 'time_NOUN')",1
64501,"('she_PRON', 'told_VERB', 'herself_ADV')",1
64508,"('to_ADP', 'the_DET', 'fourth_ADJ')",1
64507,"('not_PART', 'to_ADP', 'the_DET')",1
64506,"('possible_ADJ', 'not_PART', 'to_ADP')",1
64505,"('be_AUX', 'possible_ADJ', 'not_PART')",1
64504,"('like_ADV', 'it_PRON', 'be_AUX')",1
64503,"('herself_ADV', 'like_ADV', 'it_PRON')",1
64502,"('told_VERB', 'herself_ADV', 'like_ADV')",1
64479,"('still_ADJ', 'nothing_NOUN', 'so_ADV')",1
64478,"('pulse_NOUN', 'still_ADJ', 'nothing_NOUN')",1
64477,"('a_DET', 'pulse_NOUN', 'still_ADJ')",1
64443,"('on_ADP', 'the_DET', 'taste_NOUN')",1
64454,"('to_ADP', 'not_PART', 'throw_ADV')",1
64453,"('do_VERB', 'to_ADP', 'not_PART')",1
64452,"('can_AUX', 'do_VERB', 'to_ADP')",1
64450,"('all_DET', 'she_PRON', 'can_AUX')",1
64449,"('be_AUX', 'all_DET', 'she_PRON')",1
64448,"('vomit_NOUN', 'it_PRON', 'be_AUX')",1
64447,"('his_DET', 'vomit_NOUN', 'it_PRON')",1
64442,"('gagge_VERB', 'on_ADP', 'the_DET')",1
64456,"('throw_ADV', 'up_ADP', 'herself_PRON')",1
64441,"('lung_NOUN', 'gagge_VERB', 'on_ADP')",1
64440,"('his_DET', 'lung_NOUN', 'gagge_VERB')",1
64437,"('they_PRON', 'she_PRON', 'ventilate_VERB')",1
64435,"('fifteen_NUM', 'of_ADP', 'they_PRON')",1
64434,"('after_ADP', 'fifteen_NUM', 'of_ADP')",1
64433,"('compression_NOUN', 'after_ADP', 'fifteen_NUM')",1
64432,"('chest_ADJ', 'compression_NOUN', 'after_ADP')",1
64455,"('not_PART', 'throw_ADV', 'up_ADP')",1
64457,"('up_ADP', 'herself_PRON', 'after_ADP')",1
64476,"('for_ADP', 'a_DET', 'pulse_NOUN')",1
64468,"('this_DET', 'and_CCONJ', 'she_PRON')",1
64475,"('check_VERB', 'for_ADP', 'a_DET')",1
64474,"('to_PART', 'check_VERB', 'for_ADP')",1
64473,"('enough_ADV', 'to_PART', 'check_VERB')",1
64472,"('long_ADV', 'enough_ADV', 'to_PART')",1
64471,"('pause_VERB', 'long_ADV', 'enough_ADV')",1
64470,"('she_PRON', 'pause_VERB', 'long_ADV')",1
64469,"('and_CCONJ', 'she_PRON', 'pause_VERB')",1
64467,"('cycles_NOUN', 'of_ADP', 'this_DET')",1
64458,"('herself_PRON', 'after_ADP', 'two_NUM')",1
64466,"('four_DET', 'cycles_NOUN', 'of_ADP')",1
64465,"('compression_NOUN', 'four_DET', 'cycles_NOUN')",1
64464,"('chest_ADJ', 'compression_NOUN', 'four_DET')",1
64463,"('to_ADP', 'the_DET', 'chest_ADJ')",1
64461,"('ventilation_NOUN', 'she_PRON', 'go_VERB')",1
64460,"('two_NUM', 'ventilation_NOUN', 'she_PRON')",1
64459,"('after_ADP', 'two_NUM', 'ventilation_NOUN')",1
64518,"('his_DET', 'throat_NOUN', 'a_DET')",1
64520,"('a_DET', 'faint_ADJ', 'rasp_NOUN')",1
64429,"('CPR_PROPN', 'first_ADV', 'the_DET')",1
64521,"('faint_ADJ', 'rasp_NOUN', 'of_ADP')",1
64582,"('his_DET', 'leg_NOUN', 'and_CCONJ')",1
64581,"('off_ADP', 'his_DET', 'leg_NOUN')",1
64580,"('get_NOUN', 'off_ADP', 'his_DET')",1
64579,"('she_DET', 'get_NOUN', 'off_ADP')",1
64578,"('breathing_VERB', 'she_DET', 'get_NOUN')",1
64577,"('be_AUX', 'breathing_VERB', 'she_DET')",1
64576,"('he_PRON', 'be_AUX', 'breathing_VERB')",1
64575,"('cheek_NOUN', 'he_PRON', 'be_AUX')",1
64574,"('her_DET', 'cheek_NOUN', 'he_PRON')",1
64573,"('on_ADP', 'her_DET', 'cheek_NOUN')",1
64572,"('warmth_NOUN', 'on_ADP', 'her_DET')",1
64571,"('faint_ADJ', 'warmth_NOUN', 'on_ADP')",1
64570,"('a_DET', 'faint_ADJ', 'warmth_NOUN')",1
64569,"('feel_NOUN', 'a_DET', 'faint_ADJ')",1
64568,"('she_DET', 'feel_NOUN', 'a_DET')",1
64567,"('mouth_NOUN', 'she_DET', 'feel_NOUN')",1
64566,"('own_ADJ', 'mouth_NOUN', 'she_DET')",1
64583,"('leg_NOUN', 'and_CCONJ', 'then_ADV')",1
64584,"('and_CCONJ', 'then_ADV', 'Tommy_ADV')",1
64585,"('then_ADV', 'Tommy_ADV', 'be_AUX')",1
64595,"('his_DET', 'side_NOUN', 'one_NUM')",1
64602,"('Tommy_PROPN', 'say_VERB', '“I_ADJ')",1
64601,"('“Here_ADV', 'Tommy_PROPN', 'say_VERB')",1
64600,"('up_ADP', '“Here_ADV', 'Tommy_PROPN')",1
64599,"('pull_VERB', 'up_ADP', '“Here_ADV')",1
64598,"('leg_NOUN', 'pull_VERB', 'up_ADP')",1
64597,"('one_NUM', 'leg_NOUN', 'pull_VERB')",1
64596,"('side_NOUN', 'one_NUM', 'leg_NOUN')",1
64594,"('on_ADP', 'his_DET', 'side_NOUN')",1
64586,"('Tommy_ADV', 'be_AUX', 'there_ADV')",1
64593,"('position_NOUN', 'on_ADP', 'his_DET')",1
64592,"('recovery_ADJ', 'position_NOUN', 'on_ADP')",1
64591,"('the_DET', 'recovery_ADJ', 'position_NOUN')",1
64590,"('into_ADP', 'the_DET', 'recovery_ADJ')",1
64589,"('roll_NOUN', 'he_PRON', 'into_ADP')",1
64588,"('her_DET', 'roll_NOUN', 'he_PRON')",1
64587,"('help_VERB', 'her_DET', 'roll_NOUN')",1
64565,"('her_DET', 'own_ADJ', 'mouth_NOUN')",1
64560,"('ignore_SCONJ', 'the_DET', 'sou_DET')",1
64559,"('to_ADP', 'ignore_SCONJ', 'the_DET')",1
64530,"('against_ADP', 'his_DET', 'carotid_NOUN')",1
64537,"('pulse_NOUN', 'again_ADV', 'her_DET')",1
64536,"('his_DET', 'pulse_NOUN', 'again_ADV')",1
64535,"('check_VERB', 'his_DET', 'pulse_NOUN')",1
64534,"('and_CCONJ', 'check_VERB', 'his_DET')",1
64533,"('artery_NOUN', 'and_CCONJ', 'check_VERB')",1
64532,"('carotid_NOUN', 'artery_NOUN', 'and_CCONJ')",1
64531,"('his_DET', 'carotid_NOUN', 'artery_NOUN')",1
64529,"('finger_NOUN', 'against_ADP', 'his_DET')",1
64539,"('her_DET', 'hand_NOUN', 'be_AUX')",1
64528,"('two_NUM', 'finger_NOUN', 'against_ADP')",1
64527,"('put_VERB', 'two_NUM', 'finger_NOUN')",1
64526,"('pause_VERB', 'put_VERB', 'two_NUM')",1
64525,"('she_PRON', 'pause_VERB', 'put_VERB')",1
64524,"('breath_NOUN', 'she_PRON', 'pause_VERB')",1
64523,"('of_ADP', 'breath_NOUN', 'she_PRON')",1
64522,"('rasp_NOUN', 'of_ADP', 'breath_NOUN')",1
64538,"('again_ADV', 'her_DET', 'hand_NOUN')",1
64540,"('hand_NOUN', 'be_AUX', 'so_ADV')",1
64558,"('try_VERB', 'to_ADP', 'ignore_SCONJ')",1
64550,"('cheek_NOUN', 'close_NOUN', 'to_ADP')",1
64557,"('breath_NOUN', 'try_VERB', 'to_ADP')",1
64556,"('her_DET', 'breath_NOUN', 'try_VERB')",1
64555,"('hold_VERB', 'her_DET', 'breath_NOUN')",1
64554,"('mouth_NOUN', 'hold_VERB', 'her_DET')",1
64553,"('his_DET', 'mouth_NOUN', 'hold_VERB')",1
64552,"('to_ADP', 'his_DET', 'mouth_NOUN')",1
64551,"('close_NOUN', 'to_ADP', 'his_DET')",1
64549,"('her_DET', 'cheek_NOUN', 'close_NOUN')",1
64541,"('be_AUX', 'so_ADV', 'cold_ADJ')",1
64548,"('put_VERB', 'her_DET', 'cheek_NOUN')",1
64547,"('she_PRON', 'put_VERB', 'her_DET')",1
64546,"('tell_VERB', 'she_PRON', 'put_VERB')",1
64545,"('to_PART', 'tell_VERB', 'she_PRON')",1
64544,"('hard_ADJ', 'to_PART', 'tell_VERB')",1
64543,"('cold_ADJ', 'it_PRON', 'be_AUX')",1
64542,"('so_ADV', 'cold_ADJ', 'it_PRON')",1
64430,"('first_ADV', 'the_DET', 'chest_ADJ')",1
64428,"('start_VERB', 'CPR_PROPN', 'first_ADV')",1
64948,"('the_DET', 'ambulance_NOUN', 'arrive_VERB')",1
64343,"('this_DET', 'time_NOUN', 'feel_VERB')",1
64321,"('try_NOUN', 'she_PRON', 'get_VERB')",1
64320,"('four_NUM', 'try_NOUN', 'she_PRON')",1
64319,"('or_CCONJ', 'four_NUM', 'try_NOUN')",1
64318,"('after_VERB', 'three_NUM', 'or_CCONJ')",1
64317,"('but_CCONJ', 'after_VERB', 'three_NUM')",1
64316,"('finger_NOUN', 'but_CCONJ', 'after_VERB')",1
64315,"('her_DET', 'finger_NOUN', 'but_CCONJ')",1
64314,"('to_ADP', 'her_DET', 'finger_NOUN')",1
64313,"('clung_NOUN', 'to_ADP', 'her_DET')",1
64312,"('and_CCONJ', 'clung_NOUN', 'to_ADP')",1
64311,"('slimy_NOUN', 'and_CCONJ', 'clung_NOUN')",1
64310,"('and_CCONJ', 'slimy_NOUN', 'and_CCONJ')",1
64309,"('thick_ADV', 'and_CCONJ', 'slimy_NOUN')",1
64308,"('be_AUX', 'thick_ADV', 'and_CCONJ')",1
64307,"('liquid_NOUN', 'be_AUX', 'thick_ADV')",1
64306,"('the_DET', 'liquid_NOUN', 'be_AUX')",1
64305,"('lurch_NOUN', 'the_DET', 'liquid_NOUN')",1
64322,"('she_PRON', 'get_VERB', 'most_ADV')",1
64323,"('get_VERB', 'most_ADV', 'of_ADP')",1
64324,"('most_ADV', 'of_ADP', 'it_PRON')",1
64334,"('her_DET', 'hand_NOUN', 'clean_NOUN')",1
64341,"('finger_NOUN', 'hook_VERB', 'this_DET')",1
64340,"('again_ADV', 'finger_NOUN', 'hook_VERB')",1
64339,"('in_ADP', 'again_ADV', 'finger_NOUN')",1
64338,"('reach_VERB', 'in_ADP', 'again_ADV')",1
64337,"('she_PRON', 'reach_VERB', 'in_ADP')",1
64336,"('clean_NOUN', 'she_PRON', 'reach_VERB')",1
64335,"('hand_NOUN', 'clean_NOUN', 'she_PRON')",1
64333,"('Wip_VERB', 'her_DET', 'hand_NOUN')",1
64325,"('of_ADP', 'it_PRON', 'out_ADP')",1
64332,"('breathing_NOUN', 'Wip_VERB', 'her_DET')",1
64331,"('’t_ADJ', 'breathing_NOUN', 'Wip_VERB')",1
64330,"('wasn_VERB', '’t_ADJ', 'breathing_NOUN')",1
64329,"('still_ADV', 'wasn_VERB', '’t_ADJ')",1
64328,"('he_PRON', 'still_ADV', 'wasn_VERB')",1
64327,"('out_ADP', 'he_PRON', 'still_ADV')",1
64326,"('it_PRON', 'out_ADP', 'he_PRON')",1
64304,"('a_DET', 'lurch_NOUN', 'the_DET')",1
64303,"('give_VERB', 'a_DET', 'lurch_NOUN')",1
64302,"('stomach_NOUN', 'give_VERB', 'a_DET')",1
64271,"('’d_NOUN', 'chok_VERB', 'on_ADP')",1
64279,"('she_PRON', 'cry_VERB', 'to_ADP')",1
64278,"('911_NUM', 'she_PRON', 'cry_VERB')",1
64277,"('call_PROPN', '911_NUM', 'she_PRON')",1
64276,"('vomit_NOUN', 'call_PROPN', '911_NUM')",1
64275,"('own_ADJ', 'vomit_NOUN', 'call_PROPN')",1
64274,"('his_DET', 'own_ADJ', 'vomit_NOUN')",1
64272,"('chok_VERB', 'on_ADP', 'his_DET')",1
64270,"('he_DET', '’d_NOUN', 'chok_VERB')",1
64281,"('to_ADP', 'Tommy_PROPN', 'pull_VERB')",1
64269,"('shit_VERB', 'he_DET', '’d_NOUN')",1
64268,"('Oh_ADV', 'shit_VERB', 'he_DET')",1
64267,"('mouth_NOUN', 'Oh_ADV', 'shit_VERB')",1
64266,"('his_DET', 'mouth_NOUN', 'Oh_ADV')",1
64265,"('of_ADP', 'his_DET', 'mouth_NOUN')",1
64264,"('side_NOUN', 'of_ADP', 'his_DET')",1
64263,"('from_ADP', 'the_DET', 'side_NOUN')",1
64280,"('cry_VERB', 'to_ADP', 'Tommy_PROPN')",1
64282,"('Tommy_PROPN', 'pull_VERB', 'off_ADP')",1
64301,"('own_ADJ', 'stomach_NOUN', 'give_VERB')",1
64292,"('and_CCONJ', 'scoop_VERB', 'the_DET')",1
64300,"('her_DET', 'own_ADJ', 'stomach_NOUN')",1
64299,"('finger_NOUN', 'her_DET', 'own_ADJ')",1
64298,"('her_DET', 'finger_NOUN', 'her_DET')",1
64296,"('out_ADP', 'with_ADP', 'her_DET')",1
64295,"('vomit_NOUN', 'out_ADP', 'with_ADP')",1
64294,"('the_DET', 'vomit_NOUN', 'out_ADP')",1
64293,"('scoop_VERB', 'the_DET', 'vomit_NOUN')",1
64291,"('open_ADJ', 'and_CCONJ', 'scoop_VERB')",1
