,trigram,PMI
2215,"('the', 'great', 'world')",7.938602584657428
2216,"('Johnny', 'Chuck', 'that')",7.93709316145733
2217,"('top', 'of', 'a')",7.936520789242618
2218,"('in', 'a', 'minute')",7.932499493173978
2219,"('so', 'many', 'of')",7.931581996946409
2220,"('of', 'this', 'city')",7.92727371630134
2221,"('very', 'hard', 'to')",7.9270665484949845
2222,"('have', 'a', 'secret')",7.9266434796533005
2223,"('edge', 'of', 'it')",7.926489891019628
2224,"('want', 'to', 'see')",7.922135440172678
2225,"('as', 'he', 'sat')",7.921748016430733
2226,"('it', 'come', 'from')",7.9169299506714275
2227,"('from', 'behind', 'the')",7.915854950828827
2228,"('right', 'at', 'his')",7.912861478945761
2229,"('us', 'friend', 'and')",7.911427438245898
2230,"('a', 'time', 'long')",7.910773701356522
2231,"('not', 'want', 'to')",7.909709049472859
2232,"('on', 'the', 'other')",7.908360856674335
2233,"('it', 'be', 'dark')",7.89951704807854
2234,"('down', 'into', 'the')",7.898671769494822
2235,"('the', 'little', 'people')",7.894971121734905
2236,"('Fox', 'begin', 'to')",7.894558275235774
2237,"('some', 'of', 'they')",7.893924354324213
2238,"('of', 'his', 'own')",7.893180054283853
2239,"('have', 'work', 'so')",7.891245532606575
2240,"('the', 'direction', 'of')",7.882892823515682
2241,"('top', 'of', 'it')",7.878126869458228
2242,"('in', 'the', 'dark')",7.877218370510423
2243,"('and', 'his', 'cousin')",7.876771967810061
2244,"('to', 'Johnny', 'Chuck')",7.876269418268571
2245,"('be', 'still', 'there')",7.875710035341431
2246,"('confidence', 'in', 'the')",7.872495960268012
2247,"('there', 'be', 'some')",7.872449706177839
2248,"('be', 'sure', 'that')",7.871983614257111
2249,"('that', 'we', 'must')",7.86924797808436
2250,"('I', 'believe', 'that')",7.868904740149453
2251,"('Peter', 'Rabbit', 'that')",7.866284039990322
2252,"('root', 'of', 'the')",7.863784000567978
2253,"('the', 'root', 'of')",7.863784000567978
2254,"('the', 'rule', 'of')",7.863784000567978
2255,"('make', 'a', 'great')",7.863494264937032
2256,"('want', 'to', 'go')",7.862756893093746
2257,"('the', 'man', 'who')",7.8597998642772
2258,"('the', 'glory', 'of')",7.8511839637883405
2259,"('the', 'son', 'of')",7.8511839637883405
2260,"('he', 'feel', 'very')",7.850485991032389
2261,"('the', 'only', 'way')",7.848826139223913
2262,"('a', 'matter', 'of')",7.844402587254191
2263,"('away', 'from', 'he')",7.842951197722861
2264,"('to', 'see', 'how')",7.8409725872780704
2265,"('when', 'he', 'find')",7.837941014319256
2266,"('Billy', '', 'do')",7.837870846016354
2267,"('live', 'in', 'the')",7.837562170158627
2268,"('of', 'Peter', 'Rabbit')",7.836380213593692
2269,"('that', 'it', 'seem')",7.8358809100990285
2270,"('have', 'come', 'down')",7.835251215346357
2271,"('Chuck', 'begin', 'to')",7.834395290888633
2272,"('be', 'Reddy', 'Fox')",7.832897857190879
2273,"('as', 'he', 'heard')",7.832743010371985
2274,"('in', 'the', 'corner')",7.830675784573387
2275,"('a', 'man', 'who')",7.829833700322254
2276,"('of', 'us', 'people')",7.826308981126708
2277,"('to', 'feed', 'the')",7.82538411865503
2278,"('by', 'the', 'hand')",7.822489423992511
2279,"('be', 'wait', 'for')",7.819182132604286
2280,"('all', 'the', 'little')",7.81806837570884
2281,"('be', 'not', 'quite')",7.815940885397342
2282,"('the', 'shadow', 'of')",7.815778627657153
2283,"('that', 'some', 'one')",7.8151721566813634
2284,"('Jimmy', '', 'do')",7.814923853369173
2285,"('as', 'he', 'start')",7.811324026737083
2286,"('more', 'and', 'more')",7.809966887770489
2287,"('ground', 'at', 'the')",7.80744755838511
2288,"('where', 'do', 'you')",7.806382019547957
2289,"('Chuck', '', 'do')",7.806346176359874
2290,"('his', 'hand', 'and')",7.805016127819442
2291,"('hole', 'he', 'have')",7.80380985275233
2292,"('be', 'prepare', 'to')",7.803802370617266
2293,"('I', 'know', 'what')",7.7994629882878215
2294,"('know', 'what', 'I')",7.7994629882878215
2295,"('so', 'much', 'that')",7.7990072862394335
2296,"('the', 'Beaver', '')",7.7988246222667605
2297,"('straight', 'for', 'the')",7.797703355857802
2298,"('little', 'path', 'he')",7.796131180339227
2299,"('and', 'a', 'half')",7.794857908149385
2300,"('of', 'course', 'he')",7.790100342024033
2301,"('the', 'piece', 'of')",7.7897834191242055
2302,"('the', 'wisdom', 'of')",7.789783419124202
2303,"('give', 'a', 'little')",7.789077146896094
2304,"('once', 'in', 'a')",7.786210050923319
2305,"('be', 'very', 'very')",7.785882588566658
2306,"('we', 'want', 'to')",7.783353534590958
2307,"('sat', 'on', 'the')",7.782084588347658
2308,"('now', 'what', 'do')",7.777604892631789
2309,"('Green', 'Meadows', 'the')",7.77711263038513
2310,"('as', 'she', 'can')",7.776058691560525
2311,"('every', 'time', 'he')",7.7760239414767724
2312,"('Johnny', 'begin', 'to')",7.770694058805322
2313,"('by', 'the', 'end')",7.770509895560885
2314,"('to', 'think', 'about')",7.767264784452653
2315,"('the', 'floor', 'and')",7.767108574248049
2316,"('Johnny', 'Chuck', 'I')",7.763885576025714
2317,"('the', 'name', 'of')",7.762302682702092
2318,"('where', 'they', 'can')",7.759355502932099
2319,"('do', 'you', 'know')",7.7576667345149275
2320,"('make', 'a', 'long')",7.757630588064803
2321,"('thought', 'it', 'be')",7.7570054036107905
2322,"('they', 'reach', 'the')",7.756665276486089
2323,"('they', 'have', 'ever')",7.753248408189702
2324,"('go', 'down', 'to')",7.750674616902387
2325,"('to', 'laugh', 'at')",7.7494028475667776
2326,"('and', 'his', 'mouth')",7.746463945464335
2327,"('pretend', 'that', 'he')",7.7455104421965295
2328,"('to', 'tell', 'you')",7.744703115313797
2329,"('lord', 'of', 'the')",7.739157346054235
2330,"(""'"", 'Billy', 'be')",7.737982656490956
2331,"('I', 'have', 'watch')",7.737577895879191
2332,"('I', 'believe', 'I')",7.736339139215186
2333,"('not', 'help', 'it')",7.73249585122948
2334,"('the', 'sun', 'be')",7.731615954579517
2335,"('branch', 'of', 'the')",7.730889730070633
2336,"('middle', 'of', 'the')",7.730889730070629
2337,"('fun', 'of', 'he')",7.729727724044558
2338,"('say', 'Christian', 'to')",7.728397037943278
2339,"('a', 'old', 'house')",7.7230234414171335
2340,"('be', 'not', 'safe')",7.722831481005862
2341,"('the', 'footprint', 'of')",7.719394091232804
2342,"('Peter', '', 'do')",7.718509304254027
2343,"('there', 'be', 'many')",7.715245363148181
2344,"('on', 'the', 'big')",7.713683813549714
2345,"('more', 'than', 'he')",7.713454157529998
2346,"('', 'must', 'not')",7.71314843805229
2347,"('down', 'from', 'the')",7.712976850650719
2348,"('bottom', 'of', 'the')",7.711780907122932
2349,"('way', 'and', 'look')",7.708108742587221
2350,"('the', 'day', 'when')",7.704420705103118
2351,"('that', 'old', 'house')",7.70344715482852
2352,"('not', 'know', 'just')",7.698528736280387
2353,"('want', 'to', 'make')",7.697890028853529
2354,"('be', 'Peter', 'Rabbit')",7.695750588857031
2355,"('to', 'give', 'up')",7.6946707781554196
2356,"('they', 'show', 'he')",7.694272391557156
2357,"('the', 'other', 'little')",7.6914775976246545
2358,"('and', 'look', 'again')",7.68758866412043
2359,"('the', 'spirit', 'of')",7.685446759309464
2360,"('that', 'we', 'shall')",7.683530089925412
2361,"('she', 'begin', 'to')",7.682076457432281
2362,"('why', 'do', 'I')",7.681467331485717
2363,"('the', 'fact', 'that')",7.679756984376354
2364,"('be', 'hunt', 'for')",7.677163127731863
2365,"('be', 'a', 'reason')",7.67594928029321
2366,"('not', 'come', 'out')",7.67540958478817
2367,"('go', 'his', 'way')",7.6730643090196935
2368,"('as', 'he', 'watch')",7.672095822517683
2369,"('voice', 'be', 'very')",7.670957978205152
2370,"('of', 'more', 'than')",7.670216833715081
2371,"('after', 'they', 'have')",7.669509526639285
2372,"('believe', 'in', 'a')",7.669465087340178
2373,"('the', 'corner', 'of')",7.660500402179238
2374,"('thing', 'about', 'he')",7.658671609703401
2375,"('to', 'live', 'in')",7.652360743503721
2376,"('of', 'million', 'of')",7.65144345313043
2377,"('like', 'to', 'know')",7.643714266497032
2378,"('of', 'the', 'earth')",7.642942030794931
2379,"('for', 'you', 'know')",7.642938541067423
2380,"('Reddy', 'Fox', 'to')",7.64221263179769
2381,"('that', 'money', 'to')",7.640912088025356
2382,"('out', 'of', 'her')",7.638210255319603
2383,"('in', 'the', 'public')",7.6380307066309925
2384,"('the', 'member', 'of')",7.637780325679156
2385,"('it', 'certainly', 'be')",7.636482642244747
2386,"('at', 'first', 'he')",7.633348248140937
2387,"('to', 'see', 'if')",7.629181521359222
2388,"('right', 'but', 'you')",7.629131790154201
2389,"('I', 'do', 'believe')",7.628225310208741
2390,"('here', 'in', 'this')",7.627291073465141
2391,"('be', 'a', 'lot')",7.6218617647309195
2392,"('all', 'the', 'meadow')",7.621319586190818
2393,"('you', 'see', 'she')",7.6199493563536045
2394,"('of', 'what', 'may')",7.61830879485516
2395,"('as', 'if', 'it')",7.618222070754612
2396,"('Peter', 'Rabbit', 'he')",7.616583131574817
2397,"('in', 'the', 'congress')",7.61566289360254
2398,"('where', 'he', 'can')",7.609202439576443
2400,"('in', 'the', 'doorway')",7.608283363236939
2399,"('early', 'in', 'the')",7.608283363236939
2401,"('look', 'down', 'and')",7.607999108061939
2402,"('I', 'want', 'you')",7.60274615768758
2403,"('people', 'who', 'have')",7.601808750846224
2404,"('he', 'go', 'off')",7.6015100358473475
2405,"(""'s"", 'boy', 'to')",7.601325040723708
2406,"('but', 'after', 'a')",7.601238463663329
2407,"('he', 'hold', 'his')",7.5993823908212015
2408,"('or', 'he', 'never')",7.5965504030115945
2409,"('I', 'be', 'sure')",7.592576624993569
2410,"('his', 'ear', 'and')",7.59118571998642
2411,"('a', 'very', 'great')",7.59112429204497
2412,"('afray', 'of', 'he')",7.591066936119091
2413,"('belong', 'to', 'the')",7.590918865018008
2414,"('charge', 'to', 'the')",7.590918865018008
2415,"('in', 'the', 'top')",7.5896676850695926
2416,"('of', 'the', 'fund')",7.588149557954548
2417,"('the', 'very', 'best')",7.5865932117234856
2418,"('up', 'through', 'the')",7.584661448298746
2419,"('why', 'it', 'be')",7.582326872197839
2420,"('know', 'that', 'some')",7.581734868277941
2421,"('in', 'the', 'future')",7.579137017577427
2422,"('he', 'begin', 'to')",7.569209481587841
2423,"('sure', 'that', 'it')",7.564076294637498
2424,"('he', 'have', 'cut')",7.563411643361572
2425,"('surprise', 'that', 'he')",7.56108587105911
2426,"('just', 'begin', 'to')",7.556959998286054
2427,"('that', 'I', 'shall')",7.5569148823182175
2428,"('he', 'see', 'Buster')",7.553852220492718
2429,"('at', 'all', 'when')",7.552461931431406
2430,"('go', 'on', 'his')",7.5511812039509785
2431,"('when', 'the', 'Merry')",7.548117474224441
2432,"('we', '', 'do')",7.546934565592622
2433,"('if', 'he', 'think')",7.545300827167559
2434,"('in', 'Johnny', 'Chuck')",7.544869636627826
2435,"('all', 'the', 'other')",7.53490483437335
2436,"('have', 'stole', 'the')",7.534032254859273
2438,"('the', 'hollow', 'in')",7.533694046816258
2437,"('deep', 'in', 'the')",7.533694046816258
2439,"('have', 'happen', 'to')",7.532715771491517
2440,"('at', 'a', 'time')",7.529777884564517
2441,"('be', 'a', 'secret')",7.527191846351819
2442,"('spite', 'of', 'the')",7.526749013290406
2443,"('to', 'get', 'out')",7.525645547607631
2444,"('of', 'course', 'they')",7.525215906100836
2445,"('thank', 'you', 'and')",7.5249827998528644
2446,"('go', 'to', 'tell')",7.524887254337358
2447,"('the', 'grandfather', 'a')",7.523761706381517
2448,"('to', 'the', 'feast')",7.52052953712661
2449,"('the', 'lord', 'of')",7.5167649247177835
2450,"('under', 'the', 'old')",7.513423480042199
2451,"('most', 'of', 'all')",7.51016444952328
2452,"('valley', 'of', 'the')",7.509675499931472
2453,"('stay', 'in', 'the')",7.508747689686025
2454,"('all', 'the', 'world')",7.5076049774701445
2455,"('can', 'see', 'all')",7.507284049019635
2456,"('be', 'at', 'work')",7.504673086021548
2457,"('you', 'see', 'it')",7.495573234392452
2458,"('be', 'prou', 'of')",7.491705005446068
2459,"('if', 'he', 'never')",7.490853043145172
2460,"('told', 'he', 'that')",7.490696543167708
2461,"('all', 'of', 'us')",7.48940588935649
2462,"('many', 'of', 'us')",7.487736103243122
2463,"('I', 'think', 'you')",7.487268940267647
2464,"('his', 'mouth', 'and')",7.483429539630542
2465,"('day', 'when', 'the')",7.482028283766667
2466,"('of', 'America', ""'s"")",7.478648852620626
2467,"('do', 'not', 'tell')",7.478314595724925
2468,"('a', 'kind', 'of')",7.472133373581084
2469,"('be', 'delight', 'to')",7.470378636892068
2470,"('that', 'one', 'day')",7.469856526887206
2471,"('and', 'every', 'one')",7.469684960909969
2472,"('in', 'the', 'dear')",7.46810570518868
2473,"('front', 'of', 'the')",7.46785532423684
2474,"('the', 'worst', 'of')",7.46785532423684
2475,"('tree', 'and', 'then')",7.467348934115947
2476,"('when', 'he', 'see')",7.466265855543448
2477,"('at', 'all', 'but')",7.462012829830563
2478,"('in', 'a', 'hurry')",7.456061449230987
2479,"('not', 'be', 'fair')",7.45604494031096
2480,"('little', 'Breezes', 'be')",7.452268347589069
2481,"('ask', 'he', 'what')",7.451861137429216
2482,"('they', 'will', 'find')",7.446179385827087
2483,"('now', 'I', 'see')",7.444443955976276
2484,"('more', 'he', 'think')",7.442326069649866
2485,"('because', 'he', '')",7.440687574254113
2486,"('we', 'can', 'do')",7.437915455386047
2487,"('will', 'not', 'come')",7.436769665463032
2488,"('us', 'time', 'have')",7.434397793169417
2489,"('it', 'will', 'take')",7.4337827072309395
2490,"('he', 'can', 'see')",7.432867186821099
2491,"('be', 'ready', 'to')",7.4322435080053
2492,"('with', 'his', 'old')",7.431788221369331
2493,"('if', 'we', 'do')",7.426481262871285
2494,"('that', 'any', 'one')",7.423940691831849
2495,"('he', 'be', 'afray')",7.422422935212843
2496,"('find', 'it', 'so')",7.422134470586812
2497,"('not', 'at', 'all')",7.418872867534894
2498,"('he', 'pretend', 'to')",7.4172063881427945
2499,"('side', 'of', 'the')",7.416325023596762
2500,"('can', 'think', 'of')",7.4139620223164755
2501,"('so', 'he', 'start')",7.412224633068625
2502,"('ll', 'have', 'to')",7.408838137568644
2503,"('lie', 'in', 'the')",7.405369949840715
2504,"('over', 'to', 'see')",7.4042871353100566
2505,"('all', 'about', 'they')",7.401839962695995
2506,"('off', 'up', 'the')",7.401315931094114
2507,"('when', 'he', 'want')",7.400877208710408
2508,"('want', 'to', 'say')",7.3989352703705045
2509,"('when', 'they', 'see')",7.394026497562642
2510,"('then', 'they', 'all')",7.392645742766646
2511,"('in', 'the', 'history')",7.390103193187411
2512,"('all', 'the', 'trouble')",7.387522401582125
2513,"('the', 'trouble', 'with')",7.386687266947579
2514,"('then', 'he', 'give')",7.380363815608039
2515,"('you', 'may', 'have')",7.376407785929654
2516,"('be', 'a', 'thief')",7.374075132596065
2517,"('Skunk', 'and', 'Reddy')",7.372455887390121
2518,"('he', 'heard', 'a')",7.372075535836302
2519,"('know', 'we', 'can')",7.370341143101701
2520,"('much', 'as', 'a')",7.369686059941547
2521,"('you', 'see', 'he')",7.36957885675924
2522,"('if', 'I', '')",7.361237357394131
2523,"('look', 'at', 'it')",7.360739901096135
2524,"('have', 'a', 'tail')",7.354737131757595
2525,"('be', 'always', 'very')",7.352510452052755
2526,"('the', 'declare', 'of')",7.349210827738222
2527,"('Johnny', 'Chuck', 'to')",7.3457547015697955
2528,"('the', 'doorway', 'of')",7.34499857645131
2529,"('in', 'the', 'United')",7.343409957739368
2530,"('to', 'the', 'bottom')",7.3429913515744225
2531,"('out', 'what', 'it')",7.341694938398291
2532,"('sure', 'that', 'he')",7.341120187117205
2533,"('you', 'will', 'find')",7.340969193089219
2534,"('know', 'what', 'to')",7.340690129334554
2535,"('right', 'into', 'the')",7.339656412305491
2536,"('first', 'of', 'all')",7.338691491880013
2537,"('up', 'into', 'the')",7.338580175746152
2538,"('and', 'his', 'eyes')",7.335530844518225
2539,"('way', 'up', 'in')",7.328069301436944
2540,"('the', 'president', ""'s"")",7.327975346199768
2541,"('Johnny', '', 'do')",7.327607444997717
2542,"('Sir', 'it', 'be')",7.326428647645674
2543,"('no', 'one', 'be')",7.323592090517067
2544,"('the', 'cause', 'of')",7.318477700198613
2545,"('all', 'about', 'his')",7.317291906181509
2546,"('if', 'a', 'man')",7.31659502313434
2547,"('hunt', 'for', 'the')",7.312276528687558
2548,"('the', 'threat', 'of')",7.311736122319555
2549,"('and', 'then', 'because')",7.311229732198665
2550,"('you', 'know', 'it')",7.310602971806745
2551,"('do', 'not', 'find')",7.308389594282616
2552,"('when', 'he', 'come')",7.3080361877335065
2553,"('but', 'I', '')",7.306343303442382
2554,"('us', 'nation', 'and')",7.306134476779754
2555,"('the', 'track', 'of')",7.304356591953962
2556,"('look', 'up', 'and')",7.3008882554831445
2557,"('to', 'come', 'back')",7.297689549158328
2558,"('his', 'heart', 'he')",7.296819620800772
2559,"('the', 'bank', 'of')",7.295018727374625
2560,"('I', 'think', 'it')",7.293313399783209
2561,"('down', 'on', 'the')",7.292932663076478
2562,"('when', 'he', 'first')",7.29080479573128
2563,"('look', 'up', 'in')",7.290798424083171
2564,"('play', 'with', 'the')",7.2879091124694035
2565,"('most', 'of', 'they')",7.287056168906073
2566,"('know', 'that', 'Jimmy')",7.282785337168669
2567,"('I', 'have', 'get')",7.279557226049597
2568,"('away', 'he', 'go')",7.277604291519545
2569,"('a', 'little', 'more')",7.27597536128301
2570,"('be', 'a', 'moral')",7.27393846131061
2571,"('tell', 'you', 'that')",7.271911237781609
2572,"('and', 'no', 'one')",7.271621868935256
2573,"('out', 'of', 'his')",7.267663455212066
2574,"('a', 'dream', 'that')",7.266933726891715
2575,"('there', 'be', 'such')",7.266294490895731
2576,"('can', 'be', 'help')",7.266064397115787
2577,"('his', 'mind', 'to')",7.2657821584145985
2578,"('to', 'Reddy', 'Fox')",7.263701008543961
2579,"('be', 'not', 'true')",7.263399862368566
2580,"('live', 'in', 'a')",7.263275489979865
2581,"('not', 'believe', 'it')",7.260596014994963
2582,"('if', 'he', 'shall')",7.259122757229392
2583,"('you', 'see', 'Peter')",7.251471910428002
2584,"('because', 'there', 'be')",7.248927358925641
2585,"('that', 'I', 'may')",7.24882838628443
2586,"('go', 'over', 'to')",7.248047048978542
2587,"('end', 'of', 'the')",7.24381505001891
2588,"('there', '', 'be')",7.243184465197153
2589,"('Reddy', 'Fox', 'he')",7.242768480631277
2590,"('seem', 'to', 'be')",7.242109649218953
2591,"('his', 'head', 'to')",7.24180329548016
2592,"('not', 'believe', 'that')",7.240519959137174
2593,"('it', 'all', 'over')",7.24017775322363
2594,"('I', 'will', 'never')",7.239132230177628
2595,"('in', 'sight', 'of')",7.236656334803428
2596,"('in', 'the', 'heart')",7.235932263059652
2597,"('as', 'a', 'nation')",7.233307554313448
2598,"('she', 'know', 'that')",7.23292013909175
2599,"('to', 'build', 'his')",7.230748106971159
2600,"('if', 'I', 'can')",7.229850434159104
2601,"('it', 'be', 'hard')",7.228990072591166
2602,"('place', 'on', 'the')",7.224707919298403
2603,"('he', 'a', 'chance')",7.224518347422443
2604,"('have', 'such', 'a')",7.224205568615368
2605,"('the', 'last', 'one')",7.222918088503839
2606,"('who', '', 'do')",7.222041689351784
2607,"('but', 'he', '')",7.220916855688479
2608,"('in', 'the', 'same')",7.219529352048582
2609,"('up', 'and', 'down')",7.219433820144282
2610,"('have', 'make', 'up')",7.217364384893447
2611,"('to', 'build', 'a')",7.21202787379768
2612,"('do', 'not', 'get')",7.211322176322454
2613,"('down', 'on', 'his')",7.211297404403606
2614,"('down', 'out', 'of')",7.210863614521898
2615,"('the', 'Crow', 'and')",7.210715225723661
2616,"('feel', 'that', 'it')",7.2063719704246125
2617,"('can', 'not', 'make')",7.205882742254193
2618,"('as', 'he', 'can')",7.203760097078785
2619,"('the', 'other', 'way')",7.200168963185369
2620,"('to', 'the', 'gate')",7.1986014422392515
2621,"('to', 'be', 'able')",7.194993127941743
2622,"('not', 'need', 'to')",7.190021446738491
2623,"('we', 'know', 'we')",7.18965897365009
2624,"('on', 'the', 'watch')",7.187784223047171
2625,"('think', 'of', 'what')",7.187038268719963
2626,"('I', 'feel', 'that')",7.18301333057752
2627,"('in', 'his', 'new')",7.181999933176627
2628,"('it', '', 'do')",7.178744059083236
2629,"('if', 'you', 'will')",7.178599384085906
2630,"('of', 'the', 'shadow')",7.178348707041863
2631,"('come', 'up', 'to')",7.174093871980183
2632,"('do', 'not', 'have')",7.1739158827226746
2633,"('be', 'nothing', 'but')",7.171790412550994
2634,"('spirit', 'of', 'the')",7.170873586479708
2635,"('it', 'really', 'be')",7.168476287869439
2636,"('of', 'this', 'world')",7.165402780372318
2637,"('that', 'we', 'may')",7.16393948869792
2638,"('the', 'affair', 'of')",7.157515203624687
2639,"('play', 'on', 'the')",7.154053365734615
2640,"('will', 'not', 'have')",7.153651872547954
2641,"('be', 'quite', 'as')",7.152918567158
2642,"('the', 'great', 'great')",7.151327199209266
2643,"('each', 'of', 'you')",7.147752777499797
2644,"('he', 'have', 'follow')",7.146697566275339
2645,"('be', 'sit', 'in')",7.14493631054772
2646,"('there', 'be', 'a')",7.142150949086961
2647,"('so', 'long', 'that')",7.136286446326398
2648,"('in', 'the', 'bag')",7.127068787353615
2649,"('be', 'little', 'Joe')",7.126837404617408
2650,"('little', 'Joe', 'be')",7.126837404617408
2651,"('the', 'history', 'of')",7.1268184064017746
2652,"('as', 'I', 'say')",7.1221171851337814
2653,"('you', 'all', 'know')",7.121906600012995
2654,"('he', 'try', 'to')",7.121750504616621
2655,"('not', 'have', 'any')",7.1213094011829625
2656,"('to', 'become', 'a')",7.116167858390163
2657,"('see', 'a', 'man')",7.115510180166808
2658,"('mister', 'Rabbit', 'be')",7.114093232859545
2659,"('just', '', 'do')",7.113873384478449
2660,"('just', 'what', 'he')",7.11355721358801
2661,"('with', 'all', 'his')",7.110147258543996
2662,"('they', 'begin', 'to')",7.107927832861144
2663,"('do', 'not', 'you')",7.1063675615546416
2664,"('he', 'can', 'find')",7.105159934238856
2665,"('come', 'out', 'to')",7.104780780648127
2666,"('have', 'to', 'hold')",7.103718330367833
2667,"('will', 'be', 'sure')",7.101628706427697
2668,"('he', 'very', 'much')",7.101096681418099
2669,"('I', 'have', 'always')",7.097822922317654
2670,"('that', 'barrel', 'and')",7.097209716448134
2671,"('one', 'thing', 'that')",7.09576865578763
2672,"('to', 'any', 'one')",7.09563663777811
2673,"(""'s"", 'boy', 'he')",7.09496568564078
2674,"('what', 'they', 'say')",7.09371290736204
2675,"('be', 'such', 'a')",7.092234246178869
2676,"('he', 'reach', 'the')",7.09193904030068
2677,"('of', 'the', 'congress')",7.0893437009831075
2678,"('the', 'little', 'Breezes')",7.087381748544768
2679,"('he', 'be', 'sitting')",7.086876029594677
2680,"('a', 'way', 'out')",7.085593520801837
2681,"('many', 'of', 'they')",7.08464331471486
2682,"('at', 'the', 'first')",7.084594700545061
2683,"('if', 'I', 'have')",7.080503446117625
2684,"('we', 'have', 'never')",7.077064362150857
2685,"('to', 'run', 'as')",7.075682675858406
2686,"('in', 'the', 'face')",7.075094512239836
2687,"('where', 'there', 'be')",7.074897959150597
2688,"('if', 'he', '')",7.074177048470581
2689,"('in', 'the', 'morning')",7.071683884077181
2690,"('he', 'look', 'up')",7.070750961112459
2691,"('be', 'a', 'beautiful')",7.070294384418961
2692,"('the', 'pile', 'of')",7.067317394653109
2693,"('the', 'spread', 'of')",7.067317394653109
2694,"('just', 'as', 'he')",7.063947934845423
2695,"('some', 'one', 'be')",7.059676204826921
2696,"('hard', 'as', 'he')",7.057449297546679
2697,"('a', 'minute', 'he')",7.057100201590707
2698,"('to', 'Peter', 'Rabbit')",7.05255315876634
2699,"('can', 'make', 'it')",7.050271241055967
2700,"('you', 'see', 'they')",7.045800731782464
2701,"('the', 'belief', 'that')",7.044753801155608
2702,"('begin', 'to', 'go')",7.043429329370063
2703,"('as', 'if', 'they')",7.042918686060776
2704,"('he', 'make', 'up')",7.042751481199836
2705,"('and', 'told', 'he')",7.037479751676699
2706,"('his', 'eyes', 'be')",7.037003819015901
2707,"('I', 'do', 'not')",7.034824520956654
2708,"('it', 'must', 'be')",7.029354485721122
2709,"('laugh', 'at', 'the')",7.027713678613168
2710,"('down', 'the', 'long')",7.027617315991442
2711,"('it', 'at', 'all')",7.022253266832877
2712,"('and', 'I', 'quite')",7.020386667440867
2713,"('for', 'i', 'to')",7.017450610858155
2714,"('seem', 'to', 'have')",7.015627000742981
2715,"('he', 'be', 'perfectly')",7.0143074036440325
2716,"('more', 'than', 'the')",7.0126975164890695
2717,"('remember', 'that', 'he')",7.012649246363061
2718,"('do', 'not', 'say')",7.011143178261953
2719,"('go', 'home', 'and')",7.006776596662878
2720,"('to', 'play', 'a')",7.005984940639742
2721,"('he', 'can', 'go')",7.004254830076448
2722,"('he', 'get', 'there')",7.002303155791857
2723,"('he', 'feel', 'as')",7.001801267996761
2724,"('he', '', 'will')",7.000064193582922
2725,"('he', 'be', 'glad')",6.99627348081377
2726,"(""'s"", 'house', 'and')",6.9953578729493415
2727,"('be', 'Johnny', 'Chuck')",6.98895213166049
2728,"('the', 'very', 'first')",6.986075896807499
2729,"('be', 'not', 'enough')",6.985865886839655
2730,"('of', 'the', 'Smiling')",6.982428497066593
2731,"('be', 'plan', 'to')",6.981800672595256
2732,"('many', 'of', 'you')",6.979433121976989
2733,"('name', 'of', 'the')",6.968753560169517
2734,"('only', 'for', 'a')",6.966808539004678
2735,"('of', 'the', 'Green')",6.966457540154813
2736,"('the', 'door', 'of')",6.965354983707655
2737,"('in', 'the', 'fair')",6.956206666657245
2738,"('his', 'coat', 'and')",6.954176471495671
2739,"('part', 'of', 'a')",6.952462333111644
2740,"('but', 'just', 'as')",6.95162997036369
2741,"('his', 'way', 'but')",6.949022973005807
2742,"('not', 'know', 'but')",6.946383558520758
2743,"('when', 'I', 'see')",6.945971242409392
2744,"('give', 'he', 'a')",6.941760849815758
2745,"('what', 'to', 'make')",6.94151903551473
2746,"('have', 'just', 'come')",6.940204450805677
2747,"('to', 'the', 'edge')",6.93884216843832
2748,"('the', 'world', ""'s"")",6.937420532120264
2749,"('of', 'his', 'big')",6.93520326917956
2750,"('not', 'see', 'what')",6.93279046377743
2751,"('smart', 'that', 'he')",6.928817655559591
2752,"('from', 'the', 'Green')",6.9264048701697405
2753,"('while', 'all', 'the')",6.924995976521956
2754,"('he', 'can', 'get')",6.923203618692185
2755,"('you', 'want', 'to')",6.921580877397879
2756,"('one', 'of', 'they')",6.921198665580981
2757,"('and', 'a', 'lot')",6.92038879023324
2758,"('that', 'way', 'but')",6.910726453243711
2759,"('if', 'you', 'have')",6.908775335703254
2760,"('he', 'look', 'down')",6.908376530390026
2761,"('his', 'best', 'to')",6.906619103890527
2762,"('come', 'from', 'the')",6.905754360859859
2763,"('it', 'be', 'too')",6.9013374837029104
2764,"('be', 'just', 'what')",6.893164389011325
2765,"('but', 'they', '')",6.891902082345574
2766,"('no', 'time', 'to')",6.891675126642596
2767,"('that', 'we', 'can')",6.885045762794185
2768,"('that', 'be', 'why')",6.884178911227416
2769,"('direction', 'of', 'the')",6.882892823515682
2770,"('and', 'then', 'she')",6.878118101757984
2771,"('chuckle', 'to', 'he')",6.876638006780087
2772,"('the', 'kind', 'of')",6.87649505231753
2773,"('the', 'old', 'house')",6.87584635315762
2774,"('that', 'no', ""'"")",6.875544863355909
2775,"('to', 'join', 'the')",6.874711831018601
2776,"('of', 'sight', 'of')",6.873835874466877
2777,"('you', 'need', 'to')",6.868469540938307
2778,"('to', 'the', 'Laughing')",6.868452840546922
